"chrom"	"V2"	"V3"	"counts"
"422"	"Tfas_chr15"	"20000001"	"2.1e+07"	"122"
"423"	"Tfas_chr15"	"21000001"	"2.2e+07"	"119"
"424"	"Tfas_chr15"	"22000001"	"2.3e+07"	"147"
"425"	"Tfas_chr15"	"23000001"	"2.4e+07"	"96"
"426"	"Tfas_chr16"	"1"	"1e+06"	"108"
"427"	"Tfas_chr16"	"1000001"	"2e+06"	"82"
"428"	"Tfas_chr16"	"2000001"	"3e+06"	"66"
"429"	"Tfas_chr16"	"3000001"	"4e+06"	"43"
"430"	"Tfas_chr16"	"4000001"	"5e+06"	"28"
"431"	"Tfas_chr16"	"5000001"	"6e+06"	"20"
"432"	"Tfas_chr16"	"6000001"	"7e+06"	"12"
"433"	"Tfas_chr16"	"7000001"	"8e+06"	"11"
"434"	"Tfas_chr16"	"8000001"	"9e+06"	"17"
"435"	"Tfas_chr16"	"9000001"	"1e+07"	"22"
"436"	"Tfas_chr16"	"10000001"	"1.1e+07"	"26"
"437"	"Tfas_chr16"	"11000001"	"1.2e+07"	"24"
"438"	"Tfas_chr16"	"12000001"	"1.3e+07"	"32"
"439"	"Tfas_chr16"	"13000001"	"1.4e+07"	"16"
"440"	"Tfas_chr16"	"14000001"	"1.5e+07"	"30"
"441"	"Tfas_chr16"	"15000001"	"1.6e+07"	"13"
"442"	"Tfas_chr16"	"16000001"	"1.7e+07"	"29"
"443"	"Tfas_chr16"	"17000001"	"1.8e+07"	"22"
"444"	"Tfas_chr16"	"18000001"	"1.9e+07"	"45"
"445"	"Tfas_chr16"	"19000001"	"2e+07"	"70"
"446"	"Tfas_chr16"	"20000001"	"2.1e+07"	"87"
"447"	"Tfas_chr16"	"21000001"	"2.2e+07"	"110"
"448"	"Tfas_chr16"	"22000001"	"2.3e+07"	"140"
"449"	"Tfas_chr16"	"23000001"	"2.4e+07"	"88"
"450"	"Tfas_chr17"	"1"	"1e+06"	"14"
"451"	"Tfas_chr17"	"1000001"	"2e+06"	"20"
"452"	"Tfas_chr17"	"2000001"	"3e+06"	"31"
"453"	"Tfas_chr17"	"3000001"	"4e+06"	"9"
"454"	"Tfas_chr17"	"4000001"	"5e+06"	"16"
"455"	"Tfas_chr17"	"5000001"	"6e+06"	"13"
"456"	"Tfas_chr17"	"6000001"	"7e+06"	"22"
"457"	"Tfas_chr17"	"7000001"	"8e+06"	"27"
"458"	"Tfas_chr17"	"8000001"	"9e+06"	"41"
"459"	"Tfas_chr17"	"9000001"	"1e+07"	"57"
"460"	"Tfas_chr17"	"10000001"	"1.1e+07"	"59"
"461"	"Tfas_chr17"	"11000001"	"1.2e+07"	"18"
"462"	"Tfas_chr17"	"12000001"	"1.3e+07"	"28"
"463"	"Tfas_chr17"	"13000001"	"1.4e+07"	"26"
"464"	"Tfas_chr17"	"14000001"	"1.5e+07"	"48"
"465"	"Tfas_chr17"	"15000001"	"1.6e+07"	"26"
"466"	"Tfas_chr17"	"16000001"	"1.7e+07"	"74"
"467"	"Tfas_chr17"	"17000001"	"1.8e+07"	"119"
"468"	"Tfas_chr17"	"18000001"	"1.9e+07"	"124"
"469"	"Tfas_chr17"	"19000001"	"2e+07"	"135"
"470"	"Tfas_chr17"	"20000001"	"2.1e+07"	"132"
"471"	"Tfas_chr17"	"21000001"	"2.2e+07"	"80"
"472"	"Tfas_chr18"	"1"	"1e+06"	"144"
"473"	"Tfas_chr18"	"1000001"	"2e+06"	"144"
"474"	"Tfas_chr18"	"2000001"	"3e+06"	"112"
"475"	"Tfas_chr18"	"3000001"	"4e+06"	"78"
"476"	"Tfas_chr18"	"4000001"	"5e+06"	"44"
"477"	"Tfas_chr18"	"5000001"	"6e+06"	"47"
"478"	"Tfas_chr18"	"6000001"	"7e+06"	"30"
"479"	"Tfas_chr18"	"7000001"	"8e+06"	"17"
"480"	"Tfas_chr18"	"8000001"	"9e+06"	"20"
"481"	"Tfas_chr18"	"9000001"	"1e+07"	"14"
"482"	"Tfas_chr18"	"10000001"	"1.1e+07"	"20"
"483"	"Tfas_chr18"	"11000001"	"1.2e+07"	"24"
"484"	"Tfas_chr18"	"12000001"	"1.3e+07"	"19"
"485"	"Tfas_chr18"	"13000001"	"1.4e+07"	"28"
"486"	"Tfas_chr18"	"14000001"	"1.5e+07"	"39"
"487"	"Tfas_chr18"	"15000001"	"1.6e+07"	"54"
"488"	"Tfas_chr18"	"16000001"	"1.7e+07"	"55"
"489"	"Tfas_chr18"	"17000001"	"1.8e+07"	"38"
"490"	"Tfas_chr18"	"18000001"	"1.9e+07"	"14"
"491"	"Tfas_chr18"	"19000001"	"2e+07"	"29"
"492"	"Tfas_chr18"	"20000001"	"2.1e+07"	"25"
"493"	"Tfas_chr18"	"21000001"	"2.2e+07"	"17"
"494"	"Tfas_chr19"	"1"	"1e+06"	"120"
"495"	"Tfas_chr19"	"1000001"	"2e+06"	"127"
"496"	"Tfas_chr19"	"2000001"	"3e+06"	"126"
"497"	"Tfas_chr19"	"3000001"	"4e+06"	"77"
"498"	"Tfas_chr19"	"4000001"	"5e+06"	"55"
"499"	"Tfas_chr19"	"5000001"	"6e+06"	"38"
"500"	"Tfas_chr19"	"6000001"	"7e+06"	"40"
"501"	"Tfas_chr19"	"7000001"	"8e+06"	"41"
"502"	"Tfas_chr19"	"8000001"	"9e+06"	"23"
"503"	"Tfas_chr19"	"9000001"	"1e+07"	"30"
"504"	"Tfas_chr19"	"10000001"	"1.1e+07"	"17"
"505"	"Tfas_chr19"	"11000001"	"1.2e+07"	"17"
"506"	"Tfas_chr19"	"12000001"	"1.3e+07"	"37"
"507"	"Tfas_chr19"	"13000001"	"1.4e+07"	"30"
"508"	"Tfas_chr19"	"14000001"	"1.5e+07"	"36"
"509"	"Tfas_chr19"	"15000001"	"1.6e+07"	"29"
"510"	"Tfas_chr19"	"16000001"	"1.7e+07"	"30"
"511"	"Tfas_chr19"	"17000001"	"1.8e+07"	"41"
"512"	"Tfas_chr19"	"18000001"	"1.9e+07"	"23"
"513"	"Tfas_chr19"	"19000001"	"2e+07"	"16"
"514"	"Tfas_chr20"	"1"	"1e+06"	"127"
"515"	"Tfas_chr20"	"1000001"	"2e+06"	"121"
"516"	"Tfas_chr20"	"2000001"	"3e+06"	"82"
"517"	"Tfas_chr20"	"3000001"	"4e+06"	"53"
"518"	"Tfas_chr20"	"4000001"	"5e+06"	"39"
"519"	"Tfas_chr20"	"5000001"	"6e+06"	"22"
"520"	"Tfas_chr20"	"6000001"	"7e+06"	"20"
"521"	"Tfas_chr20"	"7000001"	"8e+06"	"22"
"522"	"Tfas_chr20"	"8000001"	"9e+06"	"17"
"523"	"Tfas_chr20"	"9000001"	"1e+07"	"15"
"524"	"Tfas_chr20"	"10000001"	"1.1e+07"	"16"
"525"	"Tfas_chr20"	"11000001"	"1.2e+07"	"25"
"526"	"Tfas_chr20"	"12000001"	"1.3e+07"	"29"
"527"	"Tfas_chr20"	"13000001"	"1.4e+07"	"20"
"528"	"Tfas_chr20"	"14000001"	"1.5e+07"	"36"
"529"	"Tfas_chr20"	"15000001"	"1.6e+07"	"43"
"530"	"Tfas_chr20"	"16000001"	"1.7e+07"	"51"
"531"	"Tfas_chr20"	"17000001"	"1.8e+07"	"76"
"532"	"Tfas_chr20"	"18000001"	"1.9e+07"	"93"
"533"	"Tfas_chr20"	"19000001"	"2e+07"	"33"
"534"	"Tfas_chr21"	"1"	"1e+06"	"82"
"535"	"Tfas_chr21"	"1000001"	"2e+06"	"79"
"536"	"Tfas_chr21"	"2000001"	"3e+06"	"71"
"537"	"Tfas_chr21"	"3000001"	"4e+06"	"44"
"538"	"Tfas_chr21"	"4000001"	"5e+06"	"42"
"539"	"Tfas_chr21"	"5000001"	"6e+06"	"47"
"540"	"Tfas_chr21"	"6000001"	"7e+06"	"31"
"541"	"Tfas_chr21"	"7000001"	"8e+06"	"26"
"542"	"Tfas_chr21"	"8000001"	"9e+06"	"37"
"543"	"Tfas_chr21"	"9000001"	"1e+07"	"22"
"544"	"Tfas_chr21"	"10000001"	"1.1e+07"	"16"
"545"	"Tfas_chr21"	"11000001"	"1.2e+07"	"38"
"546"	"Tfas_chr21"	"12000001"	"1.3e+07"	"41"
"547"	"Tfas_chr21"	"13000001"	"1.4e+07"	"65"
"548"	"Tfas_chr21"	"14000001"	"1.5e+07"	"97"
"549"	"Tfas_chr21"	"15000001"	"1.6e+07"	"113"
"550"	"Tfas_chr21"	"16000001"	"1.7e+07"	"139"
"551"	"Tfas_chr21"	"17000001"	"1.8e+07"	"125"
"552"	"Tfas_chr21"	"18000001"	"1.9e+07"	"0"
"553"	"Tfas_chr22"	"1"	"1e+06"	"67"
"554"	"Tfas_chr22"	"1000001"	"2e+06"	"42"
"555"	"Tfas_chr22"	"2000001"	"3e+06"	"48"
"556"	"Tfas_chr22"	"3000001"	"4e+06"	"17"
"557"	"Tfas_chr22"	"4000001"	"5e+06"	"25"
"558"	"Tfas_chr22"	"5000001"	"6e+06"	"15"
"559"	"Tfas_chr22"	"6000001"	"7e+06"	"30"
"560"	"Tfas_chr22"	"7000001"	"8e+06"	"35"
"561"	"Tfas_chr22"	"8000001"	"9e+06"	"39"
"562"	"Tfas_chr22"	"9000001"	"1e+07"	"51"
"563"	"Tfas_chr22"	"10000001"	"1.1e+07"	"45"
"564"	"Tfas_chr22"	"11000001"	"1.2e+07"	"30"
"565"	"Tfas_chr22"	"12000001"	"1.3e+07"	"77"
"566"	"Tfas_chr22"	"13000001"	"1.4e+07"	"107"
"567"	"Tfas_chr22"	"14000001"	"1.5e+07"	"114"
"568"	"Tfas_chr22"	"15000001"	"1.6e+07"	"136"
"569"	"Tfas_chr22"	"16000001"	"1.7e+07"	"145"
"570"	"Tfas_chr22"	"17000001"	"1.8e+07"	"6"
"571"	"Tfas_chr23"	"1"	"1e+06"	"85"
"572"	"Tfas_chr23"	"1000001"	"2e+06"	"69"
"573"	"Tfas_chr23"	"2000001"	"3e+06"	"65"
"574"	"Tfas_chr23"	"3000001"	"4e+06"	"66"
"575"	"Tfas_chr23"	"4000001"	"5e+06"	"51"
"576"	"Tfas_chr23"	"5000001"	"6e+06"	"32"
"577"	"Tfas_chr23"	"6000001"	"7e+06"	"25"
"578"	"Tfas_chr23"	"7000001"	"8e+06"	"25"
"579"	"Tfas_chr23"	"8000001"	"9e+06"	"22"
"580"	"Tfas_chr23"	"9000001"	"1e+07"	"19"
"581"	"Tfas_chr23"	"10000001"	"1.1e+07"	"24"
"582"	"Tfas_chr23"	"11000001"	"1.2e+07"	"30"
"583"	"Tfas_chr23"	"12000001"	"1.3e+07"	"38"
"584"	"Tfas_chr23"	"13000001"	"1.4e+07"	"55"
"585"	"Tfas_chr23"	"14000001"	"1.5e+07"	"120"
"586"	"Tfas_chr23"	"15000001"	"1.6e+07"	"131"
"587"	"Tfas_chr23"	"16000001"	"1.7e+07"	"88"
"588"	"Tfas_chr24"	"1"	"1e+06"	"21"
"589"	"Tfas_chr24"	"1000001"	"2e+06"	"34"
"590"	"Tfas_chr24"	"2000001"	"3e+06"	"35"
"591"	"Tfas_chr24"	"3000001"	"4e+06"	"25"
"592"	"Tfas_chr24"	"4000001"	"5e+06"	"18"
"593"	"Tfas_chr24"	"5000001"	"6e+06"	"50"
"594"	"Tfas_chr24"	"6000001"	"7e+06"	"39"
"595"	"Tfas_chr24"	"7000001"	"8e+06"	"37"
"596"	"Tfas_chr24"	"8000001"	"9e+06"	"68"
"597"	"Tfas_chr24"	"9000001"	"1e+07"	"97"
"598"	"Tfas_chr24"	"10000001"	"1.1e+07"	"117"
"599"	"Tfas_chr24"	"11000001"	"1.2e+07"	"121"
"600"	"Tfas_chr24"	"12000001"	"1.3e+07"	"113"
"601"	"Tfas_chr24"	"13000001"	"1.4e+07"	"59"
"602"	"Tfas_chr25"	"1"	"1e+06"	"126"
"603"	"Tfas_chr25"	"1000001"	"2e+06"	"125"
"604"	"Tfas_chr25"	"2000001"	"3e+06"	"74"
"605"	"Tfas_chr25"	"3000001"	"4e+06"	"58"
"606"	"Tfas_chr25"	"4000001"	"5e+06"	"27"
"607"	"Tfas_chr25"	"5000001"	"6e+06"	"38"
"608"	"Tfas_chr25"	"6000001"	"7e+06"	"38"
"609"	"Tfas_chr25"	"7000001"	"8e+06"	"51"
"610"	"Tfas_chr25"	"8000001"	"9e+06"	"26"
"611"	"Tfas_chr25"	"9000001"	"1e+07"	"65"
"612"	"Tfas_chr25"	"10000001"	"1.1e+07"	"68"
"613"	"Tfas_chr25"	"11000001"	"1.2e+07"	"99"
"614"	"Tfas_chr25"	"12000001"	"1.3e+07"	"39"
