Gene_id	orthogroup
Tlei_v1.27638-RA	OG0002891
Tlei_v1.05753-RA	OG0002896
Tlei_v1.05755-RA	OG0002896
Tlei_v1.05767-RA	OG0002896
Tlei_v1.05764-RA	OG0002896
Tlei_v1.27778-RA	OG0002894
Tlei_v1.27783-RA	OG0002894
Tlei_v1.27781-RA	OG0002894
Tlei_v1.11645-RA	OG0002895
Tlei_v1.11717-RA	OG0002895
Tlei_v1.06087-RA	OG0002895
Tlei_v1.06086-RA	OG0002895
Tlei_v1.11643-RA	OG0002895
Tlei_v1.12072-RA	OG0002306
Tlei_v1.11972-RA	OG0002306
Tlei_v1.12760-RA	OG0002304
Tlei_v1.09998-RA	OG0000795
Tlei_v1.16675-RA	OG0000795
Tlei_v1.04660-RA	OG0000795
Tlei_v1.25004-RA	OG0000795
Tlei_v1.18389-RA	OG0000795
Tlei_v1.07837-RA	OG0000794
Tlei_v1.15835-RA	OG0002244
Tlei_v1.15829-RA	OG0002244
Tlei_v1.15833-RA	OG0002243
Tlei_v1.15828-RA	OG0002243
Tlei_v1.28763-RA	OG0000865
Tlei_v1.16721-RA	OG0000865
Tlei_v1.14649-RA	OG0000865
Tlei_v1.06424-RA	OG0000864
Tlei_v1.08395-RA	OG0000864
Tlei_v1.20468-RA	OG0000864
Tlei_v1.21854-RA	OG0000864
Tlei_v1.06423-RA	OG0000864
Tlei_v1.20469-RA	OG0000864
Tlei_v1.07286-RA	OG0000869
Tlei_v1.05932-RA	OG0000869
Tlei_v1.16402-RA	OG0000869
Tlei_v1.11745-RA	OG0000869
Tlei_v1.17672-RA	OG0000869
Tlei_v1.11746-RA	OG0000869
Tlei_v1.11763-RA	OG0000869
Tlei_v1.31649-RA	OG0000868
Tlei_v1.10311-RA	OG0000868
Tlei_v1.00964-RA	OG0016210
Tlei_v1.17860-RA	OG0016210
Tlei_v1.31208-RA	OG0016215
Tlei_v1.00806-RA	OG0016215
Tlei_v1.31214-RA	OG0016214
Tlei_v1.13636-RA	OG0005216
Tlei_v1.04645-RA	OG0005216
Tlei_v1.13522-RA	OG0005513
Tlei_v1.10550-RA	OG0005513
Tlei_v1.08774-RA	OG0000031
Tlei_v1.15142-RA	OG0000031
Tlei_v1.04592-RA	OG0000031
Tlei_v1.00824-RA	OG0000031
Tlei_v1.06113-RA	OG0000031
Tlei_v1.22274-RA	OG0000031
Tlei_v1.25967-RA	OG0000031
Tlei_v1.00780-RA	OG0000031
Tlei_v1.02966-RA	OG0000031
Tlei_v1.00614-RA	OG0000031
Tlei_v1.08803-RA	OG0000031
Tlei_v1.18026-RA	OG0000031
Tlei_v1.04458-RB	OG0000031
Tlei_v1.09104-RA	OG0000031
Tlei_v1.00743-RA	OG0000031
Tlei_v1.00745-RA	OG0000031
Tlei_v1.23284-RA	OG0000031
Tlei_v1.10271-RA	OG0000031
Tlei_v1.08966-RA	OG0000031
Tlei_v1.10347-RA	OG0000031
Tlei_v1.13716-RA	OG0000031
Tlei_v1.06149-RA	OG0000031
Tlei_v1.02996-RA	OG0000031
Tlei_v1.05899-RA	OG0000031
Tlei_v1.25929-RA	OG0000031
Tlei_v1.08904-RA	OG0000031
Tlei_v1.25997-RA	OG0000031
Tlei_v1.07401-RB	OG0000031
Tlei_v1.07183-RA	OG0000031
Tlei_v1.18735-RA	OG0000031
Tlei_v1.18968-RA	OG0000031
Tlei_v1.11868-RA	OG0000031
Tlei_v1.06026-RB	OG0000031
Tlei_v1.11725-RA	OG0000031
Tlei_v1.02705-RA	OG0000031
Tlei_v1.08842-RA	OG0000031
Tlei_v1.00831-RA	OG0000031
Tlei_v1.10668-RA	OG0000031
Tlei_v1.07411-RA	OG0000031
Tlei_v1.23201-RA	OG0000031
Tlei_v1.05978-RA	OG0000031
Tlei_v1.00655-RA	OG0000031
Tlei_v1.00365-RA	OG0000031
Tlei_v1.00748-RA	OG0000031
Tlei_v1.16531-RB	OG0000031
Tlei_v1.07321-RA	OG0000031
Tlei_v1.24575-RA	OG0000031
Tlei_v1.10424-RA	OG0000031
Tlei_v1.13666-RA	OG0000031
Tlei_v1.06336-RA	OG0000031
Tlei_v1.16440-RA	OG0000031
Tlei_v1.13662-RA	OG0000031
Tlei_v1.13880-RA	OG0000031
Tlei_v1.02822-RB	OG0000031
Tlei_v1.23147-RA	OG0000031
Tlei_v1.14902-RA	OG0000031
Tlei_v1.00802-RA	OG0000031
Tlei_v1.10425-RA	OG0000031
Tlei_v1.07506-RA	OG0000031
Tlei_v1.10389-RA	OG0000031
Tlei_v1.22377-RA	OG0000031
Tlei_v1.06305-RA	OG0000031
Tlei_v1.15104-RA	OG0000031
Tlei_v1.07503-RA	OG0000031
Tlei_v1.23336-RA	OG0000031
Tlei_v1.18964-RA	OG0000031
Tlei_v1.17713-RA	OG0000031
Tlei_v1.05995-RA	OG0000031
Tlei_v1.07558-RA	OG0015128
Tlei_v1.12022-RA	OG0015128
Tlei_v1.06164-RA	OG0000038
Tlei_v1.04004-RA	OG0000038
Tlei_v1.07263-RA	OG0019709
Tlei_v1.14755-RA	OG0016359
Tlei_v1.14752-RB	OG0016359
Tlei_v1.00431-RA	OG0000267
Tlei_v1.22656-RA	OG0000266
Tlei_v1.02232-RA	OG0000265
Tlei_v1.07604-RA	OG0000262
Tlei_v1.04722-RA	OG0000262
Tlei_v1.20343-RA	OG0000262
Tlei_v1.24903-RA	OG0000262
Tlei_v1.23225-RA	OG0000262
Tlei_v1.23228-RA	OG0000262
Tlei_v1.25001-RA	OG0000262
Tlei_v1.23018-RA	OG0000262
Tlei_v1.00215-RA	OG0000262
Tlei_v1.20713-RA	OG0000262
Tlei_v1.07860-RA	OG0000260
Tlei_v1.07878-RA	OG0000260
Tlei_v1.31546-RA	OG0001019
Tlei_v1.21032-RA	OG0001018
Tlei_v1.19443-RA	OG0001011
Tlei_v1.30740-RA	OG0001010
Tlei_v1.02166-RA	OG0019816
Tlei_v1.02159-RA	OG0019816
Tlei_v1.14822-RA	OG0000656
Tlei_v1.14466-RA	OG0000654
Tlei_v1.18252-RA	OG0000654
Tlei_v1.25238-RA	OG0000655
Tlei_v1.23255-RA	OG0000655
Tlei_v1.23006-RA	OG0000652
Tlei_v1.23005-RA	OG0000652
Tlei_v1.00086-RA	OG0000651
Tlei_v1.26657-RA	OG0016558
Tlei_v1.12831-RA	OG0001658
Tlei_v1.20541-RA	OG0001654
Tlei_v1.14764-RA	OG0001656
Tlei_v1.27794-RA	OG0005532
Tlei_v1.27798-RA	OG0005532
Tlei_v1.27801-RA	OG0005533
Tlei_v1.27803-RA	OG0005533
Tlei_v1.27802-RA	OG0005533
Tlei_v1.00981-RA	OG0005537
Tlei_v1.18124-RA	OG0005537
Tlei_v1.29359-RA	OG0005027
Tlei_v1.04803-RA	OG0005027
Tlei_v1.06808-RA	OG0001221
Tlei_v1.24183-RB	OG0001221
Tlei_v1.21615-RA	OG0001221
Tlei_v1.26993-RB	OG0001221
Tlei_v1.22189-RA	OG0001221
Tlei_v1.06598-RA	OG0001221
Tlei_v1.03327-RA	OG0001221
Tlei_v1.29727-RA	OG0001222
Tlei_v1.18169-RA	OG0001222
Tlei_v1.11550-RA	OG0001222
Tlei_v1.07176-RA	OG0001222
Tlei_v1.24767-RA	OG0001222
Tlei_v1.28105-RA	OG0001223
Tlei_v1.14007-RA	OG0001223
Tlei_v1.07029-RA	OG0001223
Tlei_v1.07028-RA	OG0001223
Tlei_v1.30719-RA	OG0001223
Tlei_v1.16631-RA	OG0001223
Tlei_v1.09272-RA	OG0001223
Tlei_v1.29518-RA	OG0001224
Tlei_v1.29517-RA	OG0001224
Tlei_v1.31200-RA	OG0001224
Tlei_v1.11452-RA	OG0001224
Tlei_v1.11453-RA	OG0001224
Tlei_v1.07068-RA	OG0001224
Tlei_v1.05660-RA	OG0001224
Tlei_v1.13788-RA	OG0001225
Tlei_v1.15113-RA	OG0001225
Tlei_v1.09030-RA	OG0001225
Tlei_v1.13772-RA	OG0001225
Tlei_v1.00747-RA	OG0001225
Tlei_v1.07299-RA	OG0001225
Tlei_v1.06238-RA	OG0001225
Tlei_v1.09676-RA	OG0019707
Tlei_v1.07081-RA	OG0019707
Tlei_v1.26030-RA	OG0019812
Tlei_v1.26031-RA	OG0019812
Tlei_v1.03238-RA	OG0019830
Tlei_v1.00274-RC	OG0001822
Tlei_v1.10715-RA	OG0001822
Tlei_v1.10716-RA	OG0001822
Tlei_v1.10396-RA	OG0001822
Tlei_v1.02832-RA	OG0001823
Tlei_v1.22838-RA	OG0001820
Tlei_v1.00266-RA	OG0001820
Tlei_v1.21021-RA	OG0001821
Tlei_v1.24682-RA	OG0001821
Tlei_v1.12127-RA	OG0001826
Tlei_v1.20129-RA	OG0001826
Tlei_v1.18553-RA	OG0001826
Tlei_v1.13329-RA	OG0001824
Tlei_v1.19966-RA	OG0001825
Tlei_v1.02910-RA	OG0001825
Tlei_v1.12275-RA	OG0001825
Tlei_v1.20114-RA	OG0019652
Tlei_v1.10481-RA	OG0019652
Tlei_v1.19563-RA	OG0001798
Tlei_v1.19566-RA	OG0001798
Tlei_v1.19568-RA	OG0001798
Tlei_v1.19567-RA	OG0001798
Tlei_v1.16636-RA	OG0001790
Tlei_v1.22335-RA	OG0001791
Tlei_v1.08570-RA	OG0001792
Tlei_v1.19053-RA	OG0001792
Tlei_v1.22683-RA	OG0001797
Tlei_v1.04473-RA	OG0001797
Tlei_v1.26511-RA	OG0002228
Tlei_v1.26512-RA	OG0002228
Tlei_v1.00549-RA	OG0000849
Tlei_v1.13009-RA	OG0000849
Tlei_v1.08204-RA	OG0000842
Tlei_v1.21520-RA	OG0000842
Tlei_v1.03606-RA	OG0000840
Tlei_v1.24909-RA	OG0000847
Tlei_v1.09291-RA	OG0000845
Tlei_v1.12273-RA	OG0000845
Tlei_v1.09290-RA	OG0000845
Tlei_v1.12271-RA	OG0000845
Tlei_v1.04758-RA	OG0000844
Tlei_v1.09287-RA	OG0004015
Tlei_v1.14103-RA	OG0005497
Tlei_v1.07102-RA	OG0005493
Tlei_v1.07529-RA	OG0005493
Tlei_v1.13923-RA	OG0005493
Tlei_v1.02311-RA	OG0002803
Tlei_v1.02325-RA	OG0002805
Tlei_v1.00554-RA	OG0002805
Tlei_v1.21035-RA	OG0019907
Tlei_v1.00282-RA	OG0000205
Tlei_v1.24597-RA	OG0000205
Tlei_v1.01766-RA	OG0000205
Tlei_v1.19412-RA	OG0000205
Tlei_v1.18586-RA	OG0000205
Tlei_v1.03774-RA	OG0000205
Tlei_v1.10321-RA	OG0000205
Tlei_v1.00457-RA	OG0000205
Tlei_v1.27910-RA	OG0000205
Tlei_v1.23100-RA	OG0000205
Tlei_v1.16237-RA	OG0000205
Tlei_v1.13532-RA	OG0000205
Tlei_v1.00214-RA	OG0000205
Tlei_v1.18486-RA	OG0000205
Tlei_v1.20222-RA	OG0000205
Tlei_v1.17936-RA	OG0000205
Tlei_v1.05807-RA	OG0000205
Tlei_v1.22141-RA	OG0000205
Tlei_v1.10496-RA	OG0000206
Tlei_v1.12129-RA	OG0000206
Tlei_v1.02413-RA	OG0000206
Tlei_v1.15227-RA	OG0000206
Tlei_v1.02461-RA	OG0000206
Tlei_v1.13700-RA	OG0000206
Tlei_v1.22580-RA	OG0000206
Tlei_v1.16341-RA	OG0000206
Tlei_v1.13608-RA	OG0000206
Tlei_v1.15225-RA	OG0000206
Tlei_v1.15572-RA	OG0000206
Tlei_v1.24619-RA	OG0000206
Tlei_v1.00500-RA	OG0000206
Tlei_v1.00501-RA	OG0000206
Tlei_v1.29105-RA	OG0000200
Tlei_v1.27965-RA	OG0000200
Tlei_v1.30505-RA	OG0000209
Tlei_v1.31224-RA	OG0000209
Tlei_v1.30259-RA	OG0000209
Tlei_v1.31221-RA	OG0000209
Tlei_v1.30261-RA	OG0000209
Tlei_v1.03561-RA	OG0001075
Tlei_v1.23781-RA	OG0001074
Tlei_v1.03425-RA	OG0001077
Tlei_v1.09953-RA	OG0001077
Tlei_v1.29460-RA	OG0001073
Tlei_v1.18268-RA	OG0001073
Tlei_v1.27770-RA	OG0001072
Tlei_v1.27791-RA	OG0001072
Tlei_v1.03442-RA	OG0001078
Tlei_v1.03447-RA	OG0001078
Tlei_v1.24837-RA	OG0000674
Tlei_v1.24794-RA	OG0000674
Tlei_v1.23446-RA	OG0000671
Tlei_v1.24904-RA	OG0000672
Tlei_v1.16455-RA	OG0000672
Tlei_v1.10613-RA	OG0000672
Tlei_v1.03001-RA	OG0000673
Tlei_v1.25700-RA	OG0000673
Tlei_v1.25592-RA	OG0000673
Tlei_v1.24504-RA	OG0000673
Tlei_v1.20535-RA	OG0000678
Tlei_v1.20537-RA	OG0000678
Tlei_v1.20533-RA	OG0000678
Tlei_v1.20538-RA	OG0000678
Tlei_v1.20534-RA	OG0000678
Tlei_v1.10545-RA	OG0019654
Tlei_v1.14629-RA	OG0000079
Tlei_v1.16097-RA	OG0000079
Tlei_v1.28111-RA	OG0000079
Tlei_v1.22902-RA	OG0000073
Tlei_v1.17824-RA	OG0000073
Tlei_v1.00949-RA	OG0000073
Tlei_v1.04550-RA	OG0000073
Tlei_v1.25483-RA	OG0000073
Tlei_v1.25112-RA	OG0000073
Tlei_v1.00866-RA	OG0000073
Tlei_v1.22691-RA	OG0000073
Tlei_v1.16734-RA	OG0000073
Tlei_v1.16658-RA	OG0000073
Tlei_v1.18859-RA	OG0000073
Tlei_v1.15259-RB	OG0000073
Tlei_v1.06401-RB	OG0000073
Tlei_v1.25766-RA	OG0000073
Tlei_v1.11448-RA	OG0000073
Tlei_v1.18705-RA	OG0000073
Tlei_v1.10327-RA	OG0000073
Tlei_v1.16613-RA	OG0000073
Tlei_v1.06064-RB	OG0000073
Tlei_v1.17591-RA	OG0000073
Tlei_v1.13599-RA	OG0000073
Tlei_v1.08892-RA	OG0000073
Tlei_v1.02436-RA	OG0000073
Tlei_v1.31683-RA	OG0000073
Tlei_v1.24251-RA	OG0000073
Tlei_v1.22188-RA	OG0000073
Tlei_v1.24738-RA	OG0000073
Tlei_v1.07501-RA	OG0000073
Tlei_v1.32001-RA	OG0000073
Tlei_v1.13707-RA	OG0000073
Tlei_v1.16617-RA	OG0000073
Tlei_v1.09025-RA	OG0000073
Tlei_v1.06097-RA	OG0000073
Tlei_v1.20317-RA	OG0000073
Tlei_v1.00463-RA	OG0001248
Tlei_v1.01580-RA	OG0001244
Tlei_v1.13105-RA	OG0001242
Tlei_v1.19064-RA	OG0001240
Tlei_v1.19063-RA	OG0001240
Tlei_v1.10637-RA	OG0019655
Tlei_v1.00915-RA	OG0019655
Tlei_v1.10660-RA	OG0019656
Tlei_v1.20116-RA	OG0016572
Tlei_v1.20662-RA	OG0016572
Tlei_v1.15385-RA	OG0016543
Tlei_v1.03179-RA	OG0016543
Tlei_v1.18093-RA	OG0016543
Tlei_v1.20090-RA	OG0016557
Tlei_v1.09479-RA	OG0016557
Tlei_v1.21556-RA	OG0002693
Tlei_v1.21557-RA	OG0002693
Tlei_v1.13635-RA	OG0002696
Tlei_v1.13630-RA	OG0002696
Tlei_v1.04646-RA	OG0002696
Tlei_v1.24777-RA	OG0002697
Tlei_v1.02909-RA	OG0002697
Tlei_v1.04579-RA	OG0002698
Tlei_v1.32056-RA	OG0001809
Tlei_v1.00564-RA	OG0001801
Tlei_v1.22546-RA	OG0001801
Tlei_v1.26575-RA	OG0001801
Tlei_v1.02945-RA	OG0001801
Tlei_v1.27401-RA	OG0001807
Tlei_v1.23577-RA	OG0001807
Tlei_v1.11423-RA	OG0001807
Tlei_v1.05280-RA	OG0001807
Tlei_v1.18073-RA	OG0016542
Tlei_v1.02899-RA	OG0016542
Tlei_v1.25302-RA	OG0016545
Tlei_v1.26509-RA	OG0016545
Tlei_v1.03666-RA	OG0016545
Tlei_v1.18096-RA	OG0016544
Tlei_v1.03024-RA	OG0002342
Tlei_v1.03023-RA	OG0002342
Tlei_v1.23784-RA	OG0002341
Tlei_v1.07644-RA	OG0000143
Tlei_v1.02594-RA	OG0000143
Tlei_v1.15254-RA	OG0000143
Tlei_v1.20234-RA	OG0000143
Tlei_v1.27974-RA	OG0000143
Tlei_v1.00678-RA	OG0000143
Tlei_v1.29427-RA	OG0019684
Tlei_v1.22568-RA	OG0019684
Tlei_v1.09681-RA	OG0000149
Tlei_v1.22678-RA	OG0000194
Tlei_v1.22673-RA	OG0000194
Tlei_v1.22672-RA	OG0000194
Tlei_v1.22682-RA	OG0000194
Tlei_v1.12862-RA	OG0000191
Tlei_v1.05144-RA	OG0000191
Tlei_v1.31586-RA	OG0000193
Tlei_v1.08032-RA	OG0000193
Tlei_v1.14521-RA	OG0000193
Tlei_v1.15067-RA	OG0000199
Tlei_v1.22051-RA	OG0000199
Tlei_v1.10813-RA	OG0000199
Tlei_v1.14313-RA	OG0001587
Tlei_v1.00138-RA	OG0001586
Tlei_v1.00534-RA	OG0001582
Tlei_v1.06388-RA	OG0005618
Tlei_v1.22407-RA	OG0005618
Tlei_v1.30966-RA	OG0000228
Tlei_v1.25157-RA	OG0005611
Tlei_v1.10133-RA	OG0005611
Tlei_v1.21255-RA	OG0005611
Tlei_v1.24871-RA	OG0000221
Tlei_v1.24882-RA	OG0000221
Tlei_v1.24865-RA	OG0000221
Tlei_v1.24850-RA	OG0000221
Tlei_v1.19582-RA	OG0000220
Tlei_v1.03560-RA	OG0000220
Tlei_v1.05507-RA	OG0000220
Tlei_v1.09171-RA	OG0000220
Tlei_v1.09173-RA	OG0000220
Tlei_v1.29135-RA	OG0005617
Tlei_v1.21011-RA	OG0000224
Tlei_v1.12309-RA	OG0000224
Tlei_v1.12311-RA	OG0000224
Tlei_v1.12315-RA	OG0000224
Tlei_v1.12335-RA	OG0000224
Tlei_v1.11428-RA	OG0000224
Tlei_v1.13649-RA	OG0001059
Tlei_v1.12498-RA	OG0001059
Tlei_v1.22804-RA	OG0001052
Tlei_v1.28887-RA	OG0001050
Tlei_v1.28885-RA	OG0001050
Tlei_v1.28884-RA	OG0001050
Tlei_v1.26910-RA	OG0001056
Tlei_v1.10766-RA	OG0001056
Tlei_v1.26909-RA	OG0001056
Tlei_v1.26860-RA	OG0004695
Tlei_v1.07560-RA	OG0002595
Tlei_v1.15424-RA	OG0019884
Tlei_v1.11992-RB	OG0019887
Tlei_v1.11354-RA	OG0019883
Tlei_v1.12477-RA	OG0019888
Tlei_v1.20304-RA	OG0016515
Tlei_v1.09085-RA	OG0016512
Tlei_v1.16127-RA	OG0016512
Tlei_v1.16144-RA	OG0016513
Tlei_v1.13474-RA	OG0016513
Tlei_v1.16124-RB	OG0016511
Tlei_v1.07213-RA	OG0003349
Tlei_v1.05522-RA	OG0003349
Tlei_v1.07978-RA	OG0003344
Tlei_v1.05543-RA	OG0003344
Tlei_v1.17139-RA	OG0001617
Tlei_v1.11983-RA	OG0001613
Tlei_v1.00271-RA	OG0005576
Tlei_v1.16777-RA	OG0005576
Tlei_v1.20630-RA	OG0000050
Tlei_v1.07194-RA	OG0005572
Tlei_v1.05982-RA	OG0005572
Tlei_v1.12864-RA	OG0001267
Tlei_v1.01711-RA	OG0001267
Tlei_v1.24740-RA	OG0016559
Tlei_v1.24842-RA	OG0016559
Tlei_v1.25281-RA	OG0016559
Tlei_v1.06558-RA	OG0001269
Tlei_v1.25416-RA	OG0001269
Tlei_v1.06761-RA	OG0001269
Tlei_v1.20994-RA	OG0001269
Tlei_v1.23683-RA	OG0002366
Tlei_v1.23682-RA	OG0002366
Tlei_v1.23681-RA	OG0002366
Tlei_v1.29438-RA	OG0000734
Tlei_v1.25055-RA	OG0000734
Tlei_v1.19599-RA	OG0000734
Tlei_v1.19753-RA	OG0000737
Tlei_v1.19750-RA	OG0000737
Tlei_v1.10976-RA	OG0000736
Tlei_v1.01006-RA	OG0000736
Tlei_v1.19993-RA	OG0000738
Tlei_v1.19988-RA	OG0000738
Tlei_v1.27567-RA	OG0019852
Tlei_v1.15153-RA	OG0019773
Tlei_v1.04632-RA	OG0019773
Tlei_v1.27537-RA	OG0019851
Tlei_v1.27539-RA	OG0019851
Tlei_v1.08429-RA	OG0019856
Tlei_v1.28120-RA	OG0019856
Tlei_v1.24001-RA	OG0019857
Tlei_v1.24000-RA	OG0019857
Tlei_v1.27542-RA	OG0000887
Tlei_v1.09277-RA	OG0000887
Tlei_v1.24462-RA	OG0000887
Tlei_v1.12909-RA	OG0000887
Tlei_v1.01178-RA	OG0000887
Tlei_v1.22888-RA	OG0000886
Tlei_v1.16985-RA	OG0000886
Tlei_v1.21040-RA	OG0000886
Tlei_v1.16790-RA	OG0000886
Tlei_v1.21210-RA	OG0000885
Tlei_v1.24900-RA	OG0000884
Tlei_v1.14993-RA	OG0000884
Tlei_v1.11558-RA	OG0000884
Tlei_v1.11557-RA	OG0000884
Tlei_v1.17676-RA	OG0000884
Tlei_v1.27740-RA	OG0000883
Tlei_v1.27708-RA	OG0000883
Tlei_v1.27689-RA	OG0000883
Tlei_v1.27713-RA	OG0000883
Tlei_v1.02293-RA	OG0000880
Tlei_v1.02291-RA	OG0000880
Tlei_v1.02295-RA	OG0000880
Tlei_v1.24551-RA	OG0019858
Tlei_v1.15434-RA	OG0019858
Tlei_v1.22908-RA	OG0016301
Tlei_v1.27483-RA	OG0016305
Tlei_v1.12669-RA	OG0004112
Tlei_v1.30717-RA	OG0002932
Tlei_v1.23009-RA	OG0016411
Tlei_v1.15474-RA	OG0019913
Tlei_v1.03457-RA	OG0002958
Tlei_v1.30497-RA	OG0002958
Tlei_v1.07374-RA	OG0005639
Tlei_v1.25124-RA	OG0005639
Tlei_v1.25117-RA	OG0005639
Tlei_v1.05848-RA	OG0005639
Tlei_v1.06829-RA	OG0005637
Tlei_v1.14224-RA	OG0005637
Tlei_v1.18856-RA	OG0005636
Tlei_v1.24133-RA	OG0005636
Tlei_v1.19436-RA	OG0005636
Tlei_v1.30019-RA	OG0005636
Tlei_v1.29922-RA	OG0005635
Tlei_v1.11039-RA	OG0005635
Tlei_v1.03219-RA	OG0005635
Tlei_v1.07702-RA	OG0005634
Tlei_v1.07704-RA	OG0005634
Tlei_v1.28744-RA	OG0005634
Tlei_v1.31540-RA	OG0005632
Tlei_v1.31541-RA	OG0005632
Tlei_v1.31537-RA	OG0005632
Tlei_v1.31538-RA	OG0005632
Tlei_v1.02894-RA	OG0005630
Tlei_v1.14978-RA	OG0005630
Tlei_v1.22684-RA	OG0005630
Tlei_v1.20146-RA	OG0005630
Tlei_v1.18445-RA	OG0019778
Tlei_v1.03543-RA	OG0019778
Tlei_v1.28645-RA	OG0003775
Tlei_v1.28644-RA	OG0003775
Tlei_v1.18640-RA	OG0012330
Tlei_v1.25123-RA	OG0016538
Tlei_v1.17527-RA	OG0016538
Tlei_v1.27719-RA	OG0016538
Tlei_v1.06370-RB	OG0016539
Tlei_v1.17769-RA	OG0016539
Tlei_v1.15343-RA	OG0016539
Tlei_v1.17534-RA	OG0001632
Tlei_v1.12247-RA	OG0001637
Tlei_v1.14547-RA	OG0001637
Tlei_v1.14543-RA	OG0001636
Tlei_v1.14505-RA	OG0001635
Tlei_v1.27098-RA	OG0001634
Tlei_v1.14516-RA	OG0001634
Tlei_v1.03585-RA	OG0000948
Tlei_v1.11594-RA	OG0000944
Tlei_v1.01861-RA	OG0000945
Tlei_v1.19622-RA	OG0002010
Tlei_v1.29167-RA	OG0002015
Tlei_v1.00791-RA	OG0002015
Tlei_v1.15042-RA	OG0019903
Tlei_v1.20359-RA	OG0019903
Tlei_v1.17940-RA	OG0001844
Tlei_v1.12194-RA	OG0001844
Tlei_v1.17938-RA	OG0001844
Tlei_v1.08822-RA	OG0001844
Tlei_v1.04063-RA	OG0001845
Tlei_v1.02513-RA	OG0001845
Tlei_v1.18822-RA	OG0001845
Tlei_v1.22992-RA	OG0001845
Tlei_v1.22650-RA	OG0001845
Tlei_v1.06072-RA	OG0001845
Tlei_v1.03473-RA	OG0001846
Tlei_v1.22806-RA	OG0001846
Tlei_v1.01780-RA	OG0001846
Tlei_v1.01427-RA	OG0001846
Tlei_v1.15470-RA	OG0001846
Tlei_v1.15020-RA	OG0001847
Tlei_v1.02897-RA	OG0001847
Tlei_v1.29649-RA	OG0001847
Tlei_v1.27513-RA	OG0001847
Tlei_v1.16725-RA	OG0001847
Tlei_v1.12198-RA	OG0001840
Tlei_v1.16638-RA	OG0001840
Tlei_v1.27958-RA	OG0001840
Tlei_v1.08657-RA	OG0001841
Tlei_v1.08656-RA	OG0001841
Tlei_v1.16692-RA	OG0001841
Tlei_v1.10765-RA	OG0001841
Tlei_v1.19106-RA	OG0001841
Tlei_v1.16337-RA	OG0001841
Tlei_v1.00555-RA	OG0001842
Tlei_v1.11703-RA	OG0001842
Tlei_v1.00869-RA	OG0001842
Tlei_v1.32071-RA	OG0001843
Tlei_v1.32068-RA	OG0001843
Tlei_v1.32072-RA	OG0001843
Tlei_v1.26179-RA	OG0001849
Tlei_v1.18961-RA	OG0001849
Tlei_v1.03460-RA	OG0002380
Tlei_v1.02991-RA	OG0002380
Tlei_v1.09955-RA	OG0002386
Tlei_v1.10040-RB	OG0002387
Tlei_v1.01511-RA	OG0000717
Tlei_v1.04853-RA	OG0000715
Tlei_v1.12359-RA	OG0000714
Tlei_v1.25823-RA	OG0000712
Tlei_v1.24435-RA	OG0000711
Tlei_v1.23732-RA	OG0000718
Tlei_v1.02677-RA	OG0016499
Tlei_v1.00570-RA	OG0016499
Tlei_v1.12156-RA	OG0016491
Tlei_v1.07349-RA	OG0016491
Tlei_v1.30772-RA	OG0016491
Tlei_v1.23118-RA	OG0016490
Tlei_v1.07340-RA	OG0016490
Tlei_v1.17780-RA	OG0016490
Tlei_v1.04272-RA	OG0016497
Tlei_v1.20265-RA	OG0016497
Tlei_v1.00238-RA	OG0016496
Tlei_v1.00244-RA	OG0016496
Tlei_v1.07671-RA	OG0016494
Tlei_v1.24801-RA	OG0016494
Tlei_v1.07880-RA	OG0019724
Tlei_v1.17641-RA	OG0019724
Tlei_v1.02993-RA	OG0019824
Tlei_v1.31909-RA	OG0019694
Tlei_v1.11172-RA	OG0019695
Tlei_v1.17715-RA	OG0000136
Tlei_v1.13510-RA	OG0000136
Tlei_v1.29186-RA	OG0000136
Tlei_v1.07626-RA	OG0000136
Tlei_v1.13964-RA	OG0000136
Tlei_v1.18625-RA	OG0000136
Tlei_v1.15288-RA	OG0000136
Tlei_v1.25135-RA	OG0000136
Tlei_v1.15336-RB	OG0000136
Tlei_v1.17848-RA	OG0000136
Tlei_v1.17717-RA	OG0000136
Tlei_v1.01212-RA	OG0005384
Tlei_v1.22152-RA	OG0005384
Tlei_v1.29374-RA	OG0003436
Tlei_v1.22239-RA	OG0003436
Tlei_v1.15824-RA	OG0001540
Tlei_v1.26867-RA	OG0001540
Tlei_v1.15780-RA	OG0001543
Tlei_v1.12367-RA	OG0001543
Tlei_v1.15793-RA	OG0001542
Tlei_v1.05875-RA	OG0005655
Tlei_v1.16230-RA	OG0005655
Tlei_v1.00796-RA	OG0005655
Tlei_v1.13721-RA	OG0005654
Tlei_v1.23904-RA	OG0005654
Tlei_v1.18798-RA	OG0005654
Tlei_v1.00783-RA	OG0005654
Tlei_v1.00882-RA	OG0005657
Tlei_v1.17678-RA	OG0005657
Tlei_v1.15061-RA	OG0005657
Tlei_v1.14967-RA	OG0005657
Tlei_v1.00877-RA	OG0005656
Tlei_v1.21113-RA	OG0005651
Tlei_v1.00443-RA	OG0005651
Tlei_v1.18110-RA	OG0005651
Tlei_v1.26018-RA	OG0005653
Tlei_v1.18907-RA	OG0005653
Tlei_v1.03293-RA	OG0005653
Tlei_v1.25710-RA	OG0005652
Tlei_v1.11615-RA	OG0002815
Tlei_v1.12093-RA	OG0002815
Tlei_v1.01186-RA	OG0005659
