Gene_id	orthology	CDS_length	startcodon	stopcodon	expression	robust
Tfasc_v1.01679-RA	OG0001808	459	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.01659-RA	OG0014723	3759	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.01658-RA	NO_ORTHOLOGY	261	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.01662-RA	NO_ORTHOLOGY	327	True	no_stopcodon	1.0	ROBUST
Tfasc_v1.01668-RA	OG0004199	837	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.01663-RA	OG0014711	1566	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.01660-RA	OG0014710	1380	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.01673-RA	OG0014714	1314	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.01678-RB	NO_ORTHOLOGY	702	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.01678-RC	NO_ORTHOLOGY	618	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.01678-RA	NO_ORTHOLOGY	636	True	one_stopcodon	0.2	ROBUST
Tfasc_v1.01665-RA	OG0014713	435	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.01661-RA	OG0005514	2064	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.01661-RB	NO_ORTHOLOGY	2064	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.01670-RA	OG0014715	744	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.01671-RA	OG0014712	531	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.01667-RA	OG0014721	225	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.01675-RA	NO_ORTHOLOGY	102	True	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tfasc_v1.32233-RA	NO_ORTHOLOGY	207	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.32752-RA	NO_ORTHOLOGY	2496	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.32751-RA	NO_ORTHOLOGY	714	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.32753-RA	NO_ORTHOLOGY	714	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.32497-RA	NO_ORTHOLOGY	291	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.32496-RA	NO_ORTHOLOGY	762	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.32494-RA	NO_ORTHOLOGY	87	True	one_stopcodon	no_features	NOT_ROBUST
Tfasc_v1.32498-RA	NO_ORTHOLOGY	717	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.32495-RA	NO_ORTHOLOGY	714	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.33236-RA	NO_ORTHOLOGY	714	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.32613-RA	NO_ORTHOLOGY	1278	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.32617-RA	NO_ORTHOLOGY	870	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.32616-RA	NO_ORTHOLOGY	645	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.32615-RA	NO_ORTHOLOGY	717	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.32614-RA	NO_ORTHOLOGY	669	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.33614-RA	NO_ORTHOLOGY	714	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.33615-RA	NO_ORTHOLOGY	714	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.33440-RA	NO_ORTHOLOGY	459	False	one_stopcodon	no_features	NOT_ROBUST
Tfasc_v1.31347-RA	NO_ORTHOLOGY	228	False	one_stopcodon	no_features	NOT_ROBUST
Tfasc_v1.31348-RA	NO_ORTHOLOGY	714	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.31349-RA	NO_ORTHOLOGY	195	False	one_stopcodon	no_features	NOT_ROBUST
Tfasc_v1.31350-RA	NO_ORTHOLOGY	390	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.31351-RA	NO_ORTHOLOGY	495	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.31352-RA	NO_ORTHOLOGY	495	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.31814-RA	NO_ORTHOLOGY	213	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.31815-RA	NO_ORTHOLOGY	1458	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.31816-RA	NO_ORTHOLOGY	666	True	no_stopcodon	no_features	NOT_ROBUST
Tfasc_v1.33881-RA	NO_ORTHOLOGY	390	False	one_stopcodon	no_features	NOT_ROBUST
Tfasc_v1.33279-RA	NO_ORTHOLOGY	714	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.31583-RA	NO_ORTHOLOGY	351	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.31582-RA	NO_ORTHOLOGY	387	False	one_stopcodon	no_features	NOT_ROBUST
Tfasc_v1.31584-RA	NO_ORTHOLOGY	135	True	one_stopcodon	no_features	NOT_ROBUST
Tfasc_v1.31585-RA	NO_ORTHOLOGY	699	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.31586-RA	NO_ORTHOLOGY	687	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.33683-RA	NO_ORTHOLOGY	390	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.33213-RA	NO_ORTHOLOGY	798	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.33214-RA	NO_ORTHOLOGY	999	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.33215-RA	NO_ORTHOLOGY	390	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.33872-RA	NO_ORTHOLOGY	147	True	one_stopcodon	no_features	NOT_ROBUST
Tfasc_v1.32973-RA	NO_ORTHOLOGY	1107	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.32974-RA	NO_ORTHOLOGY	567	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.32972-RA	NO_ORTHOLOGY	390	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.32953-RA	NO_ORTHOLOGY	714	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.33893-RA	NO_ORTHOLOGY	252	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.33163-RA	NO_ORTHOLOGY	204	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.33162-RA	NO_ORTHOLOGY	426	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.04850-RA	OG0000871	753	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04851-RA	OG0001204	492	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.04855-RA	NO_ORTHOLOGY	2469	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04855-RB	OG0001523	2610	True	one_stopcodon	0.1875	ROBUST
Tfasc_v1.04852-RA	OG0002508	942	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04856-RA	OG0012530	729	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04857-RA	OG0016236	1107	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.04854-RA	OG0012529	1281	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04853-RA	OG0002400	4584	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04858-RA	OG0004548	633	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.04865-RA	OG0001641	1254	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04863-RA	OG0012537	1170	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04859-RA	OG0012535	1404	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04862-RA	OG0012538	726	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04872-RA	OG0000805	3069	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04871-RA	OG0017345	477	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04861-RA	NO_ORTHOLOGY	285	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04864-RA	OG0002459	564	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04869-RA	OG0012534	924	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04870-RA	OG0012533	579	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04866-RA	OG0004547	1608	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04867-RA	OG0012531	3480	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04868-RA	OG0001043	2982	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04860-RA	OG0012532	1734	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04879-RA	NO_ORTHOLOGY	372	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04876-RA	OG0018424	1389	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04880-RA	OG0012528	3771	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04874-RA	OG0012536	375	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.04881-RA	OG0012527	2877	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04877-RA	NO_ORTHOLOGY	432	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.04878-RA	OG0004544	6666	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04875-RA	OG0018425	525	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04884-RA	OG0012525	2181	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04883-RA	OG0012524	2976	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04873-RA	OG0018426	390	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.04882-RA	NO_ORTHOLOGY	378	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04897-RA	OG0001792	369	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.04893-RA	OG0000553	1242	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04895-RA	OG0012520	1104	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04898-RA	OG0001809	537	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04885-RA	OG0012526	3246	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04892-RA	OG0002458	1872	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04890-RA	OG0002458	1872	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04888-RA	NO_ORTHOLOGY	213	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04887-RA	OG0002458	504	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04896-RA	OG0012515	1332	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04886-RA	OG0012523	687	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04891-RA	OG0018427	453	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04889-RA	OG0018427	453	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04894-RA	NO_ORTHOLOGY	123	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04908-RA	OG0012519	7500	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04902-RA	OG0012518	2451	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04910-RA	OG0004541	1311	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04906-RA	OG0012521	2121	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04904-RA	OG0012522	774	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04907-RA	NO_ORTHOLOGY	348	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04905-RA	OG0012514	495	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04900-RA	OG0017343	1020	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04903-RA	OG0012516	1119	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04909-RA	OG0012510	1215	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04901-RA	OG0012517	399	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04899-RA	OG0001809	798	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04915-RA	OG0004541	1284	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04919-RA	OG0004542	3018	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04913-RA	OG0004540	1224	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04918-RA	OG0004540	1215	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04914-RA	OG0004542	2133	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04911-RA	OG0004543	1200	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04916-RA	OG0004543	1200	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04912-RA	OG0004539	789	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04917-RA	OG0004539	789	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04923-RB	OG0012508	3702	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04923-RA	NO_ORTHOLOGY	3699	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.04921-RA	OG0012512	2436	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04922-RA	OG0012513	1413	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04924-RA	NO_ORTHOLOGY	468	True	no_stopcodon	1.0	ROBUST
Tfasc_v1.04927-RA	OG0002457	390	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04920-RA	OG0012511	2478	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04926-RA	OG0012509	1266	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04925-RA	OG0004538	1338	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04934-RA	OG0002455	582	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04937-RA	OG0002456	312	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04928-RA	OG0002456	312	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04935-RA	OG0000042	2106	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.04943-RA	OG0002455	561	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04929-RA	OG0005515	390	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04941-RA	OG0005515	213	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04939-RA	OG0005515	654	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04946-RA	OG0012507	381	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04936-RA	OG0002457	390	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04944-RA	OG0018428	3072	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04945-RA	OG0014970	543	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04942-RA	OG0000452	1092	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04938-RA	OG0000452	1101	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04940-RA	OG0000452	1086	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04932-RA	OG0000452	1050	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04931-RA	OG0000452	1134	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04930-RA	OG0000452	1092	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04933-RA	OG0000452	1074	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04954-RA	OG0012505	543	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04958-RA	OG0000651	1026	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04956-RA	OG0012501	1548	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04950-RA	OG0004536	504	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04947-RA	NO_ORTHOLOGY	222	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.04955-RA	NO_ORTHOLOGY	5247	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04955-RB	OG0012502	5250	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.04952-RA	OG0012504	426	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04948-RA	OG0012503	534	True	no_stopcodon	1.0	ROBUST
Tfasc_v1.04949-RA	OG0004535	1095	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04957-RA	OG0012498	765	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.04953-RA	NO_ORTHOLOGY	3384	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.04953-RB	NO_ORTHOLOGY	1914	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.04951-RA	OG0018429	558	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04964-RA	OG0012500	462	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04960-RA	OG0000651	2106	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04969-RA	OG0017340	735	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04965-RA	OG0004534	369	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04966-RA	OG0017640	546	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04961-RA	OG0000651	906	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04959-RA	OG0012496	1029	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04962-RA	OG0004533	2406	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04970-RA	OG0015905	822	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04963-RA	OG0012497	2283	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04968-RA	OG0012499	1605	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.04967-RA	OG0002454	1545	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.04975-RA	OG0018430	858	True	no_stopcodon	1.0	ROBUST
Tfasc_v1.04980-RA	OG0002453	369	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04983-RB	NO_ORTHOLOGY	3264	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04983-RC	OG0012492	3342	True	one_stopcodon	0.08695652173913043	ROBUST
Tfasc_v1.04983-RA	NO_ORTHOLOGY	3321	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.04977-RA	OG0012494	594	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.04976-RA	NO_ORTHOLOGY	459	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.04974-RA	OG0012495	813	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04981-RA	NO_ORTHOLOGY	144	True	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tfasc_v1.04979-RA	OG0004531	423	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04982-RA	OG0012491	1890	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04973-RA	OG0000126	312	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04971-RA	OG0000640	1278	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04972-RA	OG0018431	1002	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04978-RA	OG0012493	1785	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04984-RA	OG0004532	3189	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.04988-RA	OG0001587	3489	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04985-RA	OG0012490	1014	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04986-RA	OG0004529	1383	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04987-RA	OG0002452	1500	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04990-RA	OG0004530	1356	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04989-RA	OG0004530	1221	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04991-RB	NO_ORTHOLOGY	1506	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04991-RA	OG0012488	1512	True	one_stopcodon	0.125	ROBUST
Tfasc_v1.04992-RA	OG0012489	1974	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04995-RA	OG0001640	1224	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04994-RA	OG0016237	2859	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04996-RA	OG0016237	537	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.04993-RA	OG0012487	471	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04997-RA	NO_ORTHOLOGY	483	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.05007-RA	OG0018432	348	True	no_stopcodon	1.0	ROBUST
Tfasc_v1.05009-RA	OG0004528	2064	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04998-RA	OG0001640	2943	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05003-RA	OG0000650	2871	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.04999-RA	OG0001640	2835	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05002-RA	OG0000650	2829	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05001-RA	OG0000650	2619	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05000-RA	OG0017337	321	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05006-RA	OG0004526	2478	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05008-RA	OG0004527	1290	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05010-RA	OG0000790	2151	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05004-RA	OG0001586	1389	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05005-RA	OG0012486	1179	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05016-RA	OG0004525	1995	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05015-RA	OG0001492	2046	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.05013-RA	OG0004528	2103	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.05011-RA	OG0004526	2361	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05012-RA	OG0004527	1287	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05014-RA	OG0000790	2055	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05017-RA	NO_ORTHOLOGY	312	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.05022-RA	OG0012484	549	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.05025-RA	OG0001100	1092	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05021-RA	OG0017335	234	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05023-RA	OG0012483	282	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05024-RA	OG0012482	1860	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05020-RA	OG0002451	1209	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.05019-RA	OG0012481	870	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05018-RA	NO_ORTHOLOGY	534	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05035-RA	OG0012480	1377	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05034-RA	OG0012479	921	False	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tfasc_v1.05026-RA	OG0000349	2181	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.05030-RA	OG0001100	1110	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05028-RA	OG0001100	1110	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05027-RA	OG0001100	477	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05036-RA	OG0012478	1668	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05029-RA	OG0004523	843	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05031-RA	NO_ORTHOLOGY	744	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05033-RA	OG0001783	396	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.05032-RA	OG0000554	813	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05039-RA	OG0018433	345	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.05037-RA	OG0004524	2103	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05038-RA	OG0012475	1476	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05040-RA	OG0002133	1488	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05046-RA	OG0002133	1455	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05042-RA	OG0000088	1128	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.05041-RA	OG0000068	294	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tfasc_v1.05053-RA	OG0012471	498	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05050-RA	OG0012477	2001	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05052-RA	OG0012472	1458	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05047-RA	OG0002450	2349	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05051-RA	OG0012473	1806	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.05043-RA	OG0002450	1737	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05044-RA	OG0002446	252	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05045-RA	OG0002446	246	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.05049-RA	OG0012474	468	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05048-RA	OG0012476	951	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05059-RA	OG0012470	1932	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05056-RA	OG0012466	978	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05061-RA	OG0012467	3147	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05062-RA	OG0012461	861	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05058-RA	OG0012469	573	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05054-RA	OG0012465	1716	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05060-RA	OG0001419	2118	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05055-RA	OG0018434	2790	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05057-RA	OG0012468	843	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05068-RA	OG0012455	1308	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05066-RA	OG0012464	1308	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05063-RA	OG0012462	1341	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05065-RA	OG0012463	1305	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05064-RA	OG0005516	546	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05067-RA	NO_ORTHOLOGY	252	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.05071-RA	OG0001490	1284	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05069-RA	OG0012451	1854	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05073-RA	OG0012452	3903	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05072-RA	OG0012449	2448	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05070-RA	NO_ORTHOLOGY	447	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05070-RB	OG0012450	573	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.05074-RA	OG0018435	207	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.05080-RA	OG0012448	642	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.05084-RA	OG0000018	660	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.05075-RA	OG0012453	4182	False	no_stopcodon	1.0	ROBUST
Tfasc_v1.05078-RA	OG0012447	1863	True	one_stopcodon	1.0	ROBUST
