Gene_id	orthology	CDS_length	startcodon	stopcodon	expression	robust
Tlei_v1.10709-RA	OG0014510	1062	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10710-RA	NO_ORTHOLOGY	48	True	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.10711-RA	NO_ORTHOLOGY	75	True	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10712-RA	OG0001793	930	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10713-RA	OG0005103	639	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10714-RA	OG0001006	621	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10715-RA	OG0001822	732	False	one_stopcodon	1.0	ROBUST
Tlei_v1.10716-RA	OG0001822	552	False	no_stopcodon	0.5	NOT_ROBUST
Tlei_v1.10716-RB	NO_ORTHOLOGY	336	False	no_stopcodon	1.0	ROBUST
Tlei_v1.10717-RA	OG0000112	606	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10718-RA	OG0019657	366	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10719-RA	NO_ORTHOLOGY	534	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10720-RA	OG0014511	1908	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10721-RA	OG0001839	462	False	one_stopcodon	1.0	ROBUST
Tlei_v1.10722-RA	NO_ORTHOLOGY	2307	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10723-RA	OG0014512	1476	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.10724-RA	NO_ORTHOLOGY	264	False	one_stopcodon	1.0	ROBUST
Tlei_v1.10725-RA	OG0000025	489	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.10726-RA	NO_ORTHOLOGY	147	True	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10727-RA	NO_ORTHOLOGY	927	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.10728-RA	NO_ORTHOLOGY	543	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.10729-RA	OG0014513	1509	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10730-RA	NO_ORTHOLOGY	87	True	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.10731-RA	OG0014514	795	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10732-RA	NO_ORTHOLOGY	90	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10733-RA	OG0014515	336	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10734-RA	NO_ORTHOLOGY	804	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.10735-RA	NO_ORTHOLOGY	465	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10736-RA	NO_ORTHOLOGY	384	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.10737-RA	OG0000052	1503	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10738-RA	NO_ORTHOLOGY	570	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10739-RA	OG0000563	168	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10740-RA	OG0019410	420	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10741-RA	OG0016943	240	False	one_stopcodon	1.0	ROBUST
Tlei_v1.10742-RA	OG0000152	237	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.10743-RA	NO_ORTHOLOGY	972	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10744-RA	OG0002849	267	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10745-RA	NO_ORTHOLOGY	534	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10745-RB	OG0019658	588	True	no_stopcodon	0.25	NOT_ROBUST
Tlei_v1.10746-RA	OG0002864	306	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10747-RA	OG0019411	3420	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10748-RA	OG0019412	393	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10749-RA	OG0002159	933	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10750-RA	NO_ORTHOLOGY	204	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.10750-RB	OG0000694	231	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.10751-RA	OG0001728	5016	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10752-RA	OG0001728	390	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.10753-RA	OG0001728	1146	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10754-RA	OG0016420	237	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10755-RA	OG0001840	720	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10756-RA	NO_ORTHOLOGY	1209	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10757-RA	OG0002861	174	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10758-RA	OG0014516	1671	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10759-RA	OG0014517	2256	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10760-RA	NO_ORTHOLOGY	621	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10761-RA	OG0005105	1539	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10762-RA	OG0014520	933	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10763-RA	OG0014518	1350	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10764-RA	OG0000235	2142	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.10765-RA	OG0001841	159	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10766-RA	OG0001056	777	False	no_stopcodon	1.0	ROBUST
Tlei_v1.10767-RA	NO_ORTHOLOGY	618	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.10768-RA	OG0014519	3312	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10769-RA	OG0001114	1971	False	one_stopcodon	1.0	ROBUST
Tlei_v1.10770-RA	OG0013887	795	False	no_stopcodon	1.0	ROBUST
Tlei_v1.10771-RA	OG0002810	231	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.10772-RA	OG0001707	2166	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10773-RA	OG0015922	714	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10774-RA	NO_ORTHOLOGY	141	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10775-RA	OG0016403	1038	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10776-RA	OG0019414	3543	False	one_stopcodon	1.0	ROBUST
Tlei_v1.10777-RA	OG0002761	1920	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10778-RA	OG0019415	297	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10779-RA	NO_ORTHOLOGY	120	False	no_stopcodon	1.0	ROBUST
Tlei_v1.10780-RA	NO_ORTHOLOGY	483	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.10781-RA	NO_ORTHOLOGY	1740	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10782-RA	NO_ORTHOLOGY	351	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.10783-RA	OG0016423	1869	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10784-RA	OG0015939	684	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10785-RA	NO_ORTHOLOGY	372	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.10786-RA	OG0015938	369	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10787-RA	OG0017013	363	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10788-RA	OG0000243	519	False	one_stopcodon	1.0	ROBUST
Tlei_v1.10789-RA	OG0002761	2040	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10790-RA	OG0015937	1566	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10791-RA	OG0000497	1608	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10792-RA	NO_ORTHOLOGY	183	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.10793-RA	OG0019454	183	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.10794-RA	OG0000180	837	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10795-RA	OG0013689	1626	True	one_stopcodon	0.14285714285714285	ROBUST
Tlei_v1.10795-RB	NO_ORTHOLOGY	1437	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10796-RA	NO_ORTHOLOGY	189	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.10797-RA	NO_ORTHOLOGY	213	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.10798-RA	NO_ORTHOLOGY	189	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10799-RA	OG0019659	216	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10800-RA	OG0013690	597	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10801-RA	OG0013693	585	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10802-RA	OG0006978	351	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10803-RA	OG0019416	309	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10804-RA	NO_ORTHOLOGY	354	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10805-RA	OG0013691	309	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10806-RA	OG0013692	2133	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10807-RA	OG0002582	2598	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10808-RA	NO_ORTHOLOGY	126	False	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10808-RB	NO_ORTHOLOGY	312	False	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10809-RA	OG0002846	447	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10810-RA	OG0004104	1794	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10811-RA	OG0013697	1266	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10812-RA	OG0000316	2253	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10813-RA	OG0000199	1014	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10814-RA	OG0019417	2409	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10815-RA	OG0001691	1056	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10816-RA	OG0004894	681	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10817-RA	OG0013696	2031	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10818-RA	OG0016453	774	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.10819-RA	OG0016453	954	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.10820-RA	OG0000022	1089	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10821-RA	OG0017511	480	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10822-RA	OG0001742	1284	False	one_stopcodon	1.0	ROBUST
Tlei_v1.10823-RA	NO_ORTHOLOGY	1581	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.10824-RA	NO_ORTHOLOGY	105	True	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10825-RA	NO_ORTHOLOGY	291	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.10826-RA	OG0000696	834	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10827-RA	NO_ORTHOLOGY	42	True	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.10828-RA	OG0013695	828	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10829-RA	NO_ORTHOLOGY	1296	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.10830-RA	OG0000308	270	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.10831-RA	OG0016461	1254	False	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10832-RA	NO_ORTHOLOGY	228	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.10832-RB	OG0013694	462	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10833-RA	OG0004895	306	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10834-RA	OG0017706	576	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10835-RA	NO_ORTHOLOGY	2202	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10836-RA	OG0017705	1509	False	one_stopcodon	1.0	ROBUST
Tlei_v1.10837-RA	OG0014771	3543	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10838-RA	OG0014772	2706	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10839-RA	OG0001699	4689	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10840-RA	OG0016457	183	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.10841-RA	OG0001791	519	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.10842-RA	NO_ORTHOLOGY	963	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.10843-RA	OG0014773	2511	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10844-RA	OG0014774	477	False	no_stopcodon	1.0	ROBUST
Tlei_v1.10845-RA	OG0001156	987	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10846-RA	NO_ORTHOLOGY	243	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.10847-RA	OG0004684	165	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.10848-RA	OG0019418	2724	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10849-RA	OG0014775	3882	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10850-RA	NO_ORTHOLOGY	600	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10851-RA	OG0014776	891	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10852-RA	OG0002462	615	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10853-RA	OG0002576	216	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10854-RA	OG0005194	291	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10855-RA	OG0001104	984	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10856-RA	OG0000047	1251	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.10857-RA	OG0000476	366	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10858-RA	OG0005195	2220	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10859-RA	OG0005196	3282	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10860-RA	NO_ORTHOLOGY	564	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.10861-RA	OG0000248	435	False	one_stopcodon	1.0	ROBUST
Tlei_v1.10862-RA	OG0016424	543	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10863-RA	OG0004715	414	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10864-RA	OG0004716	1401	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10865-RA	OG0005603	966	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10866-RA	OG0005603	969	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10867-RA	OG0013100	2040	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10868-RA	NO_ORTHOLOGY	2673	False	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10869-RA	OG0013098	1032	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10870-RA	OG0013099	552	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10871-RA	NO_ORTHOLOGY	2001	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10871-RB	OG0013097	2118	True	no_stopcodon	0.25	NOT_ROBUST
Tlei_v1.10871-RC	NO_ORTHOLOGY	1845	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10872-RA	OG0013092	2052	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10873-RA	OG0013094	654	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10874-RA	NO_ORTHOLOGY	96	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10875-RA	OG0002898	423	False	one_stopcodon	1.0	ROBUST
Tlei_v1.10876-RA	OG0013095	3543	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10877-RA	OG0000107	495	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10878-RA	OG0013093	1134	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10879-RA	OG0013091	846	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10880-RA	NO_ORTHOLOGY	669	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10880-RB	OG0013096	690	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.10881-RA	OG0013090	3141	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10882-RA	OG0017407	405	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10883-RA	OG0019420	1839	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10884-RA	OG0013083	579	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10885-RA	OG0013088	516	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10886-RA	OG0013086	1701	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10887-RA	OG0013084	1140	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10888-RA	OG0013085	1242	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10889-RA	OG0013089	3921	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10890-RA	OG0013087	2724	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10891-RA	OG0013079	942	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10892-RA	OG0013080	804	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10893-RA	OG0013075	1098	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10894-RA	NO_ORTHOLOGY	1422	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10895-RA	OG0019660	675	False	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10896-RA	OG0002688	1815	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10897-RA	NO_ORTHOLOGY	225	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.10898-RA	OG0000696	1005	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.10899-RA	OG0000055	1926	False	no_stopcodon	1.0	ROBUST
Tlei_v1.10900-RA	OG0013081	621	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10901-RA	OG0017406	1428	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10902-RA	NO_ORTHOLOGY	222	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10903-RA	OG0013078	636	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10904-RA	OG0013077	2121	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10905-RA	OG0000317	582	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10906-RA	NO_ORTHOLOGY	771	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.10907-RA	OG0002513	2421	False	one_stopcodon	1.0	ROBUST
Tlei_v1.10908-RA	OG0002513	2415	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10909-RA	NO_ORTHOLOGY	426	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10910-RA	OG0013076	1047	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10911-RA	OG0013082	591	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10912-RA	OG0004714	2166	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10913-RA	OG0013074	975	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10914-RA	OG0013069	1569	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10915-RA	OG0013068	735	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10916-RA	OG0013070	510	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10917-RA	OG0001664	2391	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10918-RA	OG0004712	2586	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10919-RA	NO_ORTHOLOGY	171	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10920-RA	NO_ORTHOLOGY	552	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.10921-RA	OG0016425	513	False	no_stopcodon	1.0	ROBUST
Tlei_v1.10922-RA	OG0004713	2316	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10923-RA	OG0013071	2076	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10924-RA	NO_ORTHOLOGY	471	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10925-RA	NO_ORTHOLOGY	237	False	no_stopcodon	1.0	ROBUST
Tlei_v1.10926-RA	OG0001975	2595	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10927-RA	OG0013073	1155	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10928-RA	OG0000142	231	False	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10929-RA	OG0013072	606	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10930-RA	OG0002670	2250	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10931-RA	NO_ORTHOLOGY	234	True	one_stopcodon	no_features	ROBUST
Tlei_v1.10931-RB	OG0019421	336	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10932-RA	OG0013067	495	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10933-RA	OG0002512	3120	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10934-RA	OG0013066	2211	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10935-RA	OG0013065	1929	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10936-RA	OG0013062	2193	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10937-RA	OG0013064	1797	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10938-RA	OG0013060	648	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10939-RA	OG0004711	996	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10940-RA	OG0013059	771	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10941-RA	OG0013057	1584	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10942-RA	OG0013061	3330	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10943-RA	OG0013063	2892	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10944-RA	OG0013058	1452	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10945-RA	OG0013056	333	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10946-RA	OG0013054	1545	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10947-RA	OG0000763	546	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10948-RA	OG0013053	2145	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10949-RA	OG0004297	996	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10950-RA	OG0013055	1128	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10951-RA	OG0003431	966	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10952-RA	OG0000459	651	False	one_stopcodon	1.0	ROBUST
Tlei_v1.10953-RA	NO_ORTHOLOGY	138	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.10954-RA	NO_ORTHOLOGY	348	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10955-RA	OG0017403	3279	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10956-RA	NO_ORTHOLOGY	762	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10957-RA	OG0013050	1653	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10958-RA	OG0000788	2319	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10959-RA	OG0013047	336	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10960-RA	OG0013049	366	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10961-RA	OG0000619	1191	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10962-RA	OG0004710	4269	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10963-RA	OG0013052	1902	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10964-RA	NO_ORTHOLOGY	2688	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10965-RA	NO_ORTHOLOGY	141	False	one_stopcodon	1.0	ROBUST
Tlei_v1.10966-RA	OG0004709	1134	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10967-RA	OG0013046	432	False	no_stopcodon	1.0	ROBUST
Tlei_v1.10968-RA	OG0016462	165	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.10969-RA	OG0019422	1263	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10970-RA	OG0002121	162	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.10971-RA	OG0013051	639	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.10972-RA	OG0013041	1767	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10973-RA	OG0013040	1491	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10974-RA	OG0013044	594	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10975-RA	OG0013036	720	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10976-RA	OG0000736	1137	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10977-RA	OG0013042	1791	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10978-RA	OG0013039	1689	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10979-RA	OG0013043	1197	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10980-RA	OG0013037	1500	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10981-RA	OG0013038	828	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10982-RA	OG0000403	228	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.10983-RA	OG0013045	3099	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10984-RA	OG0013035	3375	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10985-RA	OG0016052	2097	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10986-RA	NO_ORTHOLOGY	426	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10987-RA	OG0013034	546	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10988-RA	OG0000813	1503	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10989-RA	OG0004700	2274	False	no_stopcodon	1.0	ROBUST
Tlei_v1.10990-RA	NO_ORTHOLOGY	111	True	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.10991-RA	OG0013033	1329	True	no_stopcodon	1.0	ROBUST
Tlei_v1.10992-RA	OG0004708	771	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10993-RA	OG0004708	615	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.10993-RB	NO_ORTHOLOGY	237	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.10994-RA	OG0013032	804	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10995-RA	OG0001888	1239	True	one_stopcodon	1.0	ROBUST
Tlei_v1.10996-RA	OG0013031	1299	True	one_stopcodon	1.0	ROBUST
