Gene_id	orthogroup	CDS_length	exon_count	startcodon	stopcodon	expressed_Tfas	expressed_Tlei	diff_largest_exon_count	diff_longest_CDS
Tlei_v1.16979-RA	OG0000549	1200	9	True	False	True	True	0	0.582241630276565
Tlei_v1.12783-RA	OG0001157	987	9	False	True	True	True	2	0.416983523447402
Tlei_v1.04865-RA	OG0001157	1284	7	False	False	True	True	4	0.542458808618504
Tlei_v1.21916-RA	OG0001157	459	5	True	False	True	True	6	0.193916349809886
Tlei_v1.31322-RA	OG0001157	384	4	False	True	True	True	7	0.162230671736375
Tlei_v1.16623-RA	OG0001155	540	2	False	True	True	True	0	1
Tlei_v1.16609-RA	OG0001155	540	2	False	True	True	True	0	1
Tlei_v1.14838-RA	OG0001152	141	2	False	True	True	True	0	1
Tlei_v1.25155-RA	OG0001159	633	1	True	False	True	True	0	1
Tlei_v1.12818-RA	OG0002496	2193	2	True	False	True	True	0	1
Tlei_v1.12021-RA	OG0002497	1569	1	True	False	True	True	3	0.359944941500344
Tlei_v1.07556-RA	OG0002497	4359	4	True	False	True	True	0	1
Tlei_v1.14800-RA	OG0002492	3516	1	True	False	True	True	0	1
Tlei_v1.14784-RA	OG0002493	498	2	True	False	True	True	0	1
Tlei_v1.27440-RA	OG0002493	447	2	True	False	True	True	0	0.897590361445783
Tlei_v1.29231-RA	OG0000403	246	1	False	True	True	True	1	0.836734693877551
Tlei_v1.20472-RA	OG0000403	177	1	False	True	True	True	1	0.602040816326531
Tlei_v1.00327-RA	OG0000403	231	1	False	True	False	True	1	0.785714285714286
Tlei_v1.26806-RA	OG0000403	294	1	False	True	False	False	1	1
Tlei_v1.09225-RA	OG0000403	228	1	False	True	False	False	1	0.775510204081633
Tlei_v1.10358-RA	OG0000402	372	1	False	True	False	False	0	0.821192052980132
Tlei_v1.15228-RA	OG0000402	393	1	False	True	False	False	0	0.867549668874172
Tlei_v1.09099-RA	OG0000402	312	1	False	True	False	True	0	0.688741721854305
Tlei_v1.10302-RA	OG0000401	216	2	False	True	False	False	0	1
Tlei_v1.17637-RA	OG0000401	192	2	False	True	False	False	0	0.888888888888889
Tlei_v1.04585-RA	OG0000401	216	2	False	False	False	False	0	1
Tlei_v1.02539-RA	OG0000401	207	2	False	False	False	False	0	0.958333333333333
Tlei_v1.07409-RA	OG0000401	207	2	False	False	False	False	0	0.958333333333333
Tlei_v1.02872-RA	OG0000401	129	2	False	True	False	False	0	0.597222222222222
Tlei_v1.08958-RA	OG0000401	153	1	False	False	False	False	1	0.708333333333333
Tlei_v1.15163-RA	OG0000401	210	2	False	False	False	False	0	0.972222222222222
Tlei_v1.17950-RA	OG0000401	126	2	False	True	False	False	0	0.583333333333333
Tlei_v1.07398-RA	OG0000401	171	2	False	True	False	False	0	0.791666666666667
Tlei_v1.07399-RA	OG0000401	171	2	False	True	False	False	0	0.791666666666667
Tlei_v1.06024-RA	OG0000401	204	2	False	False	False	False	0	0.944444444444444
Tlei_v1.29000-RA	OG0000400	777	5	False	True	True	True	9	0.303634232121923
Tlei_v1.15556-RA	OG0000400	702	5	False	True	True	True	9	0.27432590855803
Tlei_v1.17862-RA	OG0000400	417	3	False	True	True	False	11	0.16295427901524
Tlei_v1.17407-RA	OG0000400	2559	12	True	False	True	True	2	1
Tlei_v1.10130-RA	OG0000400	1116	6	True	False	True	True	8	0.436107854630715
Tlei_v1.05225-RA	OG0000400	1116	6	True	False	True	True	8	0.436107854630715
Tlei_v1.23072-RA	OG0000400	1116	6	True	False	True	True	8	0.436107854630715
Tlei_v1.11437-RA	OG0000400	1113	11	False	True	True	True	3	0.434935521688159
Tlei_v1.27256-RA	OG0000400	1611	10	False	True	True	True	4	0.629542790152403
Tlei_v1.25067-RA	OG0000407	2751	1	True	False	True	True	3	0.989212513484358
Tlei_v1.25109-RA	OG0000407	2769	1	True	False	True	True	3	0.995685005393743
Tlei_v1.25125-RA	OG0000407	2778	1	True	False	True	True	3	0.998921251348436
Tlei_v1.25050-RA	OG0000407	2769	1	True	False	True	True	3	0.995685005393743
Tlei_v1.25054-RA	OG0000407	2697	2	True	False	True	True	2	0.969795037756203
Tlei_v1.25078-RA	OG0000407	1563	3	False	False	True	True	1	0.562028047464941
Tlei_v1.03200-RA	OG0000406	3267	2	False	True	True	True	3	0.836405529953917
Tlei_v1.03236-RA	OG0000406	2304	1	True	False	True	True	4	0.589861751152074
Tlei_v1.03213-RA	OG0000406	2229	5	True	False	True	True	0	0.570660522273425
Tlei_v1.03233-RA	OG0000406	3213	1	True	False	True	True	4	0.82258064516129
Tlei_v1.03234-RA	OG0000406	3234	1	True	False	True	True	4	0.827956989247312
Tlei_v1.03183-RA	OG0000406	3207	1	True	False	True	True	4	0.821044546850998
Tlei_v1.03194-RA	OG0000406	3207	1	True	False	True	True	4	0.821044546850998
Tlei_v1.03217-RA	OG0000406	3204	1	True	False	True	True	4	0.820276497695853
Tlei_v1.03311-RA	OG0000405	552	5	True	False	True	True	5	0.422988505747126
Tlei_v1.07337-RA	OG0000405	534	4	False	True	True	False	6	0.409195402298851
Tlei_v1.18043-RA	OG0000405	642	4	False	False	True	True	6	0.491954022988506
Tlei_v1.01208-RA	OG0000405	816	7	False	True	True	True	3	0.625287356321839
Tlei_v1.03975-RA	OG0000405	801	6	True	False	True	True	4	0.613793103448276
Tlei_v1.04070-RA	OG0000405	678	6	True	False	True	True	4	0.519540229885057
Tlei_v1.13415-RA	OG0000405	1305	10	True	False	True	True	0	1
Tlei_v1.00339-RA	OG0000405	765	6	False	True	True	True	4	0.586206896551724
Tlei_v1.13984-RA	OG0000405	402	4	True	False	True	True	6	0.308045977011494
Tlei_v1.28106-RB	OG0000405	168	2	False	True	False	False	8	0.128735632183908
Tlei_v1.13611-RA	OG0000404	210	2	True	False	False	False	0	0.921052631578947
Tlei_v1.13753-RA	OG0000404	210	2	True	False	False	False	0	0.921052631578947
Tlei_v1.00605-RA	OG0000404	228	2	True	False	False	True	0	1
Tlei_v1.04373-RA	OG0000404	207	2	True	False	False	False	0	0.907894736842105
Tlei_v1.22323-RA	OG0000404	210	2	True	False	False	False	0	0.921052631578947
Tlei_v1.28147-RA	OG0000404	210	2	True	False	False	False	0	0.921052631578947
Tlei_v1.19173-RB	OG0000409	1839	1	True	False	True	True	0	0.746650426309379
Tlei_v1.02437-RA	OG0016648	726	2	True	False	True	True	0	1
Tlei_v1.01374-RA	OG0016641	444	1	True	False	True	True	0	1
Tlei_v1.10064-RA	OG0004356	1302	7	True	False	True	True	0	1
Tlei_v1.01328-RA	OG0003013	414	4	True	False	True	True	0	1
Tlei_v1.01316-RA	OG0003014	882	5	False	False	True	True	0	1
Tlei_v1.01304-RA	OG0003016	570	2	True	False	True	True	0	1
Tlei_v1.28945-RA	OG0010521	1206	1	True	False	True	True	0	1
Tlei_v1.05620-RA	OG0019547	1128	8	True	False	True	True	0	1
Tlei_v1.28929-RA	OG0010528	2154	1	True	False	True	True	0	1
Tlei_v1.17140-RA	OG0012019	234	1	True	False	True	True	0	1
Tlei_v1.17598-RA	OG0012549	1485	13	True	False	True	True	0	1
Tlei_v1.17132-RA	OG0012015	1251	2	True	False	True	True	0	1
Tlei_v1.17145-RA	OG0012014	963	3	True	False	True	True	0	1
Tlei_v1.01223-RA	OG0016255	930	1	True	False	True	True	0	1
Tlei_v1.01064-RA	OG0016254	750	2	True	False	True	True	0	1
Tlei_v1.01183-RA	OG0016254	606	2	True	False	True	True	0	0.808
Tlei_v1.09622-RA	OG0016257	861	3	True	False	True	True	0	1
Tlei_v1.01065-RA	OG0016253	828	9	True	False	True	True	0	1
Tlei_v1.01012-RA	OG0013182	1335	3	True	False	True	True	0	1
Tlei_v1.29891-RA	OG0003172	1374	1	True	False	True	True	0	1
Tlei_v1.29882-RA	OG0003173	693	1	True	False	True	True	0	1
Tlei_v1.14873-RA	OG0019763	174	2	False	True	True	True	1	0.716049382716049
Tlei_v1.31302-RB	OG0018322	564	4	True	False	True	True	0	1
Tlei_v1.25668-RA	OG0018115	624	3	True	False	True	True	0	1
Tlei_v1.11879-RA	OG0015934	1209	1	True	False	True	True	0	1
Tlei_v1.25676-RA	OG0008943	297	1	True	False	True	True	0	1
Tlei_v1.20736-RA	OG0009409	747	1	True	False	True	True	0	1
Tlei_v1.10967-RA	OG0013046	432	2	False	False	True	True	0	1
Tlei_v1.10790-RA	OG0015937	1566	6	True	False	True	True	0	1
Tlei_v1.10974-RA	OG0013044	594	1	True	False	True	True	0	1
Tlei_v1.09723-RA	OG0013590	2292	1	True	False	True	True	0	1
Tlei_v1.23189-RA	OG0016551	462	2	False	True	True	True	5	0.729857819905213
Tlei_v1.08704-RA	OG0016551	597	5	True	False	True	True	2	0.943127962085308
Tlei_v1.27446-RA	OG0013768	669	1	True	False	True	True	0	1
Tlei_v1.25665-RA	OG0008941	561	1	True	False	True	True	0	1
Tlei_v1.31243-RA	OG0018327	729	1	True	False	True	True	0	1
Tlei_v1.27426-RA	OG0013762	4248	5	True	False	True	True	0	1
Tlei_v1.27433-RA	OG0013761	297	2	True	False	False	False	0	1
Tlei_v1.27447-RA	OG0013767	570	2	False	True	True	True	0	1
Tlei_v1.07739-RA	OG0001716	720	5	True	False	True	True	0	1
Tlei_v1.06380-RA	OG0001718	264	1	True	False	True	True	1	1
Tlei_v1.24172-RA	OG0016556	1458	1	True	False	True	True	0	1
Tlei_v1.24174-RA	OG0016556	1458	1	True	False	True	True	0	1
Tlei_v1.19735-RA	OG0007382	1929	10	False	True	True	True	0	1
Tlei_v1.19742-RA	OG0007389	2433	1	True	False	True	True	0	1
Tlei_v1.19135-RA	OG0005720	387	2	True	False	True	True	0	1
Tlei_v1.19146-RA	OG0005722	1149	3	True	False	True	True	0	1
Tlei_v1.26010-RA	OG0014082	558	3	True	False	True	True	0	1
Tlei_v1.26185-RA	OG0014084	1179	3	True	False	True	True	0	1
Tlei_v1.08384-RA	OG0001437	2499	6	True	False	True	True	0	1
Tlei_v1.11159-RA	OG0001437	2184	5	False	True	True	True	1	0.873949579831933
Tlei_v1.29247-RA	OG0001430	300	2	True	False	True	True	0	1
Tlei_v1.20080-RA	OG0007562	375	5	False	True	True	True	0	1
Tlei_v1.31078-RA	OG0009149	1482	4	True	False	True	True	0	1
Tlei_v1.14320-RA	OG0011149	1449	1	True	False	True	True	0	1
Tlei_v1.05625-RA	OG0007653	1113	5	True	False	True	True	0	1
Tlei_v1.04627-RA	OG0000394	339	1	True	False	True	True	3	0.395104895104895
Tlei_v1.07712-RA	OG0000394	858	4	True	False	True	True	0	1
Tlei_v1.26650-RA	OG0000394	156	2	True	False	False	True	2	0.181818181818182
Tlei_v1.02591-RA	OG0000394	150	2	True	False	True	False	2	0.174825174825175
Tlei_v1.23272-RA	OG0000394	243	2	True	False	True	True	2	0.283216783216783
Tlei_v1.15037-RA	OG0000394	252	2	True	False	True	False	2	0.293706293706294
Tlei_v1.00269-RA	OG0000394	252	2	True	False	True	True	2	0.293706293706294
Tlei_v1.22956-RA	OG0000399	3612	2	True	False	True	True	4	0.853900709219858
Tlei_v1.22947-RA	OG0000399	2979	1	True	False	True	True	5	0.704255319148936
Tlei_v1.22895-RA	OG0000399	3066	1	True	False	True	True	5	0.724822695035461
Tlei_v1.22922-RA	OG0000399	3072	1	True	False	True	True	5	0.726241134751773
Tlei_v1.22911-RA	OG0000399	3291	1	True	False	True	True	5	0.778014184397163
Tlei_v1.23103-RA	OG0000399	3084	1	True	False	True	True	5	0.729078014184397
Tlei_v1.22963-RA	OG0000399	2976	1	True	False	True	True	5	0.70354609929078
Tlei_v1.27452-RA	OG0000398	816	2	False	False	True	True	1	0.31554524361949
Tlei_v1.11590-RA	OG0000398	2007	1	True	False	False	False	2	0.776102088167053
Tlei_v1.09683-RA	OG0000398	2586	3	False	False	True	True	0	1
Tlei_v1.24529-RA	OG0000398	2043	1	True	False	True	False	2	0.790023201856148
Tlei_v1.05607-RA	OG0001382	1932	7	False	True	True	True	0	1
Tlei_v1.21582-RA	OG0001389	2553	1	True	False	True	True	0	1
Tlei_v1.05163-RA	OG0001388	3417	14	True	False	True	True	0	1
Tlei_v1.24100-RA	OG0016856	498	1	True	False	True	True	0	1
Tlei_v1.23816-RA	OG0011574	807	1	True	False	True	True	0	1
Tlei_v1.20926-RA	OG0015683	156	2	False	True	False	False	0	1
Tlei_v1.05519-RA	OG0019557	630	1	True	False	False	True	0	1
Tlei_v1.22690-RA	OG0005604	837	3	False	False	True	True	4	0.515711645101664
Tlei_v1.21855-RB	OG0005604	1623	4	True	False	False	False	3	1
Tlei_v1.14670-RA	OG0005604	1485	7	False	True	True	True	0	0.914972273567468
Tlei_v1.04934-RA	OG0004091	363	1	True	False	True	True	0	1
Tlei_v1.27207-RA	OG0004092	216	1	False	True	True	True	1	0.818181818181818
Tlei_v1.18230-RB	OG0004093	894	5	True	False	True	True	0	1
Tlei_v1.04084-RA	OG0000021	1962	4	False	True	False	True	0	1
Tlei_v1.00758-RA	OG0000021	612	2	True	False	False	False	2	0.311926605504587
Tlei_v1.29303-RA	OG0015353	1287	1	True	False	True	True	0	1
Tlei_v1.17747-RA	OG0018550	633	1	True	False	True	True	0	1
Tlei_v1.31964-RA	OG0004256	2052	1	True	False	True	True	0	1
Tlei_v1.24583-RA	OG0005502	981	2	True	False	False	False	0	1
Tlei_v1.02147-RB	OG0006520	1440	1	True	False	True	True	0	1
Tlei_v1.02148-RA	OG0006521	831	1	True	False	True	True	0	1
Tlei_v1.02140-RA	OG0006527	1818	5	True	False	True	True	0	1
Tlei_v1.21482-RA	OG0019434	777	1	True	False	True	True	0	1
Tlei_v1.31965-RA	OG0004257	738	1	True	False	True	True	0	1
Tlei_v1.23444-RA	OG0018743	564	7	True	False	True	True	0	1
Tlei_v1.20751-RA	OG0009403	606	2	True	False	True	True	0	1
Tlei_v1.16046-RA	OG0004675	366	2	True	False	True	True	0	1
Tlei_v1.21068-RA	OG0004676	714	3	False	True	True	True	0	1
Tlei_v1.16081-RA	OG0004678	912	3	True	False	True	True	0	1
Tlei_v1.18346-RA	OG0010314	1575	3	True	False	True	True	0	1
Tlei_v1.18350-RA	OG0010315	1245	1	True	False	True	True	0	1
Tlei_v1.26603-RA	OG0010310	162	2	False	True	True	True	2	0.504672897196262
Tlei_v1.23890-RA	OG0010310	321	4	False	True	True	True	0	1
Tlei_v1.03005-RA	OG0018888	279	1	False	False	False	True	0	1
Tlei_v1.20677-RA	OG0018889	336	3	False	True	True	True	0	1
Tlei_v1.31963-RA	OG0004254	615	1	True	False	True	True	0	1
Tlei_v1.18804-RA	OG0017852	273	1	False	True	True	True	0	1
Tlei_v1.11107-RA	OG0019308	2013	3	True	False	True	True	0	1
Tlei_v1.26228-RA	OG0014028	687	1	True	False	True	True	0	1
Tlei_v1.24534-RA	OG0018041	531	1	True	False	True	True	0	1
Tlei_v1.24568-RA	OG0018044	681	5	False	True	True	True	0	1
Tlei_v1.09891-RA	OG0013992	1554	1	False	True	True	True	0	1
Tlei_v1.09901-RA	OG0013995	3372	26	True	False	True	True	0	1
Tlei_v1.09896-RA	OG0013994	993	3	True	False	True	True	0	1
Tlei_v1.00735-RA	OG0017729	576	5	True	False	True	True	0	1
Tlei_v1.10200-RA	OG0002534	963	3	True	False	True	True	0	0.63817097415507
Tlei_v1.14113-RA	OG0011048	288	2	True	False	True	True	0	1
Tlei_v1.31728-RA	OG0002539	873	3	False	True	True	True	0	1
Tlei_v1.17382-RA	OG0012224	2559	5	False	True	False	True	0	1
Tlei_v1.30094-RA	OG0006823	549	1	True	False	True	True	0	1
Tlei_v1.27325-RA	OG0004457	1812	4	True	False	True	True	0	1
Tlei_v1.01058-RB	OG0006394	2700	1	True	False	True	True	0	1
Tlei_v1.14526-RA	OG0019067	918	4	True	False	True	True	0	1
Tlei_v1.05815-RA	OG0002885	1212	13	True	False	True	True	3	0.676716917922948
Tlei_v1.13745-RA	OG0002885	966	10	False	False	True	True	6	0.539363484087102
Tlei_v1.13480-RA	OG0002885	966	9	False	True	True	True	7	0.539363484087102
Tlei_v1.29119-RA	OG0002885	1422	12	True	False	True	True	4	0.793969849246231
Tlei_v1.25440-RA	OG0019064	753	4	True	False	True	True	0	1
Tlei_v1.19044-RA	OG0002884	891	9	True	False	True	True	0	1
Tlei_v1.09049-RA	OG0002884	858	9	True	False	True	True	0	0.962962962962963
Tlei_v1.19774-RA	OG0007402	2025	1	True	False	True	True	0	1
Tlei_v1.09707-RA	OG0013575	501	1	True	False	True	False	0	1
Tlei_v1.20697-RA	OG0001948	513	1	True	False	True	True	0	1
Tlei_v1.20508-RA	OG0001945	1533	13	False	True	True	True	0	1
Tlei_v1.23858-RA	OG0011596	1086	3	True	False	True	True	0	1
Tlei_v1.23865-RA	OG0011595	2571	19	False	True	True	True	0	1
Tlei_v1.23846-RA	OG0011599	939	2	True	False	True	True	0	1
Tlei_v1.03208-RA	OG0019829	573	2	True	False	False	False	3	0.368725868725869
Tlei_v1.03210-RA	OG0019829	1554	5	True	False	True	True	0	1
Tlei_v1.19793-RA	OG0007408	870	6	True	False	True	True	0	1
Tlei_v1.21771-RA	OG0008010	1872	16	True	False	True	True	0	1
Tlei_v1.21784-RA	OG0008012	618	1	True	False	True	True	0	1
Tlei_v1.31041-RA	OG0002144	1497	1	False	False	True	True	0	0.855917667238422
Tlei_v1.31040-RA	OG0002144	1749	1	True	False	True	True	0	1
Tlei_v1.30983-RA	OG0002146	3354	1	True	False	True	True	0	1
Tlei_v1.00165-RA	OG0012480	1371	1	True	False	True	True	0	1
Tlei_v1.00150-RA	OG0012481	1491	1	True	False	True	True	0	1
Tlei_v1.00156-RA	OG0012484	837	3	True	False	True	True	0	1
Tlei_v1.00123-RA	OG0012487	480	1	False	True	True	True	0	1
Tlei_v1.21795-RA	OG0008017	1152	3	False	True	True	True	0	1
Tlei_v1.12514-RA	OG0010886	672	3	True	False	True	True	0	1
Tlei_v1.30591-RA	OG0005925	1365	1	True	False	True	True	0	1
Tlei_v1.12516-RA	OG0010884	3006	17	False	False	True	True	0	1
Tlei_v1.12508-RA	OG0010882	927	5	True	False	True	True	0	1
Tlei_v1.12512-RA	OG0010883	870	1	True	False	True	True	0	1
Tlei_v1.12522-RA	OG0010889	1437	1	True	False	True	True	0	1
Tlei_v1.08943-RA	OG0013883	1065	8	True	False	True	True	0	1
Tlei_v1.23246-RA	OG0017452	1062	1	True	False	True	True	0	1
Tlei_v1.03677-RA	OG0013680	2454	2	True	False	False	True	0	1
Tlei_v1.11943-RA	OG0004841	522	3	True	False	True	True	0	1
Tlei_v1.24476-RA	OG0004840	498	3	False	True	False	False	0	1
Tlei_v1.18780-RA	OG0009080	2088	5	True	False	True	True	0	1
Tlei_v1.19000-RA	OG0009085	1092	7	True	False	True	True	0	1
Tlei_v1.19042-RA	OG0009087	945	6	True	False	True	True	0	1
Tlei_v1.31910-RA	OG0009088	528	3	False	False	True	True	0	1
Tlei_v1.28433-RA	OG0010082	1017	1	True	False	True	True	0	1
Tlei_v1.11871-RA	OG0012813	591	2	True	False	True	True	0	1
Tlei_v1.11609-RA	OG0012811	3963	19	True	False	True	True	0	1
Tlei_v1.05155-RA	OG0012810	2010	5	False	True	True	True	0	1
Tlei_v1.14805-RA	OG0012817	1155	6	True	False	True	True	0	1
Tlei_v1.11083-RA	OG0012819	714	5	False	True	True	True	0	1
Tlei_v1.14807-RA	OG0012818	1524	4	True	False	True	True	0	1
Tlei_v1.30254-RA	OG0006735	810	1	True	False	True	False	0	1
Tlei_v1.31222-RA	OG0006734	1707	2	True	False	True	True	0	1
Tlei_v1.28889-RA	OG0002856	285	1	True	False	True	False	1	0.345454545454545
Tlei_v1.10013-RA	OG0002857	276	2	False	False	False	False	1	0.893203883495146
Tlei_v1.03014-RA	OG0002857	276	2	False	False	False	True	1	0.893203883495146
Tlei_v1.01360-RA	OG0002857	279	3	False	False	False	False	0	0.902912621359223
Tlei_v1.04989-RA	OG0002857	309	2	False	False	True	True	1	1
Tlei_v1.24074-RA	OG0002857	276	2	False	False	False	True	1	0.893203883495146
Tlei_v1.07031-RA	OG0002853	264	2	False	True	True	False	4	0.365145228215768
Tlei_v1.04157-RA	OG0002851	1410	6	True	False	True	True	0	1
Tlei_v1.25325-RA	OG0002851	786	2	True	False	True	True	4	0.557446808510638
Tlei_v1.13515-RA	OG0002858	129	2	False	False	False	False	0	1
Tlei_v1.11940-RA	OG0002858	129	2	False	False	False	True	0	1
Tlei_v1.10368-RA	OG0002858	129	2	False	False	False	False	0	1
Tlei_v1.10352-RA	OG0002858	129	2	False	False	False	False	0	1
Tlei_v1.07507-RA	OG0002858	129	2	False	False	False	False	0	1
Tlei_v1.07531-RA	OG0015418	231	2	True	False	True	True	0	1
Tlei_v1.31639-RB	OG0014749	2142	11	True	False	True	True	0	1
Tlei_v1.25504-RA	OG0008843	519	4	True	False	True	True	0	1
Tlei_v1.25493-RA	OG0008841	594	6	True	False	True	True	0	1
Tlei_v1.25481-RA	OG0008840	1365	5	False	True	True	True	0	1
Tlei_v1.14263-RA	OG0011115	1824	1	True	False	True	True	0	1
Tlei_v1.22894-RA	OG0013019	348	2	True	False	True	True	0	1
Tlei_v1.25499-RA	OG0008845	411	1	True	False	True	True	0	1
Tlei_v1.25495-RA	OG0008844	783	3	True	False	True	True	0	1
Tlei_v1.24208-RA	OG0008284	744	1	True	False	True	True	0	1
Tlei_v1.23430-RA	OG0011867	1263	1	True	False	True	True	1	1
Tlei_v1.23425-RA	OG0011866	1005	2	True	False	False	True	0	1
Tlei_v1.23421-RA	OG0011864	2022	7	False	True	True	True	0	1
Tlei_v1.24177-RA	OG0008288	720	1	True	False	True	True	0	1
Tlei_v1.06492-RA	OG0019505	774	2	True	False	True	True	0	1
Tlei_v1.17456-RA	OG0004468	429	5	True	False	True	True	0	1
Tlei_v1.17415-RA	OG0004465	1044	3	False	False	True	True	0	1
Tlei_v1.25337-RA	OG0008759	1710	10	True	False	True	True	0	1
Tlei_v1.25000-RA	OG0002704	228	2	True	False	True	False	0	0.638655462184874
Tlei_v1.24998-RA	OG0002704	357	2	True	False	False	True	0	1
Tlei_v1.17770-RA	OG0002703	537	5	False	True	True	True	4	0.637010676156584
Tlei_v1.15344-RA	OG0002703	579	6	False	True	True	True	3	0.686832740213523
Tlei_v1.06369-RA	OG0002703	843	9	False	False	True	True	0	1
Tlei_v1.07962-RA	OG0002700	159	2	True	False	True	False	0	0.779411764705882
Tlei_v1.05147-RA	OG0014339	642	1	True	False	True	True	0	1
Tlei_v1.20720-RA	OG0000568	1203	3	True	False	True	True	2	0.559274755927476
Tlei_v1.28886-RA	OG0000568	1224	3	True	False	False	True	2	0.569037656903766
Tlei_v1.03214-RA	OG0000568	1236	3	True	False	True	True	2	0.574616457461646
Tlei_v1.24633-RA	OG0000568	1302	3	False	False	True	False	2	0.605299860529986
Tlei_v1.01015-RA	OG0000568	1386	3	False	False	True	True	2	0.644351464435146
Tlei_v1.25027-RA	OG0000568	1383	3	True	False	False	True	2	0.642956764295676
Tlei_v1.05327-RA	OG0000568	2151	5	True	False	True	True	0	1
Tlei_v1.32047-RB	OG0000568	867	2	True	False	True	True	3	0.403068340306834
Tlei_v1.24960-RA	OG0000568	918	2	True	False	False	False	3	0.426778242677824
Tlei_v1.03390-RA	OG0000568	1398	3	True	False	True	True	2	0.649930264993027
Tlei_v1.08768-RA	OG0000569	165	2	True	False	False	False	3	0.101663585951941
Tlei_v1.16574-RA	OG0000569	213	2	True	False	False	True	3	0.131238447319778
Tlei_v1.09118-RA	OG0000569	348	2	True	False	False	False	3	0.214417744916821
Tlei_v1.12096-RA	OG0000569	336	2	True	False	False	False	3	0.207024029574861
Tlei_v1.00721-RB	OG0000569	147	2	True	False	False	True	3	0.0905730129390018
Tlei_v1.08721-RB	OG0000569	1623	5	False	False	False	False	0	1
Tlei_v1.11439-RA	OG0000565	354	1	True	False	True	True	0	1
Tlei_v1.04611-RA	OG0000566	276	2	False	False	False	False	1	0.793103448275862
Tlei_v1.07400-RA	OG0000566	303	2	False	True	False	False	1	0.870689655172414
Tlei_v1.02892-RA	OG0000566	252	2	False	False	False	False	1	0.724137931034483
Tlei_v1.16516-RA	OG0000566	348	3	False	False	True	True	0	1
Tlei_v1.10576-RA	OG0000566	216	2	False	False	True	False	1	0.620689655172414
Tlei_v1.07514-RA	OG0000566	207	2	False	False	False	False	1	0.594827586206897
Tlei_v1.08989-RA	OG0000566	216	2	False	True	False	False	1	0.620689655172414
Tlei_v1.10509-RA	OG0000566	225	2	False	False	False	False	1	0.646551724137931
Tlei_v1.00344-RA	OG0000566	216	2	False	False	False	False	1	0.620689655172414
Tlei_v1.13727-RA	OG0000562	2790	4	True	False	True	True	2	0.587863463969659
Tlei_v1.07933-RA	OG0000562	3990	6	False	True	True	True	0	0.84070796460177
Tlei_v1.07999-RA	OG0000562	3774	1	True	False	True	True	5	0.79519595448799
Tlei_v1.07931-RA	OG0000562	4746	2	False	False	True	True	4	1
Tlei_v1.10288-RA	OG0000563	687	5	False	True	True	True	2	1
Tlei_v1.10646-RA	OG0001179	573	1	True	False	True	True	0	0.955
Tlei_v1.11466-RA	OG0001175	681	2	True	False	True	True	0	0.883268482490272
Tlei_v1.11465-RA	OG0001175	771	1	True	False	True	True	1	1
Tlei_v1.25051-RA	OG0001176	459	2	False	True	True	True	2	0.665217391304348
Tlei_v1.25105-RA	OG0001176	690	4	False	True	True	True	0	1
Tlei_v1.25034-RA	OG0001176	690	4	False	True	True	True	0	1
Tlei_v1.25817-RA	OG0001170	732	6	False	True	True	True	2	1
Tlei_v1.17921-RB	OG0001170	399	6	True	False	True	True	2	0.545081967213115
Tlei_v1.09187-RA	OG0001170	432	7	False	True	False	True	1	0.590163934426229
Tlei_v1.24926-RA	OG0001172	345	1	True	False	False	False	1	0.625
Tlei_v1.24548-RB	OG0001172	519	2	True	False	False	False	0	0.940217391304348
Tlei_v1.31764-RA	OG0001172	552	2	True	False	True	False	0	1
Tlei_v1.16828-RA	OG0014584	1527	4	True	False	True	True	0	1
Tlei_v1.03688-RA	OG0004893	1209	9	False	True	True	True	0	1
Tlei_v1.08921-RA	OG0004288	1617	17	True	False	True	True	0	1
Tlei_v1.02105-RA	OG0016667	465	3	False	True	True	True	0	1
Tlei_v1.23884-RA	OG0004281	1362	9	False	True	True	True	0	1
Tlei_v1.12009-RA	OG0004284	360	2	True	False	True	True	0	1
Tlei_v1.22576-RA	OG0016472	243	2	False	False	False	False	0	0.952941176470588
Tlei_v1.05724-RA	OG0016472	255	2	False	False	False	False	0	1
Tlei_v1.14983-RA	OG0016472	225	2	False	False	True	False	0	0.882352941176471
Tlei_v1.04365-RA	OG0013742	1701	8	False	True	True	True	0	1
Tlei_v1.01113-RA	OG0003038	1506	7	True	False	True	True	0	1
Tlei_v1.13281-RA	OG0003036	789	5	True	False	True	True	0	1
Tlei_v1.13278-RA	OG0003035	951	1	True	False	True	True	0	1
Tlei_v1.01176-RA	OG0003034	582	2	True	False	True	True	0	1
Tlei_v1.01166-RA	OG0003033	1284	1	True	False	True	True	0	1
Tlei_v1.01167-RA	OG0003033	930	1	False	False	False	True	0	0.724299065420561
Tlei_v1.01197-RA	OG0003032	1890	10	False	True	True	True	0	1
Tlei_v1.01242-RA	OG0003030	543	2	True	False	False	False	0	1
Tlei_v1.27400-RA	OG0012562	1917	3	True	False	True	True	0	1
Tlei_v1.01368-RA	OG0006283	573	4	True	False	True	True	0	1
Tlei_v1.01361-RA	OG0006280	576	1	True	False	True	True	0	1
Tlei_v1.30031-RA	OG0003150	2916	1	True	False	True	True	0	1
Tlei_v1.23532-RA	OG0004378	1203	1	True	False	True	True	0	1
Tlei_v1.24623-RA	OG0015329	1101	7	True	False	True	True	0	1
