Gene_id	orthogroup	CDS_length	exon_count	startcodon	stopcodon	expressed_Tfas	expressed_Tlei	diff_largest_exon_count	diff_longest_CDS
Tfasc_v1.17372-RA	OG0014061	1878	12	True	True	True	True	0	1.0
Tlei_v1.26284-RA	OG0014061	1869	13	True	True	True	True	0	1.0
Tfasc_v1.16104-RA	OG0009669	666	5	True	True	True	True	0	1.0
Tlei_v1.06654-RA	OG0009669	666	5	True	True	True	True	0	1.0
Tfasc_v1.03394-RA	OG0009918	1050	3	True	True	True	True	0	1.0
Tlei_v1.09365-RA	OG0009918	1206	4	True	True	True	True	0	1.0
Tfasc_v1.08511-RA	OG0007016	1992	18	True	True	True	True	0	1.0
Tlei_v1.13505-RA	OG0007016	1992	17	True	True	True	True	0	1.0
Tfasc_v1.24640-RA	OG0018138	318	3	True	True	True	True	0	1.0
Tlei_v1.26012-RA	OG0018138	315	3	True	True	True	True	0	1.0
Tfasc_v1.18543-RA	OG0015834	846	4	True	True	True	True	0	1.0
Tlei_v1.17005-RA	OG0015834	825	5	True	True	True	True	0	1.0
Tfasc_v1.18590-RA	OG0015815	210	1	True	True	True	True	0	1.0
Tlei_v1.16956-RA	OG0015815	207	1	True	False	True	False	0	1.0
Tfasc_v1.30184-RA	OG0009413	462	2	True	True	True	True	0	1.0
Tlei_v1.20735-RA	OG0009413	459	2	True	False	True	True	0	1.0
Tfasc_v1.07870-RA	OG0015482	1068	10	True	True	True	True	0	1.0
Tlei_v1.15865-RA	OG0015482	1068	10	True	True	True	True	0	1.0
Tfasc_v1.25812-RA	OG0000999	2451	14	True	True	True	True	0	1.0
Tfasc_v1.04738-RA	OG0000999	1503	9	True	True	True	True	5	0.6132190942472461
Tlei_v1.31913-RA	OG0000999	1146	8	False	False	True	True	7	0.47160493827160493
Tlei_v1.31912-RA	OG0000999	948	11	True	True	True	True	4	0.39012345679012345
Tlei_v1.31911-RA	OG0000999	2430	15	True	False	True	True	0	1.0
Tlei_v1.08146-RA	OG0000999	1188	8	True	True	True	True	7	0.4888888888888889
Tfasc_v1.04710-RA	OG0000998	1128	2	True	True	True	True	0	0.7849686847599165
Tfasc_v1.04712-RA	OG0000998	1437	2	True	True	True	True	0	1.0
Tlei_v1.08172-RA	OG0000998	1434	2	True	False	True	True	0	0.989648033126294
Tfasc_v1.11828-RA	OG0000998	1359	2	True	True	True	True	0	0.9457202505219207
Tlei_v1.11330-RA	OG0000998	1449	2	True	True	True	True	0	1.0
Tfasc_v1.04582-RA	OG0000995	2361	18	False	True	True	True	6	0.8773690078037905
Tlei_v1.08416-RA	OG0000995	2946	26	True	True	True	True	0	1.0
Tfasc_v1.19381-RA	OG0000995	2691	24	True	True	True	True	0	1.0
Tfasc_v1.19377-RA	OG0000995	2556	24	True	True	True	True	0	0.9498327759197325
Tlei_v1.06580-RA	OG0000995	2649	26	True	True	True	True	0	0.8991853360488798
Tfasc_v1.24021-RA	OG0000994	855	5	True	True	True	True	0	1.0
Tlei_v1.25381-RA	OG0000994	933	7	True	True	True	True	0	1.0
Tfasc_v1.09385-RA	OG0000994	756	4	False	True	True	True	1	0.8842105263157894
Tlei_v1.24012-RA	OG0000994	696	5	False	True	True	True	2	0.7459807073954984
Tfasc_v1.04405-RA	OG0000997	2067	13	True	True	True	True	0	1.0
Tlei_v1.08238-RA	OG0000997	1797	12	True	True	True	True	0	1.0
Tfasc_v1.04288-RA	OG0000997	1791	12	True	True	True	True	1	0.8664731494920174
Tlei_v1.08585-RA	OG0000997	1791	12	True	True	True	True	0	0.996661101836394
Tfasc_v1.04448-RA	OG0000996	1467	12	True	True	True	True	0	1.0
Tlei_v1.08277-RB	OG0000996	1872	10	True	True	True	True	0	0.8914285714285715
Tfasc_v1.11898-RA	OG0000996	1131	3	True	True	True	True	9	0.7709611451942741
Tlei_v1.11253-RA	OG0000996	2100	8	True	True	False	False	2	1.0
Tlei_v1.24199-RA	OG0000991	714	2	True	False	True	True	0	1.0
Tlei_v1.24200-RA	OG0000991	612	1	True	False	True	True	1	0.8571428571428571
Tfasc_v1.09563-RA	OG0000991	501	1	True	True	False	True	0	0.784037558685446
Tfasc_v1.09562-RA	OG0000991	639	1	True	True	True	True	0	1.0
Tlei_v1.24192-RA	OG0000991	531	1	True	True	True	True	1	0.7436974789915967
Tfasc_v1.17630-RA	OG0000990	666	8	True	True	True	True	0	1.0
Tlei_v1.04861-RA	OG0000990	666	10	True	True	True	True	0	1.0
Tfasc_v1.16062-RA	OG0000990	657	8	True	True	True	True	0	0.9864864864864865
Tlei_v1.06619-RA	OG0000990	666	8	True	True	True	True	2	1.0
Tfasc_v1.16250-RA	OG0000993	1698	19	True	True	True	True	0	1.0
Tlei_v1.06813-RA	OG0000993	1926	20	True	True	True	True	0	1.0
Tfasc_v1.09465-RA	OG0000993	1368	15	False	True	True	True	4	0.8056537102473498
Tlei_v1.24095-RA	OG0000993	1503	18	True	True	True	True	2	0.780373831775701
Tfasc_v1.25897-RA	OG0000992	801	4	True	True	True	False	3	0.782991202346041
Tfasc_v1.09510-RA	OG0000992	603	3	True	True	False	True	4	0.5894428152492669
Tfasc_v1.09511-RA	OG0000992	1023	7	True	True	True	True	0	1.0
Tfasc_v1.09509-RA	OG0000992	987	5	True	True	True	True	2	0.9648093841642229
Tlei_v1.24141-RA	OG0000992	915	5	True	True	True	True	0	1.0
Tfasc_v1.18552-RA	OG0015835	2679	2	True	True	True	True	0	1.0
Tlei_v1.16997-RA	OG0015835	2670	2	True	True	True	True	0	1.0
Tfasc_v1.30549-RA	OG0013449	1002	8	True	True	True	True	0	1.0
Tlei_v1.21143-RA	OG0013449	1005	8	True	True	True	True	0	1.0
Tfasc_v1.00094-RA	OG0017223	330	1	True	True	True	True	0	1.0
Tfasc_v1.28827-RA	OG0010569	1659	12	True	True	True	True	0	1.0
Tlei_v1.28859-RA	OG0010569	1668	12	True	True	True	True	0	1.0
Tfasc_v1.28830-RA	OG0010568	1488	11	True	True	True	True	0	1.0
Tlei_v1.28856-RA	OG0010568	1488	11	True	True	True	True	0	1.0
Tfasc_v1.28816-RA	OG0010561	948	6	True	True	True	True	0	1.0
Tlei_v1.28871-RA	OG0010561	948	7	True	True	True	True	0	1.0
Tfasc_v1.28808-RA	OG0010560	1299	6	True	True	True	True	0	1.0
Tlei_v1.28879-RA	OG0010560	1299	6	True	True	True	True	0	1.0
Tfasc_v1.28817-RA	OG0010563	1248	11	True	True	True	True	0	1.0
Tlei_v1.28870-RA	OG0010563	1344	11	True	True	True	True	0	1.0
Tfasc_v1.28815-RA	OG0010562	2355	7	True	True	True	True	0	1.0
Tlei_v1.28872-RA	OG0010562	2355	7	True	True	True	True	0	1.0
Tfasc_v1.28828-RA	OG0010565	1629	15	True	True	True	True	0	1.0
Tlei_v1.28858-RA	OG0010565	1686	15	True	False	True	True	0	1.0
Tfasc_v1.28823-RA	OG0010564	1056	3	True	True	True	True	0	1.0
Tlei_v1.28864-RA	OG0010564	1113	3	True	True	True	True	0	1.0
Tfasc_v1.28825-RB	OG0010567	2238	21	True	True	True	True	0	1.0
Tlei_v1.28861-RA	OG0010567	1464	16	True	True	True	True	0	1.0
Tfasc_v1.28832-RA	OG0010566	2160	18	True	True	True	True	0	1.0
Tlei_v1.28854-RA	OG0010566	2160	18	True	True	True	True	0	1.0
Tfasc_v1.07965-RA	OG0011133	3321	17	True	True	True	True	0	1.0
Tlei_v1.14293-RA	OG0011133	3360	19	True	True	True	True	0	1.0
Tfasc_v1.04956-RA	OG0012501	1548	6	True	True	True	True	0	1.0
Tlei_v1.00084-RA	OG0012501	1428	7	True	True	True	True	0	1.0
Tfasc_v1.04964-RA	OG0012500	462	2	True	True	True	True	0	1.0
Tlei_v1.00093-RA	OG0012500	462	2	True	True	True	True	0	1.0
Tfasc_v1.04948-RA	OG0012503	534	4	True	False	True	True	0	1.0
Tlei_v1.00077-RA	OG0012503	666	7	True	True	True	True	0	1.0
Tfasc_v1.04955-RB	OG0012502	5250	12	True	True	False	True	0	1.0
Tlei_v1.00083-RA	OG0012502	5352	12	True	True	True	True	0	1.0
Tfasc_v1.04954-RA	OG0012505	543	2	True	True	True	True	0	1.0
Tlei_v1.00082-RA	OG0012505	543	2	True	True	True	True	0	1.0
Tfasc_v1.04952-RA	OG0012504	426	1	True	True	True	True	0	1.0
Tlei_v1.00081-RA	OG0012504	423	1	True	False	True	True	0	1.0
Tfasc_v1.21548-RA	OG0012059	1362	12	True	True	True	True	0	1.0
Tlei_v1.17197-RA	OG0012059	1380	12	True	True	True	True	0	1.0
Tfasc_v1.21544-RA	OG0012058	1128	4	True	True	True	True	0	1.0
Tlei_v1.17200-RA	OG0012058	1131	4	True	True	True	True	0	1.0
Tfasc_v1.21543-RA	OG0012057	1848	11	True	True	True	True	0	1.0
Tlei_v1.17201-RA	OG0012057	1848	11	True	True	True	True	0	1.0
Tfasc_v1.21546-RA	OG0012056	351	1	True	True	True	True	0	1.0
Tlei_v1.17199-RA	OG0012056	348	1	True	False	True	True	0	1.0
Tfasc_v1.21549-RB	OG0012055	1266	7	True	True	True	True	0	1.0
Tlei_v1.17196-RA	OG0012055	1266	6	True	True	True	True	0	1.0
Tfasc_v1.21547-RA	OG0012054	1050	5	True	True	True	True	0	1.0
Tlei_v1.17198-RA	OG0012054	729	3	True	True	True	True	0	1.0
Tfasc_v1.21554-RA	OG0012053	1278	4	True	True	True	True	0	1.0
Tlei_v1.17187-RA	OG0012053	1257	2	True	True	True	True	0	1.0
Tfasc_v1.21563-RA	OG0012052	1320	15	True	True	True	True	0	1.0
Tlei_v1.17182-RA	OG0012052	1443	14	True	True	True	True	0	1.0
Tfasc_v1.21556-RA	OG0012051	1749	9	True	True	True	True	0	1.0
Tlei_v1.17186-RA	OG0012051	1233	7	True	True	True	True	0	1.0
Tfasc_v1.21568-RA	OG0012050	3114	33	True	True	True	True	0	1.0
Tlei_v1.17176-RA	OG0012050	4236	37	True	True	True	True	0	1.0
Tfasc_v1.06006-RA	OG0006265	3864	21	True	True	True	True	0	1.0
Tlei_v1.01391-RA	OG0006265	4206	23	True	True	True	True	0	1.0
Tfasc_v1.05996-RA	OG0006264	879	2	True	True	True	True	0	1.0
Tlei_v1.01385-RA	OG0006264	1251	5	True	True	True	True	0	1.0
Tfasc_v1.06000-RA	OG0006267	1311	11	True	True	True	True	0	1.0
Tlei_v1.01387-RA	OG0006267	1419	12	True	True	True	True	0	1.0
Tfasc_v1.06002-RA	OG0006266	1464	6	True	True	True	True	0	1.0
Tlei_v1.01389-RA	OG0006266	1437	6	True	True	True	True	0	1.0
Tfasc_v1.06009-RA	OG0006261	1512	7	True	True	True	True	0	1.0
Tlei_v1.01394-RA	OG0006261	1545	7	True	True	True	True	0	1.0
Tfasc_v1.06015-RA	OG0006260	4923	12	True	True	True	True	0	1.0
Tlei_v1.01400-RA	OG0006260	5145	16	True	True	True	True	0	1.0
Tfasc_v1.06003-RA	OG0006263	2898	5	True	True	True	True	0	1.0
Tlei_v1.01390-RA	OG0006263	2817	7	True	True	True	True	0	1.0
Tfasc_v1.06018-RA	OG0006262	1272	7	True	True	True	True	0	1.0
Tlei_v1.01402-RA	OG0006262	1272	7	True	True	True	True	0	1.0
Tfasc_v1.03541-RA	OG0009847	1599	9	True	True	True	True	0	1.0
Tlei_v1.09500-RA	OG0009847	1371	8	True	True	True	True	0	1.0
Tfasc_v1.00476-RA	OG0016218	3195	1	True	True	True	True	0	1.0
Tlei_v1.03175-RA	OG0016218	3210	2	True	True	True	True	0	1.0
Tlei_v1.03188-RA	OG0016218	3210	2	True	True	True	True	0	1.0
Tfasc_v1.05984-RA	OG0006269	3141	13	True	True	True	True	0	1.0
Tlei_v1.01375-RA	OG0006269	2985	13	True	True	True	True	0	1.0
Tfasc_v1.05979-RA	OG0006268	1314	3	True	True	True	True	0	1.0
Tlei_v1.01370-RA	OG0006268	1356	6	True	True	True	True	0	1.0
Tfasc_v1.30542-RA	OG0013454	2232	1	True	True	True	True	0	1.0
Tlei_v1.21129-RA	OG0013454	2229	1	True	False	True	True	0	1.0
Tfasc_v1.30543-RA	OG0013455	930	6	True	True	True	True	0	1.0
Tlei_v1.21130-RA	OG0013455	1104	8	True	True	True	True	0	1.0
Tfasc_v1.30533-RA	OG0013456	354	1	True	True	True	True	0	1.0
Tlei_v1.21120-RA	OG0013456	345	1	True	False	True	True	0	1.0
Tfasc_v1.30538-RA	OG0013457	2115	10	True	True	True	True	0	1.0
Tlei_v1.21124-RA	OG0013457	2046	10	True	True	True	True	0	1.0
Tfasc_v1.30548-RA	OG0013450	3672	16	True	True	True	True	0	1.0
Tlei_v1.21141-RA	OG0013450	3675	16	True	True	True	True	0	1.0
Tfasc_v1.30546-RA	OG0013451	1752	17	True	True	True	True	0	1.0
Tlei_v1.21138-RA	OG0013451	1752	17	True	True	True	True	0	1.0
Tfasc_v1.30544-RA	OG0013452	1437	2	True	True	True	True	0	1.0
Tlei_v1.21133-RA	OG0013452	1440	2	True	True	True	True	0	1.0
Tfasc_v1.30545-RA	OG0013453	2424	8	True	True	True	True	0	1.0
Tlei_v1.21137-RA	OG0013453	2907	11	True	True	True	True	0	1.0
Tfasc_v1.05502-RA	OG0015889	411	11	True	True	True	True	0	1.0
Tlei_v1.00927-RA	OG0015889	882	12	True	True	True	True	0	1.0
Tfasc_v1.05504-RA	OG0015888	831	2	True	True	True	True	0	1.0
Tlei_v1.00928-RA	OG0015888	834	2	True	True	True	True	0	1.0
Tfasc_v1.16868-RA	OG0014526	963	6	True	True	True	True	0	1.0
Tlei_v1.07790-RA	OG0014526	1005	7	True	True	True	True	0	1.0
Tfasc_v1.30539-RB	OG0013458	2952	16	True	True	True	True	0	1.0
Tlei_v1.21126-RA	OG0013458	3201	16	True	True	True	True	0	1.0
Tfasc_v1.24569-RA	OG0013459	2049	13	True	True	True	True	0	1.0
Tlei_v1.25951-RA	OG0013459	1641	14	True	False	True	True	0	1.0
Tfasc_v1.23390-RA	OG0015176	816	8	True	True	True	True	0	1.0
Tlei_v1.23376-RA	OG0015176	834	8	True	True	True	True	0	1.0
Tfasc_v1.10946-RA	OG0010907	2289	13	True	True	True	True	0	1.0
Tlei_v1.12579-RA	OG0010907	2487	15	False	True	True	True	0	1.0
Tfasc_v1.10951-RA	OG0010906	1689	9	False	True	True	True	0	1.0
Tlei_v1.12567-RA	OG0010906	1173	4	True	True	True	True	0	1.0
Tfasc_v1.10952-RA	OG0010905	2607	1	True	True	True	True	0	1.0
Tlei_v1.12566-RA	OG0010905	2604	1	True	False	True	True	0	1.0
Tfasc_v1.10950-RA	OG0010904	1086	6	True	True	True	True	0	1.0
Tlei_v1.12568-RA	OG0010904	1089	6	True	True	True	True	0	1.0
Tfasc_v1.10953-RA	OG0010903	1401	4	True	True	True	True	0	1.0
Tlei_v1.12565-RA	OG0010903	1461	5	True	True	True	True	0	1.0
Tfasc_v1.10947-RB	OG0010902	735	7	True	True	True	True	0	1.0
Tlei_v1.12578-RA	OG0010902	732	7	True	True	True	True	0	1.0
Tfasc_v1.10945-RA	OG0010901	1392	8	True	True	True	True	0	1.0
Tlei_v1.12580-RA	OG0010901	1443	8	True	True	True	True	0	1.0
Tfasc_v1.10959-RA	OG0010900	882	4	True	True	True	True	0	1.0
Tlei_v1.12558-RA	OG0010900	807	4	True	True	True	True	0	1.0
Tfasc_v1.14275-RA	OG0016604	390	1	True	True	True	True	0	1.0
Tfasc_v1.10937-RA	OG0010909	1029	4	True	True	True	True	0	1.0
Tlei_v1.12586-RA	OG0010909	987	4	True	True	True	True	0	1.0
Tfasc_v1.10935-RA	OG0010908	522	1	True	True	True	True	0	1.0
Tlei_v1.12588-RA	OG0010908	510	1	True	False	True	True	0	1.0
Tlei_v1.30576-RA	OG0016605	585	1	True	False	True	True	0.0	1.0
Tfasc_v1.06406-RA	OG0006128	1527	3	True	True	True	True	0	1.0
Tlei_v1.01690-RA	OG0006128	1527	3	True	True	True	True	0	1.0
Tfasc_v1.06404-RA	OG0006129	1596	6	True	True	True	True	0	1.0
Tlei_v1.01687-RA	OG0006129	1596	6	True	True	True	True	0	1.0
Tfasc_v1.06405-RA	OG0006126	1599	7	True	True	True	True	0	1.0
Tlei_v1.01689-RA	OG0006126	2028	8	True	True	True	True	0	1.0
Tfasc_v1.06398-RA	OG0006127	882	6	True	True	True	True	0	1.0
Tlei_v1.01680-RA	OG0006127	753	6	True	True	True	True	0	1.0
Tfasc_v1.06403-RA	OG0006124	2496	3	True	True	True	True	0	1.0
Tlei_v1.01685-RA	OG0006124	2496	3	True	True	True	True	0	1.0
Tfasc_v1.06407-RA	OG0006125	1176	5	True	True	True	True	0	1.0
Tlei_v1.01691-RA	OG0006125	1176	4	True	True	True	True	0	1.0
Tfasc_v1.00233-RA	OG0006122	405	2	True	True	True	True	0	1.0
Tlei_v1.01694-RA	OG0006122	507	3	True	True	True	True	0	1.0
Tfasc_v1.06396-RA	OG0006123	843	16	True	True	True	True	0	1.0
Tlei_v1.01678-RA	OG0006123	771	1	True	False	True	True	0	1.0
Tfasc_v1.00235-RA	OG0006120	1119	2	True	True	True	True	0	1.0
Tlei_v1.01692-RA	OG0006120	1125	2	True	True	True	True	0	1.0
Tfasc_v1.00228-RA	OG0006121	2022	10	True	True	True	True	0	1.0
Tlei_v1.01700-RA	OG0006121	2106	10	True	True	True	True	0	1.0
Tfasc_v1.29595-RA	OG0018329	2331	3	True	True	True	True	0	1.0
Tlei_v1.31235-RA	OG0018329	2268	1	True	True	True	True	0	1.0
Tfasc_v1.00167-RA	OG0017227	3441	3	True	True	True	True	0	1.0
Tfasc_v1.22618-RA	OG0007355	1350	14	True	True	True	True	0	1.0
Tlei_v1.19689-RA	OG0007355	1440	12	False	True	True	True	0	1.0
Tfasc_v1.17291-RB	OG0014023	1176	8	True	True	True	True	0	1.0
Tlei_v1.26211-RA	OG0014023	1185	8	True	True	True	True	0	1.0
Tfasc_v1.14208-RA	OG0016600	1686	17	True	True	True	True	0	1.0
Tfasc_v1.30628-RA	OG0013423	582	8	True	True	True	True	0	1.0
Tlei_v1.21216-RA	OG0013423	582	8	True	True	True	True	0	1.0
Tfasc_v1.30188-RA	OG0009412	252	2	True	True	True	True	0	1.0
Tlei_v1.20732-RA	OG0009412	246	2	True	True	True	True	0	1.0
Tfasc_v1.22472-RA	OG0018210	318	1	True	True	True	True	0	1.0
Tlei_v1.19819-RA	OG0018210	312	1	True	False	True	True	0	1.0
Tlei_v1.11536-RA	OG0016601	246	1	False	True	True	False	0.0	1.0
Tfasc_v1.11384-RA	OG0015519	258	2	True	True	True	False	0	1.0
Tlei_v1.11693-RA	OG0015519	258	2	True	True	True	True	0	1.0
Tfasc_v1.28982-RA	OG0010293	1410	1	True	True	True	True	0	1.0
Tlei_v1.28710-RA	OG0010293	1404	1	False	False	True	True	0	1.0
Tfasc_v1.03392-RA	OG0009912	1356	5	True	True	True	True	0	1.0
Tlei_v1.09364-RA	OG0009912	1362	5	True	False	True	True	0	1.0
Tfasc_v1.26707-RA	OG0010038	942	6	False	True	True	True	0	1.0
Tlei_v1.28339-RA	OG0010038	831	6	True	True	True	True	0	1.0
Tfasc_v1.11130-RA	OG0017165	570	6	True	True	True	True	0	1.0
Tfasc_v1.16873-RA	OG0014528	1191	4	True	True	True	True	0	1.0
Tlei_v1.07801-RA	OG0014528	1338	3	True	False	True	True	0	1.0
Tfasc_v1.28977-RA	OG0010292	903	4	True	True	True	True	0	1.0
Tlei_v1.28715-RB	OG0010292	765	5	True	False	True	True	0	1.0
Tfasc_v1.07946-RA	OG0018826	513	3	True	True	True	True	0	1.0
Tfasc_v1.02468-RA	OG0018826	444	3	True	True	True	True	0	0.8654970760233918
Tfasc_v1.28962-RA	OG0010291	1740	12	True	True	True	True	0	1.0
Tlei_v1.28731-RA	OG0010291	1740	12	True	True	True	True	0	1.0
Tfasc_v1.17584-RA	OG0017764	381	2	True	True	True	True	0	1.0
Tfasc_v1.04076-RA	OG0014354	372	7	True	True	True	True	0	1.0
Tlei_v1.08807-RA	OG0014354	1314	8	True	True	True	True	0	1.0
Tfasc_v1.28978-RA	OG0010290	873	4	True	True	True	True	0	1.0
Tlei_v1.28714-RA	OG0010290	741	3	True	True	True	True	0	1.0
Tfasc_v1.04317-RA	OG0008455	969	4	True	True	True	True	0	1.0
Tlei_v1.08538-RA	OG0008455	978	4	True	True	True	True	0	1.0
Tfasc_v1.08084-RA	OG0011070	1362	10	True	True	True	True	0	1.0
Tlei_v1.14155-RA	OG0011070	1371	10	True	True	True	True	0	1.0
Tfasc_v1.28989-RA	OG0010297	2526	16	True	True	True	True	0	1.0
Tlei_v1.18318-RA	OG0010297	2418	15	True	True	True	True	0	1.0
Tfasc_v1.16874-RA	OG0014529	1008	5	True	True	True	True	0	1.0
Tlei_v1.07802-RA	OG0014529	942	3	True	True	True	True	0	1.0
Tfasc_v1.16094-RA	OG0009660	444	2	True	True	True	True	0	1.0
Tlei_v1.06639-RA	OG0009660	441	2	True	False	True	True	0	1.0
Tfasc_v1.28987-RA	OG0010296	1749	1	False	True	True	True	0	1.0
Tlei_v1.28705-RA	OG0010296	1704	1	True	False	True	True	0	1.0
Tfasc_v1.01627-RA	OG0006694	420	4	True	True	True	True	0	1.0
Tlei_v1.01828-RA	OG0006694	615	8	True	True	True	True	0	1.0
Tfasc_v1.01611-RA	OG0006695	1239	7	True	True	True	True	0	1.0
Tlei_v1.01843-RA	OG0006695	1248	7	True	True	True	True	0	1.0
Tfasc_v1.28071-RA	OG0006696	2802	16	True	True	True	True	0	1.0
Tlei_v1.27535-RA	OG0006696	1818	11	True	True	True	True	0	1.0
Tfasc_v1.09548-RA	OG0006697	309	4	True	True	True	True	0	1.0
Tfasc_v1.05530-RA	OG0006697	255	4	True	True	True	True	0	0.8252427184466019
Tfasc_v1.01615-RA	OG0006690	291	1	True	True	True	True	0	1.0
Tlei_v1.01841-RA	OG0006690	288	1	True	False	True	True	0	1.0
Tfasc_v1.01625-RA	OG0006691	864	3	True	True	True	True	0	1.0
Tlei_v1.01832-RA	OG0006691	864	3	True	True	True	True	0	1.0
Tfasc_v1.01617-RA	OG0006692	1638	16	True	True	True	True	0	1.0
Tlei_v1.01839-RA	OG0006692	1644	16	True	True	True	True	0	1.0
Tfasc_v1.01619-RA	OG0006693	1371	4	True	True	True	True	0	1.0
Tlei_v1.01837-RA	OG0006693	1362	3	False	True	True	True	0	1.0
Tfasc_v1.28986-RA	OG0010294	2469	16	True	True	True	True	0	1.0
Tlei_v1.28706-RA	OG0010294	2391	15	False	True	True	True	0	1.0
Tfasc_v1.28069-RA	OG0006698	1164	1	True	True	True	True	0	1.0
Tlei_v1.27533-RA	OG0006698	1155	1	True	False	True	True	0	1.0
Tfasc_v1.14042-RA	OG0005781	1374	8	True	True	True	True	0	1.0
Tlei_v1.19257-RA	OG0005781	1359	7	True	True	True	True	0	1.0
Tfasc_v1.18741-RA	OG0014590	1518	7	True	True	True	True	0	1.0
Tlei_v1.16814-RA	OG0014590	1515	7	True	True	True	True	0	1.0
Tfasc_v1.18742-RA	OG0014591	2586	17	True	True	True	True	0	1.0
Tlei_v1.16813-RA	OG0014591	2433	17	True	True	True	True	0	1.0
Tfasc_v1.30604-RA	OG0013425	771	4	True	True	True	True	0	1.0
Tlei_v1.21195-RA	OG0013425	882	3	True	True	True	True	0	1.0
Tfasc_v1.18766-RA	OG0014593	531	1	True	True	True	True	0	1.0
Tfasc_v1.18759-RA	OG0014593	336	1	True	True	True	True	0	0.632768361581921
Tfasc_v1.18768-RA	OG0014594	1026	5	True	True	True	True	0	1.0
Tlei_v1.16797-RA	OG0014594	975	4	True	True	True	True	0	1.0
Tfasc_v1.18754-RA	OG0014595	1920	8	True	True	True	True	0	1.0
Tlei_v1.16802-RA	OG0014595	1749	5	True	True	True	True	0	1.0
Tfasc_v1.17146-RA	OG0011071	531	12	True	True	True	True	0	1.0
Tlei_v1.08016-RA	OG0011071	1071	13	True	True	True	True	0	1.0
Tfasc_v1.25753-RA	OG0014219	2502	11	True	True	True	True	0	1.0
Tlei_v1.31849-RA	OG0014219	1731	8	True	True	True	True	0	1.0
Tfasc_v1.18769-RA	OG0014598	1863	7	True	True	True	True	0	1.0
Tlei_v1.16796-RA	OG0014598	1779	7	True	False	True	True	0	1.0
Tfasc_v1.18780-RA	OG0014599	891	3	True	True	True	True	0	1.0
Tlei_v1.16791-RA	OG0014599	897	3	True	True	True	True	0	1.0
Tfasc_v1.16110-RA	OG0009661	4437	5	True	True	True	True	0	1.0
Tlei_v1.06660-RA	OG0009661	4530	6	True	True	True	True	0	1.0
Tlei_v1.21884-RA	OG0019670	525	2	True	False	True	True	0.0	1.0
Tlei_v1.15063-RA	OG0019670	429	1	True	True	False	False	1.0	0.8171428571428572
Tfasc_v1.03399-RA	OG0009910	1560	2	True	True	True	True	0	1.0
Tlei_v1.09372-RA	OG0009910	1545	2	True	False	True	True	0	1.0
Tfasc_v1.20875-RA	OG0015516	420	1	True	True	True	True	0	1.0
Tlei_v1.18053-RA	OG0015516	420	1	True	True	True	True	0	1.0
Tlei_v1.06481-RA	OG0019671	222	2	False	True	True	True	0.0	0.7708333333333334
Tlei_v1.21893-RA	OG0019671	288	2	False	True	True	True	0.0	1.0
Tfasc_v1.20868-RA	OG0015515	525	3	True	True	True	True	0	1.0
Tlei_v1.18087-RA	OG0015515	825	5	True	True	True	True	0	1.0
Tfasc_v1.20328-RA	OG0007805	837	5	True	True	True	True	0	1.0
Tlei_v1.05337-RA	OG0007805	837	5	True	True	True	True	0	1.0
Tfasc_v1.26689-RA	OG0010034	1881	13	True	True	True	True	0	1.0
Tlei_v1.28321-RA	OG0010034	1887	13	True	True	True	True	0	1.0
Tfasc_v1.22612-RA	OG0007358	732	1	True	True	True	True	0	1.0
Tlei_v1.19693-RA	OG0007358	732	1	True	False	True	True	0	1.0
Tlei_v1.22388-RA	OG0019677	159	2	True	False	True	True	0.0	1.0
Tlei_v1.22389-RA	OG0019677	159	2	True	False	True	True	0.0	1.0
Tfasc_v1.30605-RA	OG0013424	1503	3	False	True	True	True	0	1.0
Tlei_v1.21198-RA	OG0013424	1263	3	True	True	True	True	0	1.0
Tfasc_v1.19810-RA	OG0019528	573	6	True	True	True	True	0	1.0
Tlei_v1.06037-RA	OG0019528	546	5	True	True	True	True	0	1.0
Tfasc_v1.08067-RA	OG0011072	1791	4	True	True	True	True	0	1.0
Tlei_v1.14171-RA	OG0011072	1758	4	True	True	True	True	0	1.0
Tlei_v1.18368-RA	OG0019674	495	1	True	True	False	False	0.0	1.0
Tlei_v1.22035-RA	OG0019674	492	1	True	True	True	True	0.0	0.9939393939393939
Tfasc_v1.11106-RA	OG0013834	930	1	True	True	True	True	0	1.0
Tlei_v1.12393-RA	OG0013834	936	1	True	False	True	True	0	1.0
Tfasc_v1.16107-RA	OG0009662	930	3	True	True	True	True	0	1.0
Tlei_v1.06657-RA	OG0009662	930	3	True	True	True	True	0	1.0
Tlei_v1.22044-RA	OG0019675	351	2	True	False	True	True	0.0	0.6964285714285714
Tlei_v1.22058-RA	OG0019675	504	2	True	True	True	True	0.0	1.0
Tfasc_v1.17293-RA	OG0014022	1245	3	True	True	True	True	0	1.0
Tlei_v1.26213-RA	OG0014022	1326	2	True	False	True	True	0	1.0
Tfasc_v1.14071-RA	OG0005761	945	3	True	True	True	True	0	1.0
Tlei_v1.19229-RA	OG0005761	930	3	True	False	True	True	0	1.0
Tfasc_v1.14084-RA	OG0005760	786	2	False	True	True	True	0	1.0
Tlei_v1.19215-RA	OG0005760	846	2	False	True	True	True	0	1.0
Tfasc_v1.14072-RA	OG0005763	1332	6	True	True	True	True	0	1.0
Tlei_v1.19228-RA	OG0005763	1263	8	True	True	True	True	0	1.0
