chrom	start_window	end_window	DE_counts	proportion
508	Tlei_chr10	12000001	1.3e+07	1	0.111111111111111
509	Tlei_chr10	13000001	1.4e+07	0	0
510	Tlei_chr10	14000001	1.5e+07	0	0
511	Tlei_chr10	15000001	1.6e+07	1	0.0384615384615385
512	Tlei_chr10	16000001	1.7e+07	0	0
513	Tlei_chr10	17000001	1.8e+07	0	0
514	Tlei_chr10	18000001	1.9e+07	0	0
515	Tlei_chr10	19000001	2e+07	2	0.285714285714286
516	Tlei_chr10	20000001	2.1e+07	1	0.2
517	Tlei_chr10	21000001	2.2e+07	0	0
518	Tlei_chr10	22000001	2.3e+07	0	0
519	Tlei_chr10	23000001	2.4e+07	0	0
520	Tlei_chr10	24000001	2.5e+07	0	0
521	Tlei_chr10	25000001	2.6e+07	0	0
522	Tlei_chr10	26000001	2.7e+07	0	0
523	Tlei_chr10	27000001	2.8e+07	0	0
524	Tlei_chr10	28000001	2.9e+07	0	0
525	Tlei_chr10	29000001	3e+07	0	0
526	Tlei_chr10	30000001	3.1e+07	0	0
527	Tlei_chr10	31000001	3.2e+07	0	0
528	Tlei_chr10	32000001	3.3e+07	1	0.2
529	Tlei_chr10	33000001	3.4e+07	0	0
530	Tlei_chr10	34000001	3.5e+07	0	0
531	Tlei_chr10	35000001	3.6e+07	0	0
532	Tlei_chr10	36000001	3.7e+07	0	0
533	Tlei_chr10	37000001	3.8e+07	0	0
534	Tlei_chr10	38000001	3.9e+07	2	0.153846153846154
535	Tlei_chr10	39000001	4e+07	2	0.166666666666667
536	Tlei_chr10	40000001	4.1e+07	1	0.0714285714285714
537	Tlei_chr10	41000001	4.2e+07	2	0.111111111111111
538	Tlei_chr10	42000001	4.3e+07	0	0
539	Tlei_chr10	43000001	4.4e+07	0	0
540	Tlei_chr10	44000001	4.5e+07	1	0.0222222222222222
541	Tlei_chr10	45000001	4.6e+07	1	0.0181818181818182
542	Tlei_chr10	46000001	4.7e+07	2	0.0202020202020202
543	Tlei_chr10	47000001	4.8e+07	6	0.046875
544	Tlei_chr10	48000001	4.9e+07	6	0.127659574468085
545	Tlei_chr11	1	1e+06	6	0.0576923076923077
546	Tlei_chr11	1000001	2e+06	1	0.0140845070422535
547	Tlei_chr11	2000001	3e+06	2	0.0476190476190476
548	Tlei_chr11	3000001	4e+06	1	0.0333333333333333
549	Tlei_chr11	4000001	5e+06	0	0
550	Tlei_chr11	5000001	6e+06	0	0
551	Tlei_chr11	6000001	7e+06	0	0
552	Tlei_chr11	7000001	8e+06	1	0.0454545454545455
553	Tlei_chr11	8000001	9e+06	0	0
554	Tlei_chr11	9000001	1e+07	0	0
555	Tlei_chr11	10000001	1.1e+07	0	0
556	Tlei_chr11	11000001	1.2e+07	0	0
557	Tlei_chr11	12000001	1.3e+07	0	0
558	Tlei_chr11	13000001	1.4e+07	0	0
559	Tlei_chr11	14000001	1.5e+07	0	0
560	Tlei_chr11	15000001	1.6e+07	0	0
561	Tlei_chr11	16000001	1.7e+07	0	0
562	Tlei_chr11	17000001	1.8e+07	0	0
563	Tlei_chr11	18000001	1.9e+07	0	0
564	Tlei_chr11	19000001	2e+07	1	0.2
565	Tlei_chr11	20000001	2.1e+07	2	0.222222222222222
566	Tlei_chr11	21000001	2.2e+07	0	0
567	Tlei_chr11	22000001	2.3e+07	0	0
568	Tlei_chr11	23000001	2.4e+07	0	0
569	Tlei_chr11	24000001	2.5e+07	2	0.181818181818182
570	Tlei_chr11	25000001	2.6e+07	0	0
571	Tlei_chr11	26000001	2.7e+07	0	0
572	Tlei_chr11	27000001	2.8e+07	0	0
573	Tlei_chr11	28000001	2.9e+07	0	0
574	Tlei_chr11	29000001	3e+07	0	0
575	Tlei_chr11	30000001	3.1e+07	0	0
576	Tlei_chr11	31000001	3.2e+07	0	0
577	Tlei_chr11	32000001	3.3e+07	1	0.2
578	Tlei_chr11	33000001	3.4e+07	0	0
579	Tlei_chr11	34000001	3.5e+07	0	0
580	Tlei_chr11	35000001	3.6e+07	0	0
581	Tlei_chr11	36000001	3.7e+07	0	0
582	Tlei_chr11	37000001	3.8e+07	0	0
583	Tlei_chr11	38000001	3.9e+07	0	0
584	Tlei_chr11	39000001	4e+07	1	0.0909090909090909
585	Tlei_chr11	40000001	4.1e+07	1	0.0526315789473684
586	Tlei_chr11	41000001	4.2e+07	0	0
587	Tlei_chr11	42000001	4.3e+07	1	0.0333333333333333
588	Tlei_chr11	43000001	4.4e+07	2	0.0357142857142857
589	Tlei_chr11	44000001	4.5e+07	1	0.00980392156862745
590	Tlei_chr11	45000001	4.6e+07	0	0
591	Tlei_chr12	1	1e+06	5	0.0431034482758621
592	Tlei_chr12	1000001	2e+06	5	0.0390625
593	Tlei_chr12	2000001	3e+06	5	0.0555555555555556
594	Tlei_chr12	3000001	4e+06	0	0
595	Tlei_chr12	4000001	5e+06	1	0.0212765957446809
596	Tlei_chr12	5000001	6e+06	1	0.0357142857142857
597	Tlei_chr12	6000001	7e+06	0	0
598	Tlei_chr12	7000001	8e+06	0	0
599	Tlei_chr12	8000001	9e+06	1	0.0909090909090909
600	Tlei_chr12	9000001	1e+07	0	0
601	Tlei_chr12	10000001	1.1e+07	0	0
602	Tlei_chr12	11000001	1.2e+07	0	0
603	Tlei_chr12	12000001	1.3e+07	0	0
604	Tlei_chr12	13000001	1.4e+07	0	0
605	Tlei_chr12	14000001	1.5e+07	0	0
606	Tlei_chr12	15000001	1.6e+07	0	0
607	Tlei_chr12	16000001	1.7e+07	0	0
608	Tlei_chr12	17000001	1.8e+07	1	0.125
609	Tlei_chr12	18000001	1.9e+07	0	0
610	Tlei_chr12	19000001	2e+07	0	0
611	Tlei_chr12	20000001	2.1e+07	0	0
612	Tlei_chr12	21000001	2.2e+07	0	0
613	Tlei_chr12	22000001	2.3e+07	0	0
614	Tlei_chr12	23000001	2.4e+07	0	0
615	Tlei_chr12	24000001	2.5e+07	0	0
616	Tlei_chr12	25000001	2.6e+07	0	0
617	Tlei_chr12	26000001	2.7e+07	1	0.1
618	Tlei_chr12	27000001	2.8e+07	1	0.111111111111111
619	Tlei_chr12	28000001	2.9e+07	0	0
620	Tlei_chr12	29000001	3e+07	2	0.153846153846154
621	Tlei_chr12	30000001	3.1e+07	0	0
622	Tlei_chr12	31000001	3.2e+07	0	0
623	Tlei_chr12	32000001	3.3e+07	0	0
624	Tlei_chr12	33000001	3.4e+07	2	0.0833333333333333
625	Tlei_chr12	34000001	3.5e+07	0	0
626	Tlei_chr12	35000001	3.6e+07	0	0
627	Tlei_chr12	36000001	3.7e+07	1	0.0476190476190476
628	Tlei_chr12	37000001	3.8e+07	0	0
629	Tlei_chr12	38000001	3.9e+07	1	0.0454545454545455
630	Tlei_chr12	39000001	4e+07	1	0.037037037037037
631	Tlei_chr12	40000001	4.1e+07	1	0.037037037037037
632	Tlei_chr12	41000001	4.2e+07	0	0
633	Tlei_chr12	42000001	4.3e+07	4	0.0506329113924051
634	Tlei_chr12	43000001	4.4e+07	0	0
635	Tlei_chr13	1	1e+06	2	0.021505376344086
636	Tlei_chr13	1000001	2e+06	2	0.0263157894736842
637	Tlei_chr13	2000001	3e+06	1	0.0212765957446809
638	Tlei_chr13	3000001	4e+06	2	0.08
639	Tlei_chr13	4000001	5e+06	0	0
640	Tlei_chr13	5000001	6e+06	0	0
641	Tlei_chr13	6000001	7e+06	1	0.0555555555555556
642	Tlei_chr13	7000001	8e+06	0	0
643	Tlei_chr13	8000001	9e+06	1	0.0769230769230769
644	Tlei_chr13	9000001	1e+07	0	0
645	Tlei_chr13	10000001	1.1e+07	0	0
646	Tlei_chr13	11000001	1.2e+07	0	0
647	Tlei_chr13	12000001	1.3e+07	0	0
648	Tlei_chr13	13000001	1.4e+07	0	0
649	Tlei_chr13	14000001	1.5e+07	0	0
650	Tlei_chr13	15000001	1.6e+07	0	0
651	Tlei_chr13	16000001	1.7e+07	0	0
652	Tlei_chr13	17000001	1.8e+07	0	0
653	Tlei_chr13	18000001	1.9e+07	1	0.0769230769230769
654	Tlei_chr13	19000001	2e+07	0	0
655	Tlei_chr13	20000001	2.1e+07	1	0.0769230769230769
656	Tlei_chr13	21000001	2.2e+07	0	0
657	Tlei_chr13	22000001	2.3e+07	0	0
658	Tlei_chr13	23000001	2.4e+07	0	0
659	Tlei_chr13	24000001	2.5e+07	0	0
660	Tlei_chr13	25000001	2.6e+07	0	0
661	Tlei_chr13	26000001	2.7e+07	0	0
662	Tlei_chr13	27000001	2.8e+07	0	0
663	Tlei_chr13	28000001	2.9e+07	1	0.25
664	Tlei_chr13	29000001	3e+07	0	0
665	Tlei_chr13	30000001	3.1e+07	1	0.2
666	Tlei_chr13	31000001	3.2e+07	0	0
667	Tlei_chr13	32000001	3.3e+07	2	0.0769230769230769
668	Tlei_chr13	33000001	3.4e+07	1	0.0333333333333333
669	Tlei_chr13	34000001	3.5e+07	2	0.0454545454545455
670	Tlei_chr13	35000001	3.6e+07	0	0
671	Tlei_chr13	36000001	3.7e+07	2	0.028169014084507
672	Tlei_chr13	37000001	3.8e+07	1	0.0119047619047619
673	Tlei_chr13	38000001	3.9e+07	0	0
674	Tlei_chr13	39000001	4e+07	0	0
675	Tlei_chr14	1	1e+06	6	0.0517241379310345
676	Tlei_chr14	1000001	2e+06	4	0.0317460317460317
677	Tlei_chr14	2000001	3e+06	4	0.0347826086956522
678	Tlei_chr14	3000001	4e+06	0	0
679	Tlei_chr14	4000001	5e+06	1	0.0128205128205128
680	Tlei_chr14	5000001	6e+06	0	0
681	Tlei_chr14	6000001	7e+06	0	0
682	Tlei_chr14	7000001	8e+06	0	0
683	Tlei_chr14	8000001	9e+06	0	0
684	Tlei_chr14	9000001	1e+07	0	0
685	Tlei_chr14	10000001	1.1e+07	0	0
686	Tlei_chr14	11000001	1.2e+07	0	0
687	Tlei_chr14	12000001	1.3e+07	0	0
688	Tlei_chr14	13000001	1.4e+07	0	0
689	Tlei_chr14	14000001	1.5e+07	0	0
690	Tlei_chr14	15000001	1.6e+07	0	0
691	Tlei_chr14	16000001	1.7e+07	0	0
692	Tlei_chr14	17000001	1.8e+07	0	0
693	Tlei_chr14	18000001	1.9e+07	0	0
694	Tlei_chr14	19000001	2e+07	0	0
695	Tlei_chr14	20000001	2.1e+07	0	0
696	Tlei_chr14	21000001	2.2e+07	1	0.0833333333333333
697	Tlei_chr14	22000001	2.3e+07	0	0
698	Tlei_chr14	23000001	2.4e+07	4	0.173913043478261
699	Tlei_chr14	24000001	2.5e+07	1	0.0625
700	Tlei_chr14	25000001	2.6e+07	0	0
701	Tlei_chr14	26000001	2.7e+07	3	0.111111111111111
702	Tlei_chr14	27000001	2.8e+07	1	0.027027027027027
703	Tlei_chr14	28000001	2.9e+07	0	0
704	Tlei_chr14	29000001	3e+07	3	0.0652173913043478
705	Tlei_chr14	30000001	3.1e+07	2	0.0357142857142857
706	Tlei_chr14	31000001	3.2e+07	1	0.0149253731343284
707	Tlei_chr14	32000001	3.3e+07	2	0.0232558139534884
708	Tlei_chr14	33000001	3.4e+07	1	0.00862068965517241
709	Tlei_chr14	34000001	3.5e+07	3	0.0566037735849057
710	Tlei_chr14	35000001	3.6e+07	4	0.0727272727272727
711	Tlei_chr14	36000001	3.7e+07	4	0.0606060606060606
712	Tlei_chr14	37000001	3.8e+07	1	0.0119047619047619
713	Tlei_chr14	38000001	3.9e+07	0	0
714	Tlei_chr15	1	1e+06	3	0.0306122448979592
715	Tlei_chr15	1000001	2e+06	5	0.0495049504950495
716	Tlei_chr15	2000001	3e+06	5	0.0467289719626168
717	Tlei_chr15	3000001	4e+06	2	0.0173913043478261
718	Tlei_chr15	4000001	5e+06	5	0.0396825396825397
719	Tlei_chr15	5000001	6e+06	1	0.0138888888888889
720	Tlei_chr15	6000001	7e+06	1	0.0128205128205128
721	Tlei_chr15	7000001	8e+06	2	0.0487804878048781
722	Tlei_chr15	8000001	9e+06	1	0.0212765957446809
723	Tlei_chr15	9000001	1e+07	0	0
724	Tlei_chr15	10000001	1.1e+07	3	0.0714285714285714
725	Tlei_chr15	11000001	1.2e+07	0	0
726	Tlei_chr15	12000001	1.3e+07	0	0
727	Tlei_chr15	13000001	1.4e+07	0	0
728	Tlei_chr15	14000001	1.5e+07	0	0
729	Tlei_chr15	15000001	1.6e+07	0	0
730	Tlei_chr15	16000001	1.7e+07	0	0
731	Tlei_chr15	17000001	1.8e+07	0	0
732	Tlei_chr15	18000001	1.9e+07	1	0.1
733	Tlei_chr15	19000001	2e+07	1	0.0833333333333333
734	Tlei_chr15	20000001	2.1e+07	0	0
735	Tlei_chr15	21000001	2.2e+07	0	0
736	Tlei_chr15	22000001	2.3e+07	0	0
737	Tlei_chr15	23000001	2.4e+07	0	0
738	Tlei_chr15	24000001	2.5e+07	3	0.166666666666667
739	Tlei_chr15	25000001	2.6e+07	1	0.0526315789473684
740	Tlei_chr15	26000001	2.7e+07	0	0
741	Tlei_chr15	27000001	2.8e+07	0	0
742	Tlei_chr15	28000001	2.9e+07	0	0
743	Tlei_chr15	29000001	3e+07	1	0.333333333333333
744	Tlei_chr15	30000001	3.1e+07	0	0
745	Tlei_chr15	31000001	3.2e+07	1	0.0588235294117647
746	Tlei_chr15	32000001	3.3e+07	0	0
747	Tlei_chr15	33000001	3.4e+07	1	0.0185185185185185
748	Tlei_chr15	34000001	3.5e+07	2	0.0277777777777778
749	Tlei_chr16	1	1e+06	1	0.0204081632653061
750	Tlei_chr16	1000001	2e+06	1	0.0333333333333333
751	Tlei_chr16	2000001	3e+06	1	0.0208333333333333
752	Tlei_chr16	3000001	4e+06	2	0.08
753	Tlei_chr16	4000001	5e+06	2	0.1
754	Tlei_chr16	5000001	6e+06	0	0
755	Tlei_chr16	6000001	7e+06	0	0
756	Tlei_chr16	7000001	8e+06	3	0.1
757	Tlei_chr16	8000001	9e+06	1	0.111111111111111
758	Tlei_chr16	9000001	1e+07	2	0.0869565217391304
759	Tlei_chr16	10000001	1.1e+07	1	0.0909090909090909
760	Tlei_chr16	11000001	1.2e+07	0	0
761	Tlei_chr16	12000001	1.3e+07	0	0
762	Tlei_chr16	13000001	1.4e+07	0	0
763	Tlei_chr16	14000001	1.5e+07	0	0
764	Tlei_chr16	15000001	1.6e+07	0	0
765	Tlei_chr16	16000001	1.7e+07	1	0.142857142857143
766	Tlei_chr16	17000001	1.8e+07	3	0.3
767	Tlei_chr16	18000001	1.9e+07	0	0
768	Tlei_chr16	19000001	2e+07	0	0
769	Tlei_chr16	20000001	2.1e+07	0	0
770	Tlei_chr16	21000001	2.2e+07	1	0.125
771	Tlei_chr16	22000001	2.3e+07	1	0.0909090909090909
772	Tlei_chr16	23000001	2.4e+07	0	0
773	Tlei_chr16	24000001	2.5e+07	2	0.0487804878048781
774	Tlei_chr16	25000001	2.6e+07	3	0.0789473684210526
775	Tlei_chr16	26000001	2.7e+07	2	0.0357142857142857
776	Tlei_chr16	27000001	2.8e+07	1	0.0108695652173913
777	Tlei_chr16	28000001	2.9e+07	3	0.024
778	Tlei_chr16	29000001	3e+07	6	0.0428571428571429
779	Tlei_chr16	30000001	3.1e+07	0	0
780	Tlei_chr17	1	1e+06	2	0.0186915887850467
781	Tlei_chr17	1000001	2e+06	4	0.0310077519379845
782	Tlei_chr17	2000001	3e+06	1	0.0105263157894737
783	Tlei_chr17	3000001	4e+06	2	0.0263157894736842
784	Tlei_chr17	4000001	5e+06	2	0.0357142857142857
785	Tlei_chr17	5000001	6e+06	1	0.0185185185185185
786	Tlei_chr17	6000001	7e+06	2	0.0571428571428571
787	Tlei_chr17	7000001	8e+06	0	0
788	Tlei_chr17	8000001	9e+06	3	0.115384615384615
789	Tlei_chr17	9000001	1e+07	0	0
790	Tlei_chr17	10000001	1.1e+07	0	0
791	Tlei_chr17	11000001	1.2e+07	0	0
792	Tlei_chr17	12000001	1.3e+07	3	0.1875
793	Tlei_chr17	13000001	1.4e+07	0	0
794	Tlei_chr17	14000001	1.5e+07	0	0
795	Tlei_chr17	15000001	1.6e+07	0	0
796	Tlei_chr17	16000001	1.7e+07	0	0
797	Tlei_chr17	17000001	1.8e+07	0	0
798	Tlei_chr17	18000001	1.9e+07	0	0
799	Tlei_chr17	19000001	2e+07	1	0.0256410256410256
800	Tlei_chr17	20000001	2.1e+07	1	0.0294117647058824
801	Tlei_chr17	21000001	2.2e+07	0	0
802	Tlei_chr17	22000001	2.3e+07	1	0.032258064516129
803	Tlei_chr17	23000001	2.4e+07	0	0
804	Tlei_chr17	24000001	2.5e+07	1	0.0476190476190476
805	Tlei_chr17	25000001	2.6e+07	0	0
806	Tlei_chr17	26000001	2.7e+07	0	0
807	Tlei_chr17	27000001	2.8e+07	0	0
808	Tlei_chr17	28000001	2.9e+07	0	0
809	Tlei_chr18	1	1e+06	3	0.0428571428571429
810	Tlei_chr18	1000001	2e+06	1	0.008
811	Tlei_chr18	2000001	3e+06	4	0.036697247706422
812	Tlei_chr18	3000001	4e+06	1	0.0126582278481013
813	Tlei_chr18	4000001	5e+06	1	0.0232558139534884
814	Tlei_chr18	5000001	6e+06	2	0.0606060606060606
815	Tlei_chr18	6000001	7e+06	0	0
816	Tlei_chr18	7000001	8e+06	0	0
817	Tlei_chr18	8000001	9e+06	0	0
818	Tlei_chr18	9000001	1e+07	1	0.0909090909090909
819	Tlei_chr18	10000001	1.1e+07	1	0.0434782608695652
820	Tlei_chr18	11000001	1.2e+07	0	0
821	Tlei_chr18	12000001	1.3e+07	1	0.333333333333333
822	Tlei_chr18	13000001	1.4e+07	0	0
823	Tlei_chr18	14000001	1.5e+07	0	0
824	Tlei_chr18	15000001	1.6e+07	0	0
825	Tlei_chr18	16000001	1.7e+07	1	0.0769230769230769
826	Tlei_chr18	17000001	1.8e+07	2	0.125
827	Tlei_chr18	18000001	1.9e+07	0	0
828	Tlei_chr18	19000001	2e+07	0	0
829	Tlei_chr18	20000001	2.1e+07	0	0
830	Tlei_chr18	21000001	2.2e+07	1	0.05
831	Tlei_chr18	22000001	2.3e+07	1	0.0555555555555556
832	Tlei_chr18	23000001	2.4e+07	2	0.0740740740740741
833	Tlei_chr18	24000001	2.5e+07	0	0
834	Tlei_chr18	25000001	2.6e+07	3	0.0769230769230769
835	Tlei_chr18	26000001	2.7e+07	0	0
836	Tlei_chr19	1	1e+06	2	0.0169491525423729
837	Tlei_chr19	1000001	2e+06	7	0.0569105691056911
838	Tlei_chr19	2000001	3e+06	6	0.072289156626506
839	Tlei_chr19	3000001	4e+06	1	0.1
840	Tlei_chr19	4000001	5e+06	1	0.0714285714285714
841	Tlei_chr19	5000001	6e+06	0	0
842	Tlei_chr19	6000001	7e+06	0	0
843	Tlei_chr19	7000001	8e+06	0	0
844	Tlei_chr19	8000001	9e+06	1	0.0666666666666667
845	Tlei_chr19	9000001	1e+07	0	0
846	Tlei_chr19	10000001	1.1e+07	1	0.05
847	Tlei_chr19	11000001	1.2e+07	1	0.0303030303030303
848	Tlei_chr19	12000001	1.3e+07	2	0.05
849	Tlei_chr19	13000001	1.4e+07	1	0.0163934426229508
850	Tlei_chr19	14000001	1.5e+07	2	0.0235294117647059
851	Tlei_chr19	15000001	1.6e+07	4	0.0388349514563107
852	Tlei_chr19	16000001	1.7e+07	3	0.0277777777777778
853	Tlei_chr19	17000001	1.8e+07	4	0.043956043956044
854	Tlei_chr19	18000001	1.9e+07	1	0.00980392156862745
855	Tlei_chr19	19000001	2e+07	4	0.0459770114942529
856	Tlei_chr19	20000001	2.1e+07	0	0
857	Tlei_chr20	1	1e+06	3	0.03125
858	Tlei_chr20	1000001	2e+06	1	0.0172413793103448
859	Tlei_chr20	2000001	3e+06	0	0
860	Tlei_chr20	3000001	4e+06	1	0.0181818181818182
861	Tlei_chr20	4000001	5e+06	2	0.0476190476190476
862	Tlei_chr20	5000001	6e+06	2	0.0869565217391304
863	Tlei_chr20	6000001	7e+06	3	0.1
864	Tlei_chr20	7000001	8e+06	1	0.032258064516129
865	Tlei_chr20	8000001	9e+06	2	0.0625
866	Tlei_chr20	9000001	1e+07	0	0
867	Tlei_chr20	10000001	1.1e+07	0	0
868	Tlei_chr20	11000001	1.2e+07	2	0.0952380952380952
869	Tlei_chr20	12000001	1.3e+07	0	0
870	Tlei_chr20	13000001	1.4e+07	2	0.0408163265306122
871	Tlei_chr20	14000001	1.5e+07	1	0.0125
872	Tlei_chr20	15000001	1.6e+07	3	0.0275229357798165
873	Tlei_chr20	16000001	1.7e+07	3	0.025
874	Tlei_chr20	17000001	1.8e+07	5	0.0354609929078014
875	Tlei_chr20	18000001	1.9e+07	1	0.025
876	Tlei_chr21	1	1e+06	2	0.0152671755725191
877	Tlei_chr21	1000001	2e+06	5	0.0416666666666667
878	Tlei_chr21	2000001	3e+06	2	0.0338983050847458
879	Tlei_chr21	3000001	4e+06	2	0.0465116279069767
880	Tlei_chr21	4000001	5e+06	4	0.111111111111111
881	Tlei_chr21	5000001	6e+06	0	0
882	Tlei_chr21	6000001	7e+06	6	0.193548387096774
883	Tlei_chr21	7000001	8e+06	3	0.0810810810810811
884	Tlei_chr21	8000001	9e+06	0	0
885	Tlei_chr21	9000001	1e+07	1	0.0142857142857143
886	Tlei_chr21	10000001	1.1e+07	1	0.0136986301369863
887	Tlei_chr21	11000001	1.2e+07	5	0.135135135135135
888	Tlei_chr22	1	1e+06	1	0.0136986301369863
889	Tlei_chr22	1000001	2e+06	2	0.0476190476190476
890	Tlei_chr22	2000001	3e+06	1	0.0277777777777778
891	Tlei_chr22	3000001	4e+06	4	0.105263157894737
892	Tlei_chr22	4000001	5e+06	0	0
893	Tlei_chr22	5000001	6e+06	1	0.0222222222222222
894	Tlei_chr22	6000001	7e+06	4	0.051948051948052
895	Tlei_chr22	7000001	8e+06	4	0.0416666666666667
896	Tlei_chr22	8000001	9e+06	5	0.0390625
897	Tlei_chr22	9000001	1e+07	4	0.032
898	Tlei_chr22	10000001	1.1e+07	3	0.0967741935483871
899	Tlei_chr23	1	1e+06	4	0.0357142857142857
900	Tlei_chr23	1000001	2e+06	7	0.0551181102362205
901	Tlei_chr23	2000001	3e+06	6	0.0495867768595041
902	Tlei_chr23	3000001	4e+06	3	0.05
903	Tlei_chr23	4000001	5e+06	0	0
904	Tlei_chr23	5000001	6e+06	3	0.0483870967741935
905	Tlei_chr23	6000001	7e+06	3	0.0326086956521739
906	Tlei_chr23	7000001	8e+06	2	0.016260162601626
907	Tlei_chr23	8000001	9e+06	2	0.0185185185185185
908	Tlei_chr23	9000001	1e+07	3	0.032967032967033
909	Tlei_chr24	1	1e+06	5	0.0442477876106195
910	Tlei_chr24	1000001	2e+06	3	0.0340909090909091
911	Tlei_chr24	2000001	3e+06	4	0.0634920634920635
912	Tlei_chr24	3000001	4e+06	2	0.0526315789473684
913	Tlei_chr24	4000001	5e+06	1	0.0294117647058824
914	Tlei_chr24	5000001	6e+06	3	0.0769230769230769
915	Tlei_chr24	6000001	7e+06	1	0.0175438596491228
916	Tlei_chr24	7000001	8e+06	3	0.0333333333333333
917	Tlei_chr24	8000001	9e+06	1	0.0256410256410256
918	Tlei_chr25	1	1e+06	2	0.105263157894737
919	Tlei_chr25	1000001	2e+06	1	0.0476190476190476
920	Tlei_chr26	1	1e+06	2	0.0444444444444444
