"chrom"	"V2"	"V3"	"counts"
"418"	"Tlei_chr8"	"25000001"	"2.6e+07"	"4"
"419"	"Tlei_chr8"	"26000001"	"2.7e+07"	"3"
"420"	"Tlei_chr8"	"27000001"	"2.8e+07"	"7"
"421"	"Tlei_chr8"	"28000001"	"2.9e+07"	"9"
"422"	"Tlei_chr8"	"29000001"	"3e+07"	"5"
"423"	"Tlei_chr8"	"30000001"	"3.1e+07"	"6"
"424"	"Tlei_chr8"	"31000001"	"3.2e+07"	"3"
"425"	"Tlei_chr8"	"32000001"	"3.3e+07"	"9"
"426"	"Tlei_chr8"	"33000001"	"3.4e+07"	"1"
"427"	"Tlei_chr8"	"34000001"	"3.5e+07"	"72"
"428"	"Tlei_chr8"	"35000001"	"3.6e+07"	"52"
"429"	"Tlei_chr8"	"36000001"	"3.7e+07"	"6"
"430"	"Tlei_chr8"	"37000001"	"3.8e+07"	"3"
"431"	"Tlei_chr8"	"38000001"	"3.9e+07"	"6"
"432"	"Tlei_chr8"	"39000001"	"4e+07"	"12"
"433"	"Tlei_chr8"	"40000001"	"4.1e+07"	"12"
"434"	"Tlei_chr8"	"41000001"	"4.2e+07"	"4"
"435"	"Tlei_chr8"	"42000001"	"4.3e+07"	"11"
"436"	"Tlei_chr8"	"43000001"	"4.4e+07"	"6"
"437"	"Tlei_chr8"	"44000001"	"4.5e+07"	"27"
"438"	"Tlei_chr8"	"45000001"	"4.6e+07"	"49"
"439"	"Tlei_chr8"	"46000001"	"4.7e+07"	"30"
"440"	"Tlei_chr8"	"47000001"	"4.8e+07"	"63"
"441"	"Tlei_chr8"	"48000001"	"4.9e+07"	"62"
"442"	"Tlei_chr8"	"49000001"	"5e+07"	"99"
"443"	"Tlei_chr8"	"50000001"	"5.1e+07"	"148"
"444"	"Tlei_chr8"	"51000001"	"5.2e+07"	"37"
"445"	"Tlei_chr9"	"1"	"1e+06"	"142"
"446"	"Tlei_chr9"	"1000001"	"2e+06"	"129"
"447"	"Tlei_chr9"	"2000001"	"3e+06"	"114"
"448"	"Tlei_chr9"	"3000001"	"4e+06"	"81"
"449"	"Tlei_chr9"	"4000001"	"5e+06"	"74"
"450"	"Tlei_chr9"	"5000001"	"6e+06"	"54"
"451"	"Tlei_chr9"	"6000001"	"7e+06"	"33"
"452"	"Tlei_chr9"	"7000001"	"8e+06"	"11"
"453"	"Tlei_chr9"	"8000001"	"9e+06"	"27"
"454"	"Tlei_chr9"	"9000001"	"1e+07"	"11"
"455"	"Tlei_chr9"	"10000001"	"1.1e+07"	"6"
"456"	"Tlei_chr9"	"11000001"	"1.2e+07"	"12"
"457"	"Tlei_chr9"	"12000001"	"1.3e+07"	"11"
"458"	"Tlei_chr9"	"13000001"	"1.4e+07"	"9"
"459"	"Tlei_chr9"	"14000001"	"1.5e+07"	"7"
"460"	"Tlei_chr9"	"15000001"	"1.6e+07"	"14"
"461"	"Tlei_chr9"	"16000001"	"1.7e+07"	"4"
"462"	"Tlei_chr9"	"17000001"	"1.8e+07"	"13"
"463"	"Tlei_chr9"	"18000001"	"1.9e+07"	"14"
"464"	"Tlei_chr9"	"19000001"	"2e+07"	"4"
"465"	"Tlei_chr9"	"20000001"	"2.1e+07"	"8"
"466"	"Tlei_chr9"	"21000001"	"2.2e+07"	"8"
"467"	"Tlei_chr9"	"22000001"	"2.3e+07"	"2"
"468"	"Tlei_chr9"	"23000001"	"2.4e+07"	"4"
"469"	"Tlei_chr9"	"24000001"	"2.5e+07"	"3"
"470"	"Tlei_chr9"	"25000001"	"2.6e+07"	"2"
"471"	"Tlei_chr9"	"26000001"	"2.7e+07"	"12"
"472"	"Tlei_chr9"	"27000001"	"2.8e+07"	"6"
"473"	"Tlei_chr9"	"28000001"	"2.9e+07"	"2"
"474"	"Tlei_chr9"	"29000001"	"3e+07"	"6"
"475"	"Tlei_chr9"	"30000001"	"3.1e+07"	"1"
"476"	"Tlei_chr9"	"31000001"	"3.2e+07"	"8"
"477"	"Tlei_chr9"	"32000001"	"3.3e+07"	"18"
"478"	"Tlei_chr9"	"33000001"	"3.4e+07"	"11"
"479"	"Tlei_chr9"	"34000001"	"3.5e+07"	"9"
"480"	"Tlei_chr9"	"35000001"	"3.6e+07"	"9"
"481"	"Tlei_chr9"	"36000001"	"3.7e+07"	"4"
"482"	"Tlei_chr9"	"37000001"	"3.8e+07"	"6"
"483"	"Tlei_chr9"	"38000001"	"3.9e+07"	"17"
"484"	"Tlei_chr9"	"39000001"	"4e+07"	"6"
"485"	"Tlei_chr9"	"40000001"	"4.1e+07"	"14"
"486"	"Tlei_chr9"	"41000001"	"4.2e+07"	"13"
"487"	"Tlei_chr9"	"42000001"	"4.3e+07"	"9"
"488"	"Tlei_chr9"	"43000001"	"4.4e+07"	"6"
"489"	"Tlei_chr9"	"44000001"	"4.5e+07"	"12"
"490"	"Tlei_chr9"	"45000001"	"4.6e+07"	"33"
"491"	"Tlei_chr9"	"46000001"	"4.7e+07"	"29"
"492"	"Tlei_chr9"	"47000001"	"4.8e+07"	"40"
"493"	"Tlei_chr9"	"48000001"	"4.9e+07"	"64"
"494"	"Tlei_chr9"	"49000001"	"5e+07"	"100"
"495"	"Tlei_chr9"	"50000001"	"5.1e+07"	"30"
"496"	"Tlei_chr10"	"1"	"1e+06"	"104"
"497"	"Tlei_chr10"	"1000001"	"2e+06"	"127"
"498"	"Tlei_chr10"	"2000001"	"3e+06"	"112"
"499"	"Tlei_chr10"	"3000001"	"4e+06"	"50"
"500"	"Tlei_chr10"	"4000001"	"5e+06"	"48"
"501"	"Tlei_chr10"	"5000001"	"6e+06"	"34"
"502"	"Tlei_chr10"	"6000001"	"7e+06"	"14"
"503"	"Tlei_chr10"	"7000001"	"8e+06"	"12"
"504"	"Tlei_chr10"	"8000001"	"9e+06"	"5"
"505"	"Tlei_chr10"	"9000001"	"1e+07"	"8"
"506"	"Tlei_chr10"	"10000001"	"1.1e+07"	"2"
"507"	"Tlei_chr10"	"11000001"	"1.2e+07"	"8"
"508"	"Tlei_chr10"	"12000001"	"1.3e+07"	"9"
"509"	"Tlei_chr10"	"13000001"	"1.4e+07"	"7"
"510"	"Tlei_chr10"	"14000001"	"1.5e+07"	"9"
"511"	"Tlei_chr10"	"15000001"	"1.6e+07"	"26"
"512"	"Tlei_chr10"	"16000001"	"1.7e+07"	"11"
"513"	"Tlei_chr10"	"17000001"	"1.8e+07"	"11"
"514"	"Tlei_chr10"	"18000001"	"1.9e+07"	"14"
"515"	"Tlei_chr10"	"19000001"	"2e+07"	"7"
"516"	"Tlei_chr10"	"20000001"	"2.1e+07"	"5"
"517"	"Tlei_chr10"	"21000001"	"2.2e+07"	"6"
"518"	"Tlei_chr10"	"22000001"	"2.3e+07"	"2"
"519"	"Tlei_chr10"	"23000001"	"2.4e+07"	"8"
"520"	"Tlei_chr10"	"24000001"	"2.5e+07"	"5"
"521"	"Tlei_chr10"	"25000001"	"2.6e+07"	"10"
"522"	"Tlei_chr10"	"26000001"	"2.7e+07"	"3"
"523"	"Tlei_chr10"	"27000001"	"2.8e+07"	"6"
"524"	"Tlei_chr10"	"28000001"	"2.9e+07"	"15"
"525"	"Tlei_chr10"	"29000001"	"3e+07"	"10"
"526"	"Tlei_chr10"	"30000001"	"3.1e+07"	"1"
"527"	"Tlei_chr10"	"31000001"	"3.2e+07"	"8"
"528"	"Tlei_chr10"	"32000001"	"3.3e+07"	"5"
"529"	"Tlei_chr10"	"33000001"	"3.4e+07"	"6"
"530"	"Tlei_chr10"	"34000001"	"3.5e+07"	"9"
"531"	"Tlei_chr10"	"35000001"	"3.6e+07"	"10"
"532"	"Tlei_chr10"	"36000001"	"3.7e+07"	"10"
"533"	"Tlei_chr10"	"37000001"	"3.8e+07"	"11"
"534"	"Tlei_chr10"	"38000001"	"3.9e+07"	"13"
"535"	"Tlei_chr10"	"39000001"	"4e+07"	"12"
"536"	"Tlei_chr10"	"40000001"	"4.1e+07"	"14"
"537"	"Tlei_chr10"	"41000001"	"4.2e+07"	"18"
"538"	"Tlei_chr10"	"42000001"	"4.3e+07"	"28"
"539"	"Tlei_chr10"	"43000001"	"4.4e+07"	"34"
"540"	"Tlei_chr10"	"44000001"	"4.5e+07"	"45"
"541"	"Tlei_chr10"	"45000001"	"4.6e+07"	"55"
"542"	"Tlei_chr10"	"46000001"	"4.7e+07"	"99"
"543"	"Tlei_chr10"	"47000001"	"4.8e+07"	"128"
"544"	"Tlei_chr10"	"48000001"	"4.9e+07"	"47"
"545"	"Tlei_chr11"	"1"	"1e+06"	"104"
"546"	"Tlei_chr11"	"1000001"	"2e+06"	"71"
"547"	"Tlei_chr11"	"2000001"	"3e+06"	"42"
"548"	"Tlei_chr11"	"3000001"	"4e+06"	"30"
"549"	"Tlei_chr11"	"4000001"	"5e+06"	"8"
"550"	"Tlei_chr11"	"5000001"	"6e+06"	"3"
"551"	"Tlei_chr11"	"6000001"	"7e+06"	"3"
"552"	"Tlei_chr11"	"7000001"	"8e+06"	"22"
"553"	"Tlei_chr11"	"8000001"	"9e+06"	"5"
"554"	"Tlei_chr11"	"9000001"	"1e+07"	"6"
"555"	"Tlei_chr11"	"10000001"	"1.1e+07"	"9"
"556"	"Tlei_chr11"	"11000001"	"1.2e+07"	"9"
"557"	"Tlei_chr11"	"12000001"	"1.3e+07"	"6"
"558"	"Tlei_chr11"	"13000001"	"1.4e+07"	"9"
"559"	"Tlei_chr11"	"14000001"	"1.5e+07"	"9"
"560"	"Tlei_chr11"	"15000001"	"1.6e+07"	"9"
"561"	"Tlei_chr11"	"16000001"	"1.7e+07"	"7"
"562"	"Tlei_chr11"	"17000001"	"1.8e+07"	"5"
"563"	"Tlei_chr11"	"18000001"	"1.9e+07"	"10"
"564"	"Tlei_chr11"	"19000001"	"2e+07"	"5"
"565"	"Tlei_chr11"	"20000001"	"2.1e+07"	"9"
"566"	"Tlei_chr11"	"21000001"	"2.2e+07"	"5"
"567"	"Tlei_chr11"	"22000001"	"2.3e+07"	"5"
"568"	"Tlei_chr11"	"23000001"	"2.4e+07"	"7"
"569"	"Tlei_chr11"	"24000001"	"2.5e+07"	"11"
"570"	"Tlei_chr11"	"25000001"	"2.6e+07"	"7"
"571"	"Tlei_chr11"	"26000001"	"2.7e+07"	"6"
"572"	"Tlei_chr11"	"27000001"	"2.8e+07"	"4"
"573"	"Tlei_chr11"	"28000001"	"2.9e+07"	"5"
"574"	"Tlei_chr11"	"29000001"	"3e+07"	"6"
"575"	"Tlei_chr11"	"30000001"	"3.1e+07"	"8"
"576"	"Tlei_chr11"	"31000001"	"3.2e+07"	"4"
"577"	"Tlei_chr11"	"32000001"	"3.3e+07"	"5"
"578"	"Tlei_chr11"	"33000001"	"3.4e+07"	"4"
"579"	"Tlei_chr11"	"34000001"	"3.5e+07"	"3"
"580"	"Tlei_chr11"	"35000001"	"3.6e+07"	"3"
"581"	"Tlei_chr11"	"36000001"	"3.7e+07"	"1"
"582"	"Tlei_chr11"	"37000001"	"3.8e+07"	"7"
"583"	"Tlei_chr11"	"38000001"	"3.9e+07"	"9"
"584"	"Tlei_chr11"	"39000001"	"4e+07"	"11"
"585"	"Tlei_chr11"	"40000001"	"4.1e+07"	"19"
"586"	"Tlei_chr11"	"41000001"	"4.2e+07"	"9"
"587"	"Tlei_chr11"	"42000001"	"4.3e+07"	"30"
"588"	"Tlei_chr11"	"43000001"	"4.4e+07"	"56"
"589"	"Tlei_chr11"	"44000001"	"4.5e+07"	"102"
"590"	"Tlei_chr11"	"45000001"	"4.6e+07"	"120"
"591"	"Tlei_chr12"	"1"	"1e+06"	"116"
"592"	"Tlei_chr12"	"1000001"	"2e+06"	"128"
"593"	"Tlei_chr12"	"2000001"	"3e+06"	"90"
"594"	"Tlei_chr12"	"3000001"	"4e+06"	"71"
"595"	"Tlei_chr12"	"4000001"	"5e+06"	"47"
"596"	"Tlei_chr12"	"5000001"	"6e+06"	"28"
"597"	"Tlei_chr12"	"6000001"	"7e+06"	"0"
"598"	"Tlei_chr12"	"7000001"	"8e+06"	"3"
"599"	"Tlei_chr12"	"8000001"	"9e+06"	"11"
"600"	"Tlei_chr12"	"9000001"	"1e+07"	"14"
"601"	"Tlei_chr12"	"10000001"	"1.1e+07"	"8"
"602"	"Tlei_chr12"	"11000001"	"1.2e+07"	"6"
"603"	"Tlei_chr12"	"12000001"	"1.3e+07"	"11"
"604"	"Tlei_chr12"	"13000001"	"1.4e+07"	"6"
"605"	"Tlei_chr12"	"14000001"	"1.5e+07"	"3"
"606"	"Tlei_chr12"	"15000001"	"1.6e+07"	"9"
"607"	"Tlei_chr12"	"16000001"	"1.7e+07"	"12"
"608"	"Tlei_chr12"	"17000001"	"1.8e+07"	"8"
"609"	"Tlei_chr12"	"18000001"	"1.9e+07"	"11"
"610"	"Tlei_chr12"	"19000001"	"2e+07"	"5"
"611"	"Tlei_chr12"	"20000001"	"2.1e+07"	"3"
"612"	"Tlei_chr12"	"21000001"	"2.2e+07"	"11"
"613"	"Tlei_chr12"	"22000001"	"2.3e+07"	"6"
"614"	"Tlei_chr12"	"23000001"	"2.4e+07"	"5"
"615"	"Tlei_chr12"	"24000001"	"2.5e+07"	"5"
"616"	"Tlei_chr12"	"25000001"	"2.6e+07"	"4"
"617"	"Tlei_chr12"	"26000001"	"2.7e+07"	"10"
"618"	"Tlei_chr12"	"27000001"	"2.8e+07"	"9"
"619"	"Tlei_chr12"	"28000001"	"2.9e+07"	"3"
"620"	"Tlei_chr12"	"29000001"	"3e+07"	"13"
"621"	"Tlei_chr12"	"30000001"	"3.1e+07"	"11"
"622"	"Tlei_chr12"	"31000001"	"3.2e+07"	"12"
"623"	"Tlei_chr12"	"32000001"	"3.3e+07"	"12"
"624"	"Tlei_chr12"	"33000001"	"3.4e+07"	"24"
"625"	"Tlei_chr12"	"34000001"	"3.5e+07"	"3"
"626"	"Tlei_chr12"	"35000001"	"3.6e+07"	"12"
"627"	"Tlei_chr12"	"36000001"	"3.7e+07"	"21"
"628"	"Tlei_chr12"	"37000001"	"3.8e+07"	"14"
"629"	"Tlei_chr12"	"38000001"	"3.9e+07"	"22"
"630"	"Tlei_chr12"	"39000001"	"4e+07"	"27"
"631"	"Tlei_chr12"	"40000001"	"4.1e+07"	"27"
"632"	"Tlei_chr12"	"41000001"	"4.2e+07"	"41"
"633"	"Tlei_chr12"	"42000001"	"4.3e+07"	"79"
"634"	"Tlei_chr12"	"43000001"	"4.4e+07"	"28"
"635"	"Tlei_chr13"	"1"	"1e+06"	"93"
"636"	"Tlei_chr13"	"1000001"	"2e+06"	"76"
"637"	"Tlei_chr13"	"2000001"	"3e+06"	"47"
"638"	"Tlei_chr13"	"3000001"	"4e+06"	"25"
"639"	"Tlei_chr13"	"4000001"	"5e+06"	"14"
"640"	"Tlei_chr13"	"5000001"	"6e+06"	"12"
"641"	"Tlei_chr13"	"6000001"	"7e+06"	"18"
"642"	"Tlei_chr13"	"7000001"	"8e+06"	"15"
"643"	"Tlei_chr13"	"8000001"	"9e+06"	"13"
"644"	"Tlei_chr13"	"9000001"	"1e+07"	"8"
"645"	"Tlei_chr13"	"10000001"	"1.1e+07"	"10"
"646"	"Tlei_chr13"	"11000001"	"1.2e+07"	"3"
"647"	"Tlei_chr13"	"12000001"	"1.3e+07"	"3"
"648"	"Tlei_chr13"	"13000001"	"1.4e+07"	"6"
"649"	"Tlei_chr13"	"14000001"	"1.5e+07"	"6"
"650"	"Tlei_chr13"	"15000001"	"1.6e+07"	"7"
"651"	"Tlei_chr13"	"16000001"	"1.7e+07"	"4"
"652"	"Tlei_chr13"	"17000001"	"1.8e+07"	"12"
"653"	"Tlei_chr13"	"18000001"	"1.9e+07"	"13"
"654"	"Tlei_chr13"	"19000001"	"2e+07"	"10"
"655"	"Tlei_chr13"	"20000001"	"2.1e+07"	"13"
"656"	"Tlei_chr13"	"21000001"	"2.2e+07"	"4"
"657"	"Tlei_chr13"	"22000001"	"2.3e+07"	"4"
"658"	"Tlei_chr13"	"23000001"	"2.4e+07"	"8"
"659"	"Tlei_chr13"	"24000001"	"2.5e+07"	"6"
"660"	"Tlei_chr13"	"25000001"	"2.6e+07"	"13"
"661"	"Tlei_chr13"	"26000001"	"2.7e+07"	"4"
"662"	"Tlei_chr13"	"27000001"	"2.8e+07"	"7"
"663"	"Tlei_chr13"	"28000001"	"2.9e+07"	"4"
"664"	"Tlei_chr13"	"29000001"	"3e+07"	"9"
"665"	"Tlei_chr13"	"30000001"	"3.1e+07"	"5"
"666"	"Tlei_chr13"	"31000001"	"3.2e+07"	"3"
"667"	"Tlei_chr13"	"32000001"	"3.3e+07"	"26"
"668"	"Tlei_chr13"	"33000001"	"3.4e+07"	"30"
"669"	"Tlei_chr13"	"34000001"	"3.5e+07"	"44"
"670"	"Tlei_chr13"	"35000001"	"3.6e+07"	"84"
"671"	"Tlei_chr13"	"36000001"	"3.7e+07"	"71"
"672"	"Tlei_chr13"	"37000001"	"3.8e+07"	"84"
"673"	"Tlei_chr13"	"38000001"	"3.9e+07"	"42"
"674"	"Tlei_chr13"	"39000001"	"4e+07"	"3"
"675"	"Tlei_chr14"	"1"	"1e+06"	"116"
"676"	"Tlei_chr14"	"1000001"	"2e+06"	"126"
"677"	"Tlei_chr14"	"2000001"	"3e+06"	"115"
"678"	"Tlei_chr14"	"3000001"	"4e+06"	"109"
"679"	"Tlei_chr14"	"4000001"	"5e+06"	"78"
"680"	"Tlei_chr14"	"5000001"	"6e+06"	"31"
"681"	"Tlei_chr14"	"6000001"	"7e+06"	"20"
"682"	"Tlei_chr14"	"7000001"	"8e+06"	"36"
"683"	"Tlei_chr14"	"8000001"	"9e+06"	"29"
"684"	"Tlei_chr14"	"9000001"	"1e+07"	"10"
"685"	"Tlei_chr14"	"10000001"	"1.1e+07"	"1"
"686"	"Tlei_chr14"	"11000001"	"1.2e+07"	"3"
"687"	"Tlei_chr14"	"12000001"	"1.3e+07"	"9"
"688"	"Tlei_chr14"	"13000001"	"1.4e+07"	"6"
"689"	"Tlei_chr14"	"14000001"	"1.5e+07"	"8"
"690"	"Tlei_chr14"	"15000001"	"1.6e+07"	"19"
"691"	"Tlei_chr14"	"16000001"	"1.7e+07"	"6"
"692"	"Tlei_chr14"	"17000001"	"1.8e+07"	"3"
"693"	"Tlei_chr14"	"18000001"	"1.9e+07"	"11"
"694"	"Tlei_chr14"	"19000001"	"2e+07"	"11"
"695"	"Tlei_chr14"	"20000001"	"2.1e+07"	"7"
"696"	"Tlei_chr14"	"21000001"	"2.2e+07"	"12"
"697"	"Tlei_chr14"	"22000001"	"2.3e+07"	"8"
"698"	"Tlei_chr14"	"23000001"	"2.4e+07"	"23"
"699"	"Tlei_chr14"	"24000001"	"2.5e+07"	"16"
"700"	"Tlei_chr14"	"25000001"	"2.6e+07"	"22"
"701"	"Tlei_chr14"	"26000001"	"2.7e+07"	"27"
"702"	"Tlei_chr14"	"27000001"	"2.8e+07"	"37"
"703"	"Tlei_chr14"	"28000001"	"2.9e+07"	"44"
"704"	"Tlei_chr14"	"29000001"	"3e+07"	"46"
"705"	"Tlei_chr14"	"30000001"	"3.1e+07"	"56"
"706"	"Tlei_chr14"	"31000001"	"3.2e+07"	"67"
"707"	"Tlei_chr14"	"32000001"	"3.3e+07"	"86"
"708"	"Tlei_chr14"	"33000001"	"3.4e+07"	"116"
"709"	"Tlei_chr14"	"34000001"	"3.5e+07"	"53"
"710"	"Tlei_chr14"	"35000001"	"3.6e+07"	"55"
"711"	"Tlei_chr14"	"36000001"	"3.7e+07"	"66"
"712"	"Tlei_chr14"	"37000001"	"3.8e+07"	"84"
"713"	"Tlei_chr14"	"38000001"	"3.9e+07"	"38"
"714"	"Tlei_chr15"	"1"	"1e+06"	"98"
"715"	"Tlei_chr15"	"1000001"	"2e+06"	"101"
"716"	"Tlei_chr15"	"2000001"	"3e+06"	"107"
"717"	"Tlei_chr15"	"3000001"	"4e+06"	"115"
"718"	"Tlei_chr15"	"4000001"	"5e+06"	"126"
"719"	"Tlei_chr15"	"5000001"	"6e+06"	"72"
"720"	"Tlei_chr15"	"6000001"	"7e+06"	"78"
"721"	"Tlei_chr15"	"7000001"	"8e+06"	"41"
"722"	"Tlei_chr15"	"8000001"	"9e+06"	"47"
"723"	"Tlei_chr15"	"9000001"	"1e+07"	"18"
"724"	"Tlei_chr15"	"10000001"	"1.1e+07"	"42"
"725"	"Tlei_chr15"	"11000001"	"1.2e+07"	"10"
"726"	"Tlei_chr15"	"12000001"	"1.3e+07"	"13"
"727"	"Tlei_chr15"	"13000001"	"1.4e+07"	"13"
"728"	"Tlei_chr15"	"14000001"	"1.5e+07"	"9"
"729"	"Tlei_chr15"	"15000001"	"1.6e+07"	"13"
"730"	"Tlei_chr15"	"16000001"	"1.7e+07"	"7"
"731"	"Tlei_chr15"	"17000001"	"1.8e+07"	"7"
"732"	"Tlei_chr15"	"18000001"	"1.9e+07"	"10"
"733"	"Tlei_chr15"	"19000001"	"2e+07"	"12"
"734"	"Tlei_chr15"	"20000001"	"2.1e+07"	"9"
"735"	"Tlei_chr15"	"21000001"	"2.2e+07"	"4"
"736"	"Tlei_chr15"	"22000001"	"2.3e+07"	"4"
"737"	"Tlei_chr15"	"23000001"	"2.4e+07"	"14"
"738"	"Tlei_chr15"	"24000001"	"2.5e+07"	"18"
"739"	"Tlei_chr15"	"25000001"	"2.6e+07"	"19"
"740"	"Tlei_chr15"	"26000001"	"2.7e+07"	"6"
"741"	"Tlei_chr15"	"27000001"	"2.8e+07"	"17"
"742"	"Tlei_chr15"	"28000001"	"2.9e+07"	"7"
"743"	"Tlei_chr15"	"29000001"	"3e+07"	"3"
"744"	"Tlei_chr15"	"30000001"	"3.1e+07"	"4"
"745"	"Tlei_chr15"	"31000001"	"3.2e+07"	"17"
"746"	"Tlei_chr15"	"32000001"	"3.3e+07"	"46"
"747"	"Tlei_chr15"	"33000001"	"3.4e+07"	"54"
"748"	"Tlei_chr15"	"34000001"	"3.5e+07"	"72"
"749"	"Tlei_chr16"	"1"	"1e+06"	"49"
"750"	"Tlei_chr16"	"1000001"	"2e+06"	"30"
"751"	"Tlei_chr16"	"2000001"	"3e+06"	"48"
"752"	"Tlei_chr16"	"3000001"	"4e+06"	"25"
"753"	"Tlei_chr16"	"4000001"	"5e+06"	"20"
"754"	"Tlei_chr16"	"5000001"	"6e+06"	"3"
"755"	"Tlei_chr16"	"6000001"	"7e+06"	"12"
"756"	"Tlei_chr16"	"7000001"	"8e+06"	"30"
"757"	"Tlei_chr16"	"8000001"	"9e+06"	"9"
"758"	"Tlei_chr16"	"9000001"	"1e+07"	"23"
"759"	"Tlei_chr16"	"10000001"	"1.1e+07"	"11"
"760"	"Tlei_chr16"	"11000001"	"1.2e+07"	"11"
"761"	"Tlei_chr16"	"12000001"	"1.3e+07"	"1"
"762"	"Tlei_chr16"	"13000001"	"1.4e+07"	"7"
"763"	"Tlei_chr16"	"14000001"	"1.5e+07"	"5"
"764"	"Tlei_chr16"	"15000001"	"1.6e+07"	"19"
"765"	"Tlei_chr16"	"16000001"	"1.7e+07"	"7"
"766"	"Tlei_chr16"	"17000001"	"1.8e+07"	"10"
"767"	"Tlei_chr16"	"18000001"	"1.9e+07"	"10"
"768"	"Tlei_chr16"	"19000001"	"2e+07"	"21"
"769"	"Tlei_chr16"	"20000001"	"2.1e+07"	"4"
"770"	"Tlei_chr16"	"21000001"	"2.2e+07"	"8"
"771"	"Tlei_chr16"	"22000001"	"2.3e+07"	"11"
"772"	"Tlei_chr16"	"23000001"	"2.4e+07"	"18"
"773"	"Tlei_chr16"	"24000001"	"2.5e+07"	"41"
"774"	"Tlei_chr16"	"25000001"	"2.6e+07"	"38"
"775"	"Tlei_chr16"	"26000001"	"2.7e+07"	"56"
"776"	"Tlei_chr16"	"27000001"	"2.8e+07"	"92"
"777"	"Tlei_chr16"	"28000001"	"2.9e+07"	"125"
"778"	"Tlei_chr16"	"29000001"	"3e+07"	"140"
"779"	"Tlei_chr16"	"30000001"	"3.1e+07"	"26"
"780"	"Tlei_chr17"	"1"	"1e+06"	"107"
"781"	"Tlei_chr17"	"1000001"	"2e+06"	"129"
"782"	"Tlei_chr17"	"2000001"	"3e+06"	"95"
"783"	"Tlei_chr17"	"3000001"	"4e+06"	"76"
"784"	"Tlei_chr17"	"4000001"	"5e+06"	"56"
"785"	"Tlei_chr17"	"5000001"	"6e+06"	"54"
"786"	"Tlei_chr17"	"6000001"	"7e+06"	"35"
"787"	"Tlei_chr17"	"7000001"	"8e+06"	"21"
"788"	"Tlei_chr17"	"8000001"	"9e+06"	"26"
"789"	"Tlei_chr17"	"9000001"	"1e+07"	"24"
"790"	"Tlei_chr17"	"10000001"	"1.1e+07"	"6"
"791"	"Tlei_chr17"	"11000001"	"1.2e+07"	"16"
"792"	"Tlei_chr17"	"12000001"	"1.3e+07"	"16"
"793"	"Tlei_chr17"	"13000001"	"1.4e+07"	"14"
"794"	"Tlei_chr17"	"14000001"	"1.5e+07"	"9"
"795"	"Tlei_chr17"	"15000001"	"1.6e+07"	"14"
"796"	"Tlei_chr17"	"16000001"	"1.7e+07"	"11"
"797"	"Tlei_chr17"	"17000001"	"1.8e+07"	"22"
"798"	"Tlei_chr17"	"18000001"	"1.9e+07"	"19"
"799"	"Tlei_chr17"	"19000001"	"2e+07"	"39"
"800"	"Tlei_chr17"	"20000001"	"2.1e+07"	"34"
"801"	"Tlei_chr17"	"21000001"	"2.2e+07"	"17"
"802"	"Tlei_chr17"	"22000001"	"2.3e+07"	"31"
"803"	"Tlei_chr17"	"23000001"	"2.4e+07"	"29"
"804"	"Tlei_chr17"	"24000001"	"2.5e+07"	"21"
"805"	"Tlei_chr17"	"25000001"	"2.6e+07"	"64"
"806"	"Tlei_chr17"	"26000001"	"2.7e+07"	"27"
"807"	"Tlei_chr17"	"27000001"	"2.8e+07"	"51"
"808"	"Tlei_chr17"	"28000001"	"2.9e+07"	"58"
"809"	"Tlei_chr18"	"1"	"1e+06"	"70"
"810"	"Tlei_chr18"	"1000001"	"2e+06"	"125"
"811"	"Tlei_chr18"	"2000001"	"3e+06"	"109"
"812"	"Tlei_chr18"	"3000001"	"4e+06"	"79"
"813"	"Tlei_chr18"	"4000001"	"5e+06"	"43"
"814"	"Tlei_chr18"	"5000001"	"6e+06"	"33"
"815"	"Tlei_chr18"	"6000001"	"7e+06"	"22"
"816"	"Tlei_chr18"	"7000001"	"8e+06"	"6"
"817"	"Tlei_chr18"	"8000001"	"9e+06"	"18"
"818"	"Tlei_chr18"	"9000001"	"1e+07"	"11"
"819"	"Tlei_chr18"	"10000001"	"1.1e+07"	"23"
"820"	"Tlei_chr18"	"11000001"	"1.2e+07"	"24"
"821"	"Tlei_chr18"	"12000001"	"1.3e+07"	"3"
"822"	"Tlei_chr18"	"13000001"	"1.4e+07"	"3"
"823"	"Tlei_chr18"	"14000001"	"1.5e+07"	"6"
"824"	"Tlei_chr18"	"15000001"	"1.6e+07"	"13"
"825"	"Tlei_chr18"	"16000001"	"1.7e+07"	"13"
"826"	"Tlei_chr18"	"17000001"	"1.8e+07"	"16"
"827"	"Tlei_chr18"	"18000001"	"1.9e+07"	"6"
"828"	"Tlei_chr18"	"19000001"	"2e+07"	"3"
"829"	"Tlei_chr18"	"20000001"	"2.1e+07"	"7"
"830"	"Tlei_chr18"	"21000001"	"2.2e+07"	"20"
"831"	"Tlei_chr18"	"22000001"	"2.3e+07"	"18"
"832"	"Tlei_chr18"	"23000001"	"2.4e+07"	"27"
"833"	"Tlei_chr18"	"24000001"	"2.5e+07"	"28"
"834"	"Tlei_chr18"	"25000001"	"2.6e+07"	"39"
"835"	"Tlei_chr18"	"26000001"	"2.7e+07"	"2"
"836"	"Tlei_chr19"	"1"	"1e+06"	"118"
