gene_id	median_cov	mean_cov	og_id	Acom_count	Tfas_count	Tlei_count
Tlei_v1.01680-RA	42.0	44.81118881118881	OG0006127	1	1	1
Tlei_v1.01685-RA	51	49.77052154195011	OG0006124	1	1	1
Tlei_v1.01691-RA	51.0	52.44465944272446	OG0006125	1	1	1
Tlei_v1.01694-RA	39	39.62683201803833	OG0006122	1	1	1
Tlei_v1.01678-RA	29	28.88816644993498	OG0006123	1	1	1
Tlei_v1.01692-RA	31.0	31.11844023323615	OG0006120	1	1	1
Tlei_v1.01700-RA	55.0	54.33915643689015	OG0006121	1	1	1
Tlei_v1.31235-RA	44.0	44.033097969991175	OG0018329	0	1	1
Tlei_v1.19689-RA	49.0	46.75784475639967	OG0007355	1	1	1
Tlei_v1.26211-RA	53	49.89993416721527	OG0014023	1	1	1
Tlei_v1.21216-RA	57	52.31625553447185	OG0013423	1	1	1
Tlei_v1.20732-RA	55	51.644839067702556	OG0009412	1	1	1
Tlei_v1.19819-RA	51.0	51.012903225806454	OG0018210	0	1	1
Tlei_v1.11536-RA	69.0	69.01229508196721	OG0016601	1	0	1
Tlei_v1.11693-RA	59.0	59.03176795580111	OG0015519	1	1	1
Tlei_v1.28710-RA	42.0	42	OG0010293	1	1	1
Tlei_v1.09364-RA	52.0	49.87551525144271	OG0009912	1	1	1
Tlei_v1.28339-RA	52	52.07985407377382	OG0010038	1	1	1
Tlei_v1.07801-RA	24	24.535266118563392	OG0014528	1	1	1
Tlei_v1.28715-RB	54.0	54.01901639344262	OG0010292	1	1	1
Tlei_v1.28731-RA	55	51.42313903978858	OG0010291	1	1	1
Tlei_v1.08807-RA	56	53.860089345119285	OG0014354	1	1	1
Tlei_v1.28714-RA	50.0	47.20715705765407	OG0010290	1	1	1
Tlei_v1.08538-RA	41	39.25050261359067	OG0008455	1	1	1
Tlei_v1.14155-RA	43.0	42.45783132530121	OG0011070	1	1	1
Tlei_v1.18318-RA	46.0	42.503389830508475	OG0010297	1	1	1
Tlei_v1.07802-RA	46.0	45.49323248407644	OG0014529	1	1	1
Tlei_v1.06639-RA	68.0	61.84252539912917	OG0009660	1	1	1
Tlei_v1.28705-RA	42.0	41.06345475910693	OG0010296	1	1	1
Tlei_v1.01828-RA	54	53.137011137011136	OG0006694	1	1	1
Tlei_v1.01843-RA	38	36.50558015943313	OG0006695	1	1	1
Tlei_v1.27535-RA	50	49.858130777131116	OG0006696	1	1	1
Tlei_v1.01841-RA	46.0	45.74825174825175	OG0006690	1	1	1
Tlei_v1.01832-RA	40	37.567237163814184	OG0006691	1	1	1
Tlei_v1.01839-RA	55.0	53.98765060240964	OG0006692	1	1	1
Tlei_v1.01837-RA	51.0	51.325648414985594	OG0006693	1	1	1
Tlei_v1.28706-RA	58.0	54.906213704994194	OG0010294	1	1	1
Tlei_v1.27533-RA	49	47.55333911535126	OG0006698	1	1	1
Tlei_v1.19257-RA	54	50.76615792966158	OG0005781	1	1	1
Tlei_v1.16814-RA	52.0	51.308087091757386	OG0014590	1	1	1
Tlei_v1.16813-RA	51.0	51.26883321653819	OG0014591	1	1	1
Tlei_v1.21195-RA	46	45.857142857142854	OG0013425	1	1	1
Tlei_v1.16797-RA	50	45.80473225404732	OG0014594	1	1	1
Tlei_v1.16802-RA	54	53.57427569662299	OG0014595	1	1	1
Tlei_v1.08016-RA	55.0	54.07792480571309	OG0011071	1	1	1
Tlei_v1.31849-RA	54.5	53.062290862290865	OG0014219	1	1	1
Tlei_v1.16796-RA	56	54.60545986350341	OG0014598	1	1	1
Tlei_v1.16791-RA	30.0	31.352107558139537	OG0014599	1	1	1
Tlei_v1.06660-RA	54.0	53.6133069828722	OG0009661	1	1	1
Tlei_v1.21884-RA	4	13.76243798724309	OG0019670	0	0	2
Tlei_v1.15063-RA	0	0.2224824355971897	OG0019670	0	0	2
Tlei_v1.09372-RA	53	48.42401021711367	OG0009910	1	1	1
Tlei_v1.18053-RA	48.0	47.547846889952154	OG0015516	1	1	1
Tlei_v1.06481-RA	41.0	41.08967391304348	OG0019671	0	0	2
Tlei_v1.21893-RA	45.0	47.31880733944954	OG0019671	0	0	2
Tlei_v1.18087-RA	53	51.28620330406311	OG0015515	1	1	1
Tlei_v1.05337-RA	54	51.88987764182425	OG0007805	1	1	1
Tlei_v1.28321-RA	60.0	58.55346503606146	OG0010034	1	1	1
Tlei_v1.19693-RA	39.0	38.823287671232876	OG0007358	1	1	1
Tlei_v1.22388-RA	33.0	31.260416666666668	OG0019677	0	0	2
Tlei_v1.22389-RA	33.0	30.453125	OG0019677	0	0	2
Tlei_v1.21198-RA	40	39.6431407146008	OG0013424	1	1	1
Tlei_v1.06037-RA	61	59.87922210849539	OG0019528	0	1	1
Tlei_v1.14171-RA	50	49.34048379735281	OG0011072	1	1	1
Tlei_v1.18368-RA	28	28.787018255578094	OG0019674	0	0	2
Tlei_v1.22035-RA	37.0	37.13265306122449	OG0019674	0	0	2
Tlei_v1.12393-RA	36.0	31.885438972162742	OG0013834	1	1	1
Tlei_v1.06657-RA	44.0	42.55594405594405	OG0009662	1	1	1
Tlei_v1.22044-RA	53.0	55.65269461077844	OG0019675	0	0	2
Tlei_v1.22058-RA	1.0	1.7539954337899544	OG0019675	0	0	2
Tlei_v1.26213-RA	38.0	40.316791510611736	OG0014022	1	1	1
Tlei_v1.19229-RA	20	20.6480884385076	OG0005761	1	1	1
Tlei_v1.19215-RA	57.0	59.16842105263158	OG0005760	1	1	1
Tlei_v1.19228-RA	54	52.77645254728233	OG0005763	1	1	1
Tlei_v1.19224-RA	54.0	51.93446459918081	OG0005762	1	1	1
Tlei_v1.19239-RA	54	55.05715821537359	OG0005765	1	1	1
Tlei_v1.19234-RA	38	33.10720461095101	OG0005764	1	1	1
Tlei_v1.19237-RA	49	49.16257408975444	OG0005767	1	1	1
Tlei_v1.19232-RA	54	86.43434776396629	OG0005766	1	1	1
Tlei_v1.19245-RA	50	48.92883345561262	OG0005769	1	1	1
Tlei_v1.19231-RA	57.0	56.525623960066554	OG0005768	1	1	1
Tlei_v1.19699-RA	54.0	52.08235581622679	OG0007359	1	1	1
Tlei_v1.31752-RA	43.0	41.63354037267081	OG0018273	0	1	1
Tlei_v1.12799-RA	44	43.26794931956828	OG0012889	1	1	1
Tlei_v1.10087-RA	51	49.189495909210876	OG0001471	2	2	2
Tlei_v1.31038-RA	55	54.407270940800785	OG0001471	2	2	2
Tlei_v1.31017-RA	41	41.23777239709443	OG0001470	4	0	2
Tlei_v1.31023-RA	42.0	40.60616113744076	OG0001470	4	0	2
Tlei_v1.30995-RA	49.0	47.01319523269012	OG0001473	2	2	2
Tlei_v1.10160-RA	49.0	48.626831733198586	OG0001473	2	2	2
Tlei_v1.30993-RA	47.0	45.72955486542443	OG0001472	2	2	2
Tlei_v1.10173-RA	53.0	50.6036496350365	OG0001472	2	2	2
Tlei_v1.26239-RA	53.0	52.416119962511715	OG0014042	1	1	1
Tlei_v1.30986-RA	50.0	45.28558951965066	OG0001474	2	2	2
Tlei_v1.03292-RA	43.0	43.15070713022982	OG0001474	2	2	2
Tlei_v1.30963-RA	41.0	41.25295326142784	OG0001477	4	1	1
Tlei_v1.30962-RA	45	45.308949416342415	OG0001476	4	1	1
Tlei_v1.20731-RA	51	49.368111350005655	OG0001479	4	1	1
Tlei_v1.30727-RA	39	40.41535615171138	OG0001478	3	2	1
Tlei_v1.09371-RA	47.0	44.44485294117647	OG0009916	1	1	1
Tlei_v1.27007-RA	48	48.278416444613626	OG0013315	1	1	1
Tlei_v1.26258-RA	45.0	41.477179370150616	OG0014048	1	1	1
Tlei_v1.17085-RA	52.0	49.683022922636106	OG0011985	1	1	1
Tlei_v1.31181-RA	48	48.52578148557644	OG0009101	1	1	1
Tlei_v1.31188-RB	55.0	53.83248361252731	OG0009100	1	1	1
Tlei_v1.31179-RA	52	49.82701908957416	OG0009103	1	1	1
Tlei_v1.31180-RA	53.0	50.086664802907464	OG0009102	1	1	1
Tlei_v1.31171-RA	51	53.6489622852042	OG0009105	1	1	1
Tlei_v1.31177-RA	47.0	46.806750741839764	OG0009104	1	1	1
Tlei_v1.05692-RA	40	38.1765096217651	OG0007619	1	1	1
Tlei_v1.05694-RA	50.0	49.1654478976234	OG0007618	1	1	1
Tlei_v1.05696-RA	55.0	52.36298342541436	OG0007617	1	1	1
Tlei_v1.05698-RA	54	49.03708729081863	OG0007616	1	1	1
Tlei_v1.05697-RA	57	54.86344127975029	OG0007615	1	1	1
Tlei_v1.05691-RA	56.0	52.12174688057041	OG0007614	1	1	1
Tlei_v1.05704-RA	58.0	55.98084507042253	OG0007613	1	1	1
Tlei_v1.05693-RA	56.0	54.98945817274994	OG0007612	1	1	1
Tlei_v1.05689-RA	52.0	52.00274769678358	OG0007611	1	1	1
Tlei_v1.05702-RA	31	31.766031195840554	OG0007610	1	1	1
Tlei_v1.08465-RA	51	46.79590093936806	OG0008502	1	1	1
Tlei_v1.08461-RA	53	45.74935266701191	OG0008503	1	1	1
Tlei_v1.08466-RA	50.0	46.41490166414523	OG0008500	1	1	1
Tlei_v1.08468-RA	59	58.902924062753186	OG0008501	1	1	1
Tlei_v1.08459-RA	49.0	46.73551057957682	OG0008506	1	1	1
Tlei_v1.08453-RA	60.0	58.83105664925673	OG0008507	1	1	1
Tlei_v1.08462-RA	51.0	49.494477006311996	OG0008504	1	1	1
Tlei_v1.08450-RA	49.0	47.711707931179184	OG0008505	1	1	1
Tlei_v1.09367-RA	54	51.46566496957656	OG0009917	1	1	1
Tlei_v1.08457-RA	50	43.40512223515716	OG0008508	1	1	1
Tlei_v1.08460-RA	45.0	39.87480190174326	OG0008509	1	1	1
Tlei_v1.06564-RA	24.0	22.827225130890053	OG0019498	0	1	1
Tlei_v1.28591-RA	40	38.82071346375144	OG0015742	1	1	1
Tlei_v1.10761-RA	48	43.18042493904563	OG0005105	1	2	1
Tlei_v1.10698-RA	50.0	48.544438968293086	OG0005104	1	1	2
Tlei_v1.10699-RA	54.0	49.97077028885832	OG0005104	1	1	2
Tlei_v1.02695-RA	54	53.83325262308313	OG0005107	1	2	1
Tlei_v1.13971-RA	57.0	57.94178082191781	OG0005106	1	2	1
Tlei_v1.24664-RA	55	54.3013670113108	OG0005101	1	2	1
Tlei_v1.22431-RA	53	53.33618568830891	OG0005100	1	2	1
Tlei_v1.10713-RA	48	45.810047095761384	OG0005103	1	2	1
Tlei_v1.10489-RA	34.0	31.512992455993295	OG0014104	1	1	1
Tlei_v1.00396-RA	59	57.91593896092441	OG0014109	1	1	1
Tlei_v1.07814-RA	58	56.62867604989129	OG0005109	1	2	1
Tlei_v1.08004-RA	48.0	47.39295154185022	OG0005108	2	1	1
Tlei_v1.14190-RA	62	61.32330484330485	OG0011075	1	1	1
Tlei_v1.22351-RA	63.0	63.80967741935484	OG0018060	0	1	1
Tlei_v1.31605-RA	56	53.97582360905164	OG0009479	1	1	1
Tlei_v1.22729-RA	45.0	44.03727125941873	OG0012151	1	1	1
Tlei_v1.06655-RA	45.0	44.07410337552743	OG0009665	1	1	1
Tlei_v1.31606-RA	56.0	53.62356621480709	OG0009478	1	1	1
Tlei_v1.17386-RA	46	43.4100054377379	OG0017300	1	0	1
Tlei_v1.17077-RA	52	52.66616949152542	OG0011987	1	1	1
Tlei_v1.22737-RA	49.0	50.51065340909091	OG0012157	1	1	1
Tlei_v1.19299-RA	58.0	57.124547803617574	OG0019204	0	1	1
Tlei_v1.31135-RA	53	53.53290529695024	OG0018333	0	1	1
Tlei_v1.19375-RA	59	60.00224971878515	OG0013319	1	0	2
Tlei_v1.19378-RA	49.0	49.30560420315236	OG0013319	1	0	2
Tlei_v1.12122-RA	53.0	50.60920647149461	OG0014609	1	1	1
Tlei_v1.22702-RA	38	42.909551986475066	OG0019493	0	1	1
Tlei_v1.22508-RA	50.0	47.61906392694064	OG0013318	1	1	1
Tlei_v1.14185-RA	49.0	48.44285714285714	OG0011076	1	1	1
Tlei_v1.09234-RA	55.0	53.51163220088626	OG0014218	1	1	1
Tlei_v1.06659-RA	55	53.814632598000316	OG0009666	1	1	1
Tlei_v1.17069-RA	48.0	47.561197423266385	OG0011980	1	1	1
Tlei_v1.28582-RA	37.0	35.83538633818589	OG0015740	1	1	1
Tlei_v1.20278-RA	69.0	111.54868201225172	OG0014977	1	1	1
Tlei_v1.31622-RA	46.0	46.25331422429237	OG0009471	1	1	1
Tlei_v1.00919-RA	45	45.95733333333333	OG0015886	1	1	1
Tlei_v1.22693-RA	13	13.298876404494383	OG0019494	0	1	1
Tlei_v1.31616-RA	47	47.320622568093384	OG0009470	1	1	1
Tlei_v1.30184-RA	53.0	50.44866863905325	OG0011077	1	1	1
Tlei_v1.22636-RA	32	37.35846372688478	OG0019495	0	1	1
Tlei_v1.31618-RA	58.0	56.34080406654344	OG0009473	1	1	1
Tlei_v1.06662-RA	26	25.515782404298186	OG0009667	1	1	1
Tlei_v1.27668-RA	52	48.70926719595307	OG0015318	1	1	1
Tlei_v1.31624-RA	51	51.1043950081389	OG0009472	1	1	1
Tlei_v1.17070-RA	33.0	33.952586206896555	OG0011981	1	1	1
Tlei_v1.03655-RA	44	43.774480712166174	OG0015311	1	1	1
Tlei_v1.31608-RA	34	36.14152410575428	OG0009475	1	1	1
Tlei_v1.23361-RA	51	49.995417378021386	OG0015170	1	1	1
Tlei_v1.03648-RA	56	55.99774011299435	OG0015312	1	1	1
Tlei_v1.24393-RA	13.0	13.455882352941176	OG0015315	1	1	1
Tlei_v1.03663-RA	59.0	59.83522727272727	OG0015314	1	1	1
Tlei_v1.27665-RA	54	54.020575196089574	OG0015317	1	1	1
Tlei_v1.31623-RA	46.0	42.84320146712078	OG0009474	1	1	1
Tlei_v1.22433-RA	28.0	26.822580645161292	OG0017221	1	0	1
Tlei_v1.27645-RA	34	35.62363238512035	OG0018598	0	1	1
Tlei_v1.31609-RA	42.0	41.58798882681564	OG0009477	1	1	1
Tlei_v1.13454-RA	53.0	51.47234003319196	OG0007028	1	1	1
Tlei_v1.27634-RA	12	12.769433465085639	OG0018596	0	1	1
Tlei_v1.31615-RA	53.0	51.63451500652457	OG0009476	1	1	1
Tlei_v1.17056-RA	45	44.47941219263786	OG0018590	0	1	1
Tlei_v1.23126-RA	65.0	61.86772291820191	OG0014683	1	1	1
Tlei_v1.17037-RA	50	51.66771159874608	OG0018592	0	1	1
Tlei_v1.13453-RA	49.0	46.09644859813084	OG0007029	1	1	1
Tlei_v1.03472-RA	56	53.934318027756966	OG0004308	2	1	1
Tlei_v1.17073-RA	40.0	43.97709923664122	OG0011982	1	1	1
Tlei_v1.03440-RA	23.0	21.304426503340757	OG0004309	1	0	3
Tlei_v1.02994-RA	48	46.422756706753006	OG0004309	1	0	3
Tlei_v1.02992-RA	49.0	48.010598503740646	OG0004309	1	0	3
Tlei_v1.01359-RA	34.0	32.53966597077244	OG0006279	1	1	1
Tlei_v1.13460-RA	44.0	41.79630715123095	OG0007024	1	1	1
Tlei_v1.04273-RB	20	20.260679079956187	OG0019360	0	1	1
Tlei_v1.13445-RA	52.0	50.281149589432346	OG0007025	1	1	1
Tlei_v1.13455-RA	50.0	50.1683109473434	OG0007026	1	1	1
Tlei_v1.19034-RA	46.0	42.65030674846626	OG0003626	1	2	1
Tlei_v1.19041-RA	52	52.120143761766215	OG0003627	1	2	1
Tlei_v1.19024-RA	33	32.62654867256637	OG0003624	1	1	2
Tlei_v1.19019-RA	27.0	28.367758186397985	OG0003624	1	1	2
Tlei_v1.19020-RA	41.0	39.63583948339483	OG0003625	1	1	2
Tlei_v1.19025-RA	23	24.604190546054742	OG0003625	1	1	2
Tlei_v1.18832-RA	54.0	50.58337124658781	OG0003622	1	2	1
Tlei_v1.18800-RA	53	51.81899736147757	OG0003623	2	1	1
Tlei_v1.07077-RA	49.0	51.17697594501718	OG0003620	1	2	1
Tlei_v1.07144-RA	58	55.47028561291467	OG0003621	1	2	1
Tlei_v1.26904-RA	53	49.7348156816852	OG0015369	1	1	1
Tlei_v1.13492-RA	55.0	58.47589502210812	OG0007020	1	1	1
Tlei_v1.15854-RA	38.0	37.78398058252427	OG0010358	1	1	1
Tlei_v1.15856-RA	47.0	44.46935074356184	OG0010359	1	1	1
Tlei_v1.20991-RA	43.0	43.11280167890871	OG0011447	1	1	1
Tlei_v1.19046-RA	54	54.856832971800436	OG0003628	1	2	1
Tlei_v1.19048-RA	46.0	43.34937376400791	OG0003629	1	2	1
Tlei_v1.26973-RA	42	45.93584379358438	OG0017810	1	0	1
Tlei_v1.03481-RA	38.0	35.56196275071633	OG0004300	1	2	1
Tlei_v1.27550-RA	32	32.63636363636363	OG0017812	1	0	1
Tlei_v1.11849-RA	51	49.915617465845166	OG0011446	1	1	1
Tlei_v1.01603-RA	43	41.423230974632844	OG0017814	1	0	1
Tlei_v1.13476-RA	28.0	27.734251968503937	OG0007022	1	1	1
Tlei_v1.15887-RA	59	56.64066767830045	OG0017816	1	0	1
Tlei_v1.03483-RA	22.0	22.718456725755996	OG0004301	1	2	1
Tlei_v1.07238-RA	40.0	40.23959608323133	OG0011441	1	1	1
Tlei_v1.13469-RA	35.0	37.132009345794394	OG0007023	1	1	1
Tlei_v1.03485-RA	44	45.49510337323177	OG0004302	1	2	1
Tlei_v1.20126-RA	43	43.62809212396929	OG0007569	1	1	1
Tlei_v1.17951-RA	37	35.86690810321412	OG0013688	1	1	1
Tlei_v1.21534-RA	46.0	46.398535042450476	OG0015001	1	1	1
Tlei_v1.03491-RA	60	57.08779367602897	OG0004303	2	1	1
Tlei_v1.29955-RA	49.0	48.08542498573873	OG0006908	1	1	1
Tlei_v1.29958-RA	48.0	44.50137236962489	OG0006909	1	1	1
Tlei_v1.21528-RA	49.0	49.379185986604845	OG0015000	1	1	1
Tlei_v1.29959-RA	23.0	23.780876494023904	OG0006904	1	1	1
Tlei_v1.03489-RA	57	53.62633604104318	OG0004304	2	1	1
Tlei_v1.29949-RB	59	56.422216992233466	OG0006906	1	1	1
Tlei_v1.29950-RA	57.0	53.997854077253216	OG0006907	1	1	1
Tlei_v1.29969-RA	50	48.34442092530995	OG0006900	1	1	1
Tlei_v1.29974-RA	53.0	54.348837209302324	OG0006901	1	1	1
Tlei_v1.29966-RA	57	56.825910931174086	OG0006902	1	1	1
Tlei_v1.03486-RA	48	47.901365705614566	OG0004305	1	2	1
Tlei_v1.11060-RB	49	43.80565371024735	OG0010688	1	1	1
Tlei_v1.11059-RA	47.0	47.46062639821029	OG0010689	1	1	1
Tlei_v1.12636-RA	52	52.72843723313407	OG0010941	1	1	1
Tlei_v1.00481-RA	53	54.06051768137076	OG0004306	2	1	1
Tlei_v1.23678-RA	55	55.71101332988223	OG0011491	1	1	1
Tlei_v1.14845-RA	55	53.58172508861757	OG0010680	1	1	1
Tlei_v1.14846-RA	48	47.30177258971033	OG0010681	1	1	1
Tlei_v1.03469-RA	40	37.94129763130793	OG0004307	1	1	2
Tlei_v1.30152-RA	61	60.019448946515396	OG0004307	1	1	2
Tlei_v1.08087-RA	53	50.329308666017525	OG0008719	1	1	1
Tlei_v1.11053-RA	38.0	39.43009985734665	OG0010686	1	1	1
Tlei_v1.11054-RA	45.0	42.71010407632264	OG0010687	1	1	1
Tlei_v1.09438-RA	49.0	49.84398654331371	OG0009875	1	1	1
Tlei_v1.27504-RA	49	45.55518304948371	OG0013798	1	1	1
Tlei_v1.10747-RA	50	48.70752443139489	OG0019411	0	1	1
Tlei_v1.28017-RA	50	48.580081648153424	OG0011449	1	1	1
Tlei_v1.08770-RA	60	65.39054230531308	OG0014607	1	1	1
Tlei_v1.21524-RA	54.0	49.165201143108376	OG0015006	1	1	1
Tlei_v1.20992-RB	52.0	49.163756359136535	OG0011448	1	1	1
Tlei_v1.12629-RA	50.0	50.17752100840336	OG0010940	1	1	1
Tlei_v1.18035-RA	54	52.033140452393475	OG0015048	1	1	1
Tlei_v1.27987-RA	47.0	47.708768741481144	OG0013709	1	1	1
Tlei_v1.19553-RA	57.0	53.35360576923077	OG0015113	1	1	1
Tlei_v1.08089-RB	55	52.88919306478947	OG0008718	1	1	1
Tlei_v1.31283-RA	41	41.035785288270375	OG0014819	1	1	1
Tlei_v1.16787-RA	42	42.37724411284682	OG0014600	1	1	1
Tlei_v1.05139-RA	54.0	54.00096525096525	OG0019364	0	1	1
Tlei_v1.24547-RA	37	31.729200652528547	OG0014125	1	1	1
Tlei_v1.23218-RA	51.0	50.68557536466775	OG0015657	1	1	1
Tlei_v1.22414-RA	54	55.565922444183315	OG0014729	1	1	1
Tlei_v1.24533-RA	54.0	53.43824561403509	OG0014124	1	1	1
Tlei_v1.08083-RA	60	58.071571440994866	OG0008717	1	1	1
Tlei_v1.03681-RA	51.0	47.10725356478611	OG0013685	1	1	1
Tlei_v1.24557-RA	50	50.51540532455878	OG0014127	1	1	1
Tlei_v1.31483-RA	51	50.75386919620569	OG0009528	1	1	1
Tlei_v1.03737-RA	37.0	35.71237090749286	OG0002579	1	2	2
Tlei_v1.03736-RA	47	44.98315716111047	OG0002579	1	2	2
Tlei_v1.23384-RA	44	44.69045005488474	OG0002578	3	0	2
Tlei_v1.23379-RA	36.0	38.45340050377834	OG0002578	3	0	2
Tlei_v1.24561-RA	55.0	50.70555387865983	OG0014126	1	1	1
Tlei_v1.16784-RA	57	54.19299486998054	OG0014601	1	1	1
Tlei_v1.15836-RA	1	1.9169811320754717	OG0019017	0	1	1
Tlei_v1.09657-RA	46.0	45.75082690187431	OG0002571	2	1	2
Tlei_v1.09659-RA	48	47.71092077087794	OG0002571	2	1	2
Tlei_v1.01772-RA	113	122.1912829621533	OG0002570	1	1	3
Tlei_v1.03674-RA	72.0	88.29640968549958	OG0002570	1	1	3
Tlei_v1.09575-RA	71.0	92.44487202434222	OG0002570	1	1	3
Tlei_v1.16848-RA	43.0	39.374572795625426	OG0002573	3	1	1
Tlei_v1.09715-RA	56	55.76248005470709	OG0002572	1	2	2
Tlei_v1.09718-RA	65	66.3160686427457	OG0002572	1	2	2
Tlei_v1.09156-RA	57.0	55.49184927846072	OG0002575	3	1	1
Tlei_v1.11052-RA	55	54.65008390089823	OG0002574	3	1	1
Tlei_v1.11576-RA	34.0	36.20331325301205	OG0002577	3	1	1
Tlei_v1.12346-RA	59.0	59.79435483870968	OG0002576	1	1	3
Tlei_v1.27756-RA	32	31.41831740852948	OG0002576	1	1	3
Tlei_v1.10853-RA	57.0	56.14331210191083	OG0002576	1	1	3
Tlei_v1.14192-RA	52.0	52.721501706484645	OG0011085	2	0	1
Tlei_v1.14195-RA	19.0	21.334269662921347	OG0011084	1	1	1
Tlei_v1.14211-RA	30	33.15617128463476	OG0011087	1	1	1
Tlei_v1.14197-RA	53.0	52.36879804332634	OG0011086	1	1	1
Tlei_v1.14194-RA	55.0	53.7574809309603	OG0011081	1	1	1
Tlei_v1.14203-RA	52.0	51.85244956772334	OG0011080	1	1	1
Tlei_v1.08086-RA	57.0	52.84094108184195	OG0008716	1	1	1
Tlei_v1.14196-RA	57.0	56.00533238535372	OG0011082	1	1	1
Tlei_v1.17487-RA	47	45.92178770949721	OG0012260	1	1	1
Tlei_v1.17080-RA	42	40.833466773418735	OG0011988	1	1	1
Tlei_v1.17480-RA	57	54.72068765694418	OG0012262	1	1	1
Tlei_v1.17491-RA	25	24.278980891719744	OG0012263	1	1	1
Tlei_v1.14207-RA	51	49.36818636818637	OG0011089	1	1	1
Tlei_v1.14210-RA	45.0	44.89656729900632	OG0011088	1	1	1
Tlei_v1.17493-RA	50.0	49.94755244755245	OG0012266	1	1	1
Tlei_v1.29734-RA	51.0	48.78702290076336	OG0006996	1	1	1
Tlei_v1.25966-RA	59.0	54.72178217821782	OG0018132	0	1	1
Tlei_v1.00979-RA	28.0	29.229257641921397	OG0013170	1	1	1
Tlei_v1.11000-RA	57.0	57.63220219158713	OG0013028	1	1	1
Tlei_v1.25974-RA	80	80.44571428571429	OG0018133	0	1	1
Tlei_v1.11617-RA	41.0	39.749612643321974	OG0013025	1	1	1
Tlei_v1.22972-RA	49	47.31857405573631	OG0013024	1	1	1
Tlei_v1.11613-RA	57.0	53.59813302217036	OG0013027	1	1	1
Tlei_v1.11749-RA	34	32.41049030786773	OG0013026	1	1	1
Tlei_v1.22971-RA	51	51.843805104408354	OG0013021	1	1	1
Tlei_v1.22938-RA	47.0	45.22105263157895	OG0013020	1	1	1
Tlei_v1.22966-RA	56.0	55.4601593625498	OG0013023	1	1	1
Tlei_v1.22970-RA	53.0	51.568744872846594	OG0013022	1	1	1
Tlei_v1.12999-RA	52	50.215855720458386	OG0001901	3	1	1
Tlei_v1.01536-RA	52	52.46609841146842	OG0001900	1	2	2
Tlei_v1.01535-RA	48.0	48.02392287550583	OG0001900	1	2	2
Tlei_v1.01510-RA	31.0	30.44903339191564	OG0001903	3	1	1
Tlei_v1.26683-RA	57.0	56.16834170854271	OG0001902	1	2	2
Tlei_v1.01518-RA	63.0	96.26197743861978	OG0001902	1	2	2
Tlei_v1.01497-RA	30.0	30.851497005988023	OG0001905	1	3	1
Tlei_v1.01493-RA	34	34.46602717825739	OG0001904	3	1	1
Tlei_v1.01462-RA	49.0	49.638297872340424	OG0001907	1	2	2
Tlei_v1.01461-RA	53.0	53.585585585585584	OG0001907	1	2	2
Tlei_v1.27720-RA	23.0	23.480352846832396	OG0001906	1	0	4
Tlei_v1.17528-RA	9	11.787346221441124	OG0001906	1	0	4
Tlei_v1.19012-RA	48	39.8182784272051	OG0001906	1	0	4
Tlei_v1.24810-RA	33	34.258327165062916	OG0001906	1	0	4
Tlei_v1.04156-RA	51.0	50.126782531194294	OG0001909	3	1	1
Tlei_v1.13040-RA	27	26.509325681492108	OG0001908	2	2	1
Tlei_v1.10299-RA	58	55.661444681499546	OG0014782	1	1	1
Tlei_v1.25985-RA	56.0	55.148099850968705	OG0018137	0	1	1
Tlei_v1.23856-RA	47	47.77285851780558	OG0018720	0	1	1
Tlei_v1.23804-RA	52.0	51.34390609390609	OG0011559	1	1	1
Tlei_v1.29748-RA	53	53.06457311089303	OG0006998	1	1	1
Tlei_v1.12330-RA	53	53.57852794687327	OG0017543	1	0	1
Tlei_v1.17752-RA	52	49.93354171318003	OG0017614	1	0	1
Tlei_v1.00950-RA	34.0	33.1865763546798	OG0013914	1	1	1
Tlei_v1.15455-RA	32.0	30.27455919395466	OG0011553	1	1	1
Tlei_v1.23789-RA	52.0	44.3168880455408	OG0011552	1	1	1
Tlei_v1.23768-RA	57	55.02059640010746	OG0011550	1	1	1
Tlei_v1.23783-RA	48	47.49315357067621	OG0011556	1	1	1
Tlei_v1.23770-RA	55	56.569233879118656	OG0011555	1	1	1
Tlei_v1.23782-RA	43	44.631082356112685	OG0011554	1	1	1
Tlei_v1.27998-RA	55.0	53.976029550455834	OG0013705	1	1	1
Tlei_v1.08085-RA	48	46.89056304520222	OG0008714	2	0	1
Tlei_v1.03682-RA	40	40.72247263361236	OG0013686	1	1	1
Tlei_v1.17337-RA	52	51.12943420216148	OG0012198	1	1	1
Tlei_v1.17333-RA	57	56.96497695852535	OG0012199	1	1	1
Tlei_v1.31719-RA	52	49.98872055733717	OG0012196	1	1	1
Tlei_v1.20512-RA	39	38.3034446944781	OG0012197	2	0	1
Tlei_v1.24955-RA	40.0	39.378130726939524	OG0012194	1	1	1
Tlei_v1.23285-RA	54.0	52.59481743227326	OG0012195	1	1	1
Tlei_v1.06890-RA	37.0	36.48994638069705	OG0008968	1	1	1
Tlei_v1.02690-RA	51	51.248151658767775	OG0012193	1	0	2
Tlei_v1.24948-RA	48	47.96324324324324	OG0012193	1	0	2
Tlei_v1.22790-RA	58	58.15747846974047	OG0012190	1	1	1
Tlei_v1.27409-RA	45	49.67856281649385	OG0012191	1	1	1
Tlei_v1.26153-RA	56	54.39613631430432	OG0014693	1	1	1
