gene_id	median_cov	mean_cov	og_id	Acom_count	Tfas_count	Tlei_count
Tlei_v1.13176-RA	38.0	37.13817480719794	OG0007125	1	1	1
Tlei_v1.31490-RA	55.0	55.23972184013449	OG0018239	0	1	1
Tlei_v1.13181-RA	54	51.19090988703039	OG0007124	1	1	1
Tlei_v1.13178-RA	43.0	39.05746705710102	OG0007127	1	1	1
Tlei_v1.03241-RA	1	2.0082498526812023	OG0019830	0	0	2
Tlei_v1.03238-RA	57.0	51.5290404040404	OG0019830	0	0	2
Tlei_v1.13174-RA	56	56.34733134651856	OG0007126	1	1	1
Tlei_v1.21228-RA	10.0	11.597087378640778	OG0013414	1	1	1
Tlei_v1.14689-RB	55.0	53.75961995249406	OG0012393	1	1	1
Tlei_v1.22566-RA	53.0	49.926787954830615	OG0014275	1	1	1
Tlei_v1.01762-RA	56.0	52.87302513464991	OG0016620	1	0	1
Tlei_v1.29236-RA	52	52.95754102630894	OG0010629	1	1	1
Tlei_v1.16275-RA	58.0	58.282978723404256	OG0019162	0	1	1
Tlei_v1.27509-RA	64.0	62.42962025316456	OG0018773	0	1	1
Tlei_v1.19898-RA	51.0	47.082243153671726	OG0016778	1	0	1
Tlei_v1.22584-RA	41.0	41.65900783289817	OG0014274	1	1	1
Tlei_v1.09843-RA	55.0	52.88608458390178	OG0013968	1	1	1
Tlei_v1.00274-RC	51.0	51.916584402764066	OG0001822	0	2	4
Tlei_v1.10715-RA	40	41.960461929927575	OG0001822	0	2	4
Tlei_v1.10716-RA	51	51.303478904515174	OG0001822	0	2	4
Tlei_v1.10396-RA	56	56.669621273166804	OG0001822	0	2	4
Tlei_v1.24790-RA	71.0	66.7355	OG0001823	0	2	4
Tlei_v1.00845-RA	57	57.083874188716926	OG0001823	0	2	4
Tlei_v1.08500-RB	51	49.4573595893035	OG0001823	0	2	4
Tlei_v1.02832-RA	66	62.441720860430216	OG0001823	0	2	4
Tlei_v1.22838-RA	47	49.221561338289966	OG0001820	0	2	4
Tlei_v1.00266-RA	41	42.33065810593901	OG0001820	0	2	4
Tlei_v1.22839-RA	45.0	41.23934921167393	OG0001820	0	2	4
Tlei_v1.22840-RA	32	38.01148600143575	OG0001820	0	2	4
Tlei_v1.19673-RA	35.0	34.80263157894737	OG0001821	0	1	5
Tlei_v1.21021-RA	21.5	22.534615384615385	OG0001821	0	1	5
Tlei_v1.27212-RA	23.0	24.14156626506024	OG0001821	0	1	5
Tlei_v1.21354-RA	34	33.2557127312296	OG0001821	0	1	5
Tlei_v1.24682-RA	38	38.733167082294266	OG0001821	0	1	5
Tlei_v1.12127-RA	33	32.206050695012266	OG0001826	0	3	3
Tlei_v1.20129-RA	31	34.96839729119639	OG0001826	0	3	3
Tlei_v1.18553-RA	37.0	34.520559210526315	OG0001826	0	3	3
Tlei_v1.00542-RA	56.5	57.99078341013825	OG0001827	0	1	5
Tlei_v1.12188-RA	43.0	43.23737373737374	OG0001827	0	1	5
Tlei_v1.26532-RA	41	43.91851851851852	OG0001827	0	1	5
Tlei_v1.08935-RA	52	49.28039702233251	OG0001827	0	1	5
Tlei_v1.07350-RA	43	45.13853904282116	OG0001827	0	1	5
Tlei_v1.13327-RA	50.0	48.96576396368672	OG0001824	0	2	4
Tlei_v1.13329-RA	48	47.10355686335243	OG0001824	0	2	4
Tlei_v1.13331-RA	42.0	43.43996840442338	OG0001824	0	2	4
Tlei_v1.13330-RA	44	45.21681543334293	OG0001824	0	2	4
Tlei_v1.19966-RA	51	46.8114546376077	OG0001825	0	1	5
Tlei_v1.24350-RA	48.0	49.43056894889103	OG0001825	0	1	5
Tlei_v1.02910-RA	46.0	36.131038647343	OG0001825	0	1	5
Tlei_v1.17475-RA	51	42.79897225077081	OG0001825	0	1	5
Tlei_v1.12275-RA	115.0	113.07642725598527	OG0001825	0	1	5
Tlei_v1.11383-RA	56.0	51.253119429590015	OG0001828	0	5	1
Tlei_v1.04719-RB	49	45.86503433860854	OG0001829	0	5	1
Tlei_v1.06582-RA	33.0	33.183352735739234	OG0002321	1	3	1
Tlei_v1.06561-RA	31	35.50476668339187	OG0002322	3	1	1
Tlei_v1.06526-RA	51.0	49.811097992916174	OG0002323	3	1	1
Tlei_v1.06508-RA	48.0	48.29845399698341	OG0002324	2	1	2
Tlei_v1.06509-RA	57.0	60.11856763925729	OG0002324	2	1	2
Tlei_v1.06465-RA	56.0	51.987494315598	OG0002325	2	2	1
Tlei_v1.06377-RA	53.0	52.475903614457835	OG0002326	2	2	1
Tlei_v1.22395-RA	54.0	54.456265619421636	OG0002327	3	1	1
Tlei_v1.03567-RB	52.0	51.89378813089296	OG0011615	1	1	1
Tlei_v1.03551-RA	46	48.669923237962315	OG0011616	1	1	1
Tlei_v1.03553-RA	35	34.89206868356501	OG0011617	1	1	1
Tlei_v1.03587-RA	38	39.24704699673285	OG0011610	1	1	1
Tlei_v1.03586-RA	47.0	47.18222584590298	OG0011611	1	1	1
Tlei_v1.03580-RA	56	49.55392320534224	OG0011612	1	1	1
Tlei_v1.03568-RA	55.0	55.77009113504557	OG0011613	1	1	1
Tlei_v1.17264-RA	42	40.75925219381915	OG0012093	1	1	1
Tlei_v1.17276-RA	60	58.52558139534884	OG0012092	1	1	1
Tlei_v1.17262-RA	54.0	52.74020156774916	OG0012091	1	1	1
Tlei_v1.17255-RA	63	62.44875739644971	OG0012090	1	1	1
Tlei_v1.17274-RA	55	54.905123339658445	OG0012097	1	1	1
Tlei_v1.17265-RA	50	47.51457769762549	OG0012096	1	1	1
Tlei_v1.17267-RA	35	34.531157270029674	OG0012095	1	1	1
Tlei_v1.17273-RA	50	49.898264117776314	OG0012094	1	1	1
Tlei_v1.17277-RA	21.0	19.781329923273656	OG0012099	1	1	1
Tlei_v1.17270-RA	53	62.50482132728304	OG0012098	1	1	1
Tlei_v1.20114-RA	63	59.92653673163418	OG0019652	0	0	2
Tlei_v1.10481-RA	19.0	16.302777777777777	OG0019652	0	0	2
Tlei_v1.19563-RA	41	41.21163607965639	OG0001798	0	1	5
Tlei_v1.19566-RA	16	15.453596924766611	OG0001798	0	1	5
Tlei_v1.19569-RA	11	9.56011315417256	OG0001798	0	1	5
Tlei_v1.19568-RA	12.0	10.692307692307692	OG0001798	0	1	5
Tlei_v1.19567-RA	4	4.873330789774895	OG0001798	0	1	5
Tlei_v1.27089-RA	52.0	51.08734939759036	OG0013276	1	1	1
Tlei_v1.27092-RA	54.0	51.71519524617997	OG0013277	1	1	1
Tlei_v1.27114-RB	54	50.905012461921906	OG0013270	1	1	1
Tlei_v1.31458-RA	54.0	50.002140910860255	OG0009540	1	1	1
Tlei_v1.27112-RA	49.0	49.039372409709884	OG0013272	1	1	1
Tlei_v1.27095-RA	52.0	54.18411552346571	OG0013273	1	1	1
Tlei_v1.00573-RA	60	59.67690903559477	OG0001790	0	4	2
Tlei_v1.16636-RA	56.0	54.999281264973646	OG0001790	0	4	2
Tlei_v1.02928-RA	49	47.677637947725074	OG0001791	0	1	5
Tlei_v1.00504-RA	1	1.630465444287729	OG0001791	0	1	5
Tlei_v1.06520-RA	15.0	26.298445595854922	OG0001791	0	1	5
Tlei_v1.10841-RA	1.0	3.7099811676082863	OG0001791	0	1	5
Tlei_v1.22335-RA	76	74.30181818181818	OG0001791	0	1	5
Tlei_v1.08570-RA	20.0	23.922680412371133	OG0001792	0	4	2
Tlei_v1.19053-RA	26	29.022657054582904	OG0001792	0	4	2
Tlei_v1.10712-RA	50	48.397319498486816	OG0001793	0	4	2
Tlei_v1.02926-RA	75	73.62542955326461	OG0001793	0	4	2
Tlei_v1.03031-RA	49.0	49.15751920965972	OG0001794	0	5	1
Tlei_v1.20383-RA	54.0	55.19702602230483	OG0001795	0	5	1
Tlei_v1.22683-RA	57.0	56.624320652173914	OG0001797	0	4	2
Tlei_v1.04473-RA	59.0	59.30133333333333	OG0001797	0	4	2
Tlei_v1.25311-RA	32	33.78416062465142	OG0008747	1	1	1
Tlei_v1.04834-RA	33	30.72344975053457	OG0002229	3	1	1
Tlei_v1.26511-RA	51	48.81261113390781	OG0002228	2	0	2
Tlei_v1.26512-RA	56.0	56.21156269691242	OG0002228	2	0	2
Tlei_v1.26403-RA	57.0	54.196163366336634	OG0002225	3	1	1
Tlei_v1.26396-RA	53.0	50.35017165277097	OG0002224	3	1	1
Tlei_v1.19613-RA	56.0	55.4649748876553	OG0007307	1	1	1
Tlei_v1.26406-RA	42.0	40.710013908205845	OG0002226	3	1	1
Tlei_v1.28477-RA	12	16.29824561403509	OG0002221	3	1	1
Tlei_v1.28466-RA	56	51.521416994674695	OG0002220	3	1	1
Tlei_v1.28508-RA	49	48.79339568305861	OG0002223	3	1	1
Tlei_v1.28496-RA	53.0	53.79887218045113	OG0002222	3	1	1
Tlei_v1.31814-RA	56.0	55.378594594594595	OG0014271	1	1	1
Tlei_v1.31467-RA	61.0	59.187179487179485	OG0018238	0	1	1
Tlei_v1.00549-RA	43.0	44.361043194784024	OG0000849	2	1	5
Tlei_v1.13009-RA	54.0	54.787425149700596	OG0000849	2	1	5
Tlei_v1.18939-RA	47.0	48.34377542717657	OG0000849	2	1	5
Tlei_v1.14683-RA	49	49.147157190635454	OG0000849	2	1	5
Tlei_v1.29669-RA	44.0	46.36801242236025	OG0000849	2	1	5
Tlei_v1.10155-RA	47.0	47.54443359375	OG0000848	1	6	1
Tlei_v1.10099-RA	44.0	43.70807453416149	OG0018554	0	1	1
Tlei_v1.07787-RA	26.0	27.161953727506425	OG0018700	0	1	1
Tlei_v1.21487-RA	54	52.11651154774216	OG0000843	1	6	1
Tlei_v1.08204-RA	30	28.89462365591398	OG0000842	1	5	2
Tlei_v1.21520-RA	36	33.09206927985415	OG0000842	1	5	2
Tlei_v1.03606-RA	40	40.9275575134606	OG0000840	3	3	2
Tlei_v1.03611-RA	42	41.92003553976011	OG0000840	3	3	2
Tlei_v1.24909-RA	33.0	32.750407830342574	OG0000847	1	4	3
Tlei_v1.25894-RA	42	42.82390670553936	OG0000847	1	4	3
Tlei_v1.26140-RA	36	34.86029850746269	OG0000847	1	4	3
Tlei_v1.03109-RA	33.0	35.041232509675496	OG0000846	1	3	4
Tlei_v1.03046-RA	52.0	50.615373645179695	OG0000846	1	3	4
Tlei_v1.03063-RA	52.0	52.252830709748686	OG0000846	1	3	4
Tlei_v1.03305-RA	49	48.60967340942479	OG0000846	1	3	4
Tlei_v1.09291-RA	34	34.59806295399516	OG0000845	2	2	4
Tlei_v1.12273-RA	30	30.54653937947494	OG0000845	2	2	4
Tlei_v1.09290-RA	32.0	33.03319502074689	OG0000845	2	2	4
Tlei_v1.12271-RA	29	26.91549295774648	OG0000845	2	2	4
Tlei_v1.04758-RA	46.5	51.070736434108525	OG0000844	2	4	2
Tlei_v1.29295-RA	43.0	42.33638928067701	OG0000844	2	4	2
Tlei_v1.13863-RA	51	51.155890168290526	OG0014415	1	1	1
Tlei_v1.10151-RA	45	42.35810028131723	OG0019385	0	1	1
Tlei_v1.25579-RA	35	32.327774214239895	OG0008888	1	1	1
Tlei_v1.23313-RA	31.0	30.617202268431	OG0014417	1	1	1
Tlei_v1.31816-RA	52	52.701168272186926	OG0014270	1	1	1
Tlei_v1.10136-RA	33	35.58575372722253	OG0019383	0	1	1
Tlei_v1.31462-RA	45.0	45.25165319617928	OG0009542	1	1	1
Tlei_v1.31438-RA	53	52.98725376593279	OG0014416	1	1	1
Tlei_v1.31637-RA	31	29.33426183844011	OG0018259	0	1	1
Tlei_v1.26251-RA	53.0	51.72438524590164	OG0014047	1	1	1
Tlei_v1.13140-RA	58.0	57.774809160305345	OG0007150	1	1	1
Tlei_v1.31641-RA	55.0	51.953450520833336	OG0018258	0	1	1
Tlei_v1.26237-RA	54	51.79236727753637	OG0014044	1	1	1
Tlei_v1.30804-RA	53.0	52.61825041263853	OG0014410	1	1	1
Tlei_v1.31531-RA	50	42.6995057660626	OG0009493	1	1	1
Tlei_v1.31558-RA	53.0	52.11403966597077	OG0009492	1	1	1
Tlei_v1.31563-RA	40	36.91674003270029	OG0009491	1	1	1
Tlei_v1.31552-RA	58	54.409816676522766	OG0009490	1	1	1
Tlei_v1.31530-RA	53.0	51.18218289085546	OG0009497	1	1	1
Tlei_v1.31528-RA	49.0	47.48076923076923	OG0009496	1	1	1
Tlei_v1.31551-RA	45	42.808107103012276	OG0009495	1	1	1
Tlei_v1.31548-RA	41	44.03788706739527	OG0009494	1	1	1
Tlei_v1.31520-RA	44	42.38062973296134	OG0009499	1	1	1
Tlei_v1.31543-RA	57	56.949916780148286	OG0009498	1	1	1
Tlei_v1.22569-RA	56	53.64658735128366	OG0014273	1	1	1
Tlei_v1.08583-RA	52	47.965451055662186	OG0017975	0	1	1
Tlei_v1.31459-RA	59	55.885428253615125	OG0009545	1	1	1
Tlei_v1.20653-RA	34	35.355704697986575	OG0018893	0	1	1
Tlei_v1.08578-RA	52.0	51.62788875832354	OG0017974	0	1	1
Tlei_v1.26240-RA	48.0	41.68125352907962	OG0014040	1	1	1
Tlei_v1.18264-RA	30	28.674074074074074	OG0017359	1	0	1
Tlei_v1.22756-RA	53.0	53.5838389409818	OG0012171	1	1	1
Tlei_v1.13112-RA	12	13.772413793103448	OG0007151	1	1	1
Tlei_v1.26236-RA	25.0	24.10223642172524	OG0014041	1	1	1
Tlei_v1.27285-RA	56.0	53.49072091363312	OG0017352	1	0	1
Tlei_v1.11651-RA	38	38.23343848580441	OG0017450	1	0	1
Tlei_v1.29619-RA	58.0	60.889583333333334	OG0016349	0	1	2
Tlei_v1.21716-RA	36.0	33.32093213409648	OG0016349	0	1	2
Tlei_v1.02409-RA	43.0	43.22189349112426	OG0016347	0	2	1
Tlei_v1.29537-RA	53.0	53.43310225303293	OG0016346	0	2	1
Tlei_v1.13987-RB	52	45.368688218006945	OG0014272	1	1	1
Tlei_v1.13324-RA	55.0	52.72076699195343	OG0016344	0	2	1
Tlei_v1.13332-RA	46	45.985161419691195	OG0016343	0	2	1
Tlei_v1.31460-RA	45	44.699692517936455	OG0009544	1	1	1
Tlei_v1.13430-RA	39.0	38.49342105263158	OG0016341	0	1	2
Tlei_v1.13437-RA	45.0	45.149253731343286	OG0016341	0	1	2
Tlei_v1.22773-RA	52.0	50.552058472553696	OG0012175	1	1	1
Tlei_v1.03613-RA	32.0	33.03080985915493	OG0015284	1	1	1
Tlei_v1.21390-RA	49.0	113.18290419856181	OG0014951	1	1	1
Tlei_v1.16117-RA	50	43.85379701916253	OG0019165	0	1	1
Tlei_v1.22765-RA	53	50.74203946851168	OG0012177	1	1	1
Tlei_v1.26617-RA	49	135.13387780419725	OG0015607	1	1	1
Tlei_v1.25567-RA	45	44.29913092234371	OG0008885	1	1	1
Tlei_v1.26613-RA	51	51.49525536415835	OG0015605	1	1	1
Tlei_v1.26616-RA	44	44.57756189282357	OG0015604	1	1	1
Tlei_v1.21364-RA	52.0	50.09664694280079	OG0015603	1	1	1
Tlei_v1.07750-RA	61	60.775863377609106	OG0015602	1	1	1
Tlei_v1.22583-RA	48	47.266591166477916	OG0015601	1	1	1
Tlei_v1.07752-RA	55	52.58060941828255	OG0015600	1	1	1
Tlei_v1.14535-RA	48	47.98136645962733	OG0017316	1	0	1
Tlei_v1.31454-RA	53.0	51.706594177481584	OG0009547	1	1	1
Tlei_v1.23496-RA	24.0	26.756207674943568	OG0015609	1	1	1
Tlei_v1.26627-RB	51.0	51.43774213893143	OG0015608	1	1	1
Tlei_v1.03051-RA	92.0	86.45026026604974	OG0019825	0	0	2
Tlei_v1.05917-RA	77.0	76.88078703703704	OG0019825	0	0	2
Tlei_v1.24343-RA	57	58.42132639791937	OG0008212	1	1	1
Tlei_v1.00967-RA	34.0	30.6070796460177	OG0013168	1	1	1
Tlei_v1.25846-RA	4	33.717948717948715	OG0019810	0	0	2
Tlei_v1.02399-RA	50	49.27615062761506	OG0019810	0	0	2
Tlei_v1.22510-RA	32.0	32.55464006938421	OG0013503	1	1	1
Tlei_v1.08043-RA	61	60.13816756491916	OG0008740	1	1	1
Tlei_v1.31510-RA	45.0	40.7562874251497	OG0009506	1	1	1
Tlei_v1.17075-RA	48	46.27116076500663	OG0011986	1	1	1
Tlei_v1.25568-RA	43.0	42.01496138996139	OG0008884	1	1	1
Tlei_v1.25011-RA	55.0	51.92086330935252	OG0005233	1	2	1
Tlei_v1.25014-RA	44.0	46.7974552957359	OG0005232	1	2	1
Tlei_v1.24975-RA	56.0	52.808777016341594	OG0005230	1	2	1
Tlei_v1.22470-RA	45.0	46.07608695652174	OG0005237	1	2	1
Tlei_v1.04538-RA	41.0	40.01535992663916	OG0005236	2	1	1
Tlei_v1.02960-RA	47	46.94809788792123	OG0005235	2	1	1
Tlei_v1.07998-RA	44	41.405698778833106	OG0005234	2	1	1
Tlei_v1.06918-RA	57	56.63119040295294	OG0008982	1	1	1
Tlei_v1.21345-RA	54	53.00278228611175	OG0005239	1	2	1
Tlei_v1.06910-RA	55	54.93133875637667	OG0008983	1	1	1
Tlei_v1.09287-RA	56.0	54.42831325301205	OG0004015	1	1	2
Tlei_v1.28926-RA	57.0	56.86620082815735	OG0004015	1	1	2
Tlei_v1.28917-RA	52.0	50.597265221878224	OG0004016	2	1	1
Tlei_v1.28898-RA	47.0	49.182588916459885	OG0004017	1	2	1
Tlei_v1.14062-RA	42	42.46870534438411	OG0004546	2	1	1
Tlei_v1.00015-RA	47.0	46.869289340101524	OG0004547	1	2	1
Tlei_v1.00025-RA	56.0	56.33889912482727	OG0004544	2	1	1
Tlei_v1.16381-RA	54.0	54.62827988338192	OG0004545	2	1	1
Tlei_v1.19194-RA	47	46.51796707229778	OG0002917	2	1	1
Tlei_v1.19196-RA	54.0	51.43403093721565	OG0002916	2	1	1
Tlei_v1.00007-RA	27	27.24020442930153	OG0004548	2	1	1
Tlei_v1.19189-RA	50.0	47.43142345568487	OG0002914	2	1	1
Tlei_v1.19174-RA	53	51.39172209903917	OG0002913	1	2	1
Tlei_v1.19148-RA	57.0	52.080853563038374	OG0002912	1	2	1
Tlei_v1.19154-RA	52	51.53925296354283	OG0002911	1	2	1
Tlei_v1.14238-RA	54	54.138263665594856	OG0018924	0	1	1
Tlei_v1.31172-RA	56.0	55.06976744186046	OG0009109	1	1	1
Tlei_v1.23648-RA	29	27.946990116801437	OG0011468	1	1	1
Tlei_v1.18659-RA	53	52.13338060348224	OG0017768	1	0	1
Tlei_v1.31175-RA	50.0	49.8665586169638	OG0009108	1	1	1
Tlei_v1.07413-RA	34	34.60026827632461	OG0017766	1	0	1
Tlei_v1.18568-RA	48.0	47.79630665920537	OG0017767	1	0	1
Tlei_v1.07169-RA	51	51.02909090909091	OG0017765	1	0	1
Tlei_v1.04555-RA	49.0	48.87285607755406	OG0017762	1	0	1
Tlei_v1.20658-RA	56	54.231210800467736	OG0009455	1	1	1
Tlei_v1.04546-RA	41	36.47353856796956	OG0017760	1	0	1
Tlei_v1.04544-RA	54	53.848004138287784	OG0017761	1	0	1
Tlei_v1.29589-RA	52.0	50.28522099447514	OG0014330	1	1	1
Tlei_v1.20643-RA	57.0	54.88011136244997	OG0009454	1	1	1
Tlei_v1.20649-RA	54	51.96367383743398	OG0009453	1	1	1
Tlei_v1.18531-RA	50	47.62909090909091	OG0019175	0	1	1
Tlei_v1.20642-RA	50	51.272474697360586	OG0009452	1	1	1
Tlei_v1.04126-RA	59	55.22794815049004	OG0016379	0	2	1
Tlei_v1.26351-RA	59.0	57.5813195243575	OG0014466	1	1	1
Tlei_v1.06929-RA	56	54.311146539125815	OG0008988	1	1	1
Tlei_v1.22012-RA	51.0	50.47260726072607	OG0008125	1	1	1
Tlei_v1.06931-RA	57.0	52.268372703412076	OG0008989	1	1	1
Tlei_v1.23635-RA	53	51.291842631695935	OG0011461	1	1	1
Tlei_v1.27891-RA	53	53.8505165507063	OG0014265	1	1	1
Tlei_v1.23633-RA	45	45.57138719953664	OG0011460	1	1	1
Tlei_v1.25573-RA	42	40.982777574203006	OG0008881	1	1	1
Tlei_v1.30059-RA	54.0	53.017259978425024	OG0019040	0	1	1
Tlei_v1.06038-RA	59	57.32922916200283	OG0015238	1	1	1
Tlei_v1.00545-RA	38.0	33.88075560802834	OG0017780	1	0	1
Tlei_v1.20595-RA	60.0	59.44949494949495	OG0014332	1	1	1
Tlei_v1.23695-RA	41.0	38.1564039408867	OG0011499	1	1	1
Tlei_v1.26807-RA	31	30.097103918228278	OG0017456	1	0	1
Tlei_v1.12772-RA	41	40.32066394034159	OG0011015	1	1	1
Tlei_v1.21817-RA	41	41.56400506970849	OG0003408	1	2	1
Tlei_v1.31780-RA	49	48.836637047163364	OG0005499	0	3	1
Tlei_v1.30811-RA	39.0	40.65487421383648	OG0005497	0	1	3
Tlei_v1.14103-RA	48	51.90466784489032	OG0005497	0	1	3
Tlei_v1.01236-RA	49.0	53.520440251572325	OG0005497	0	1	3
Tlei_v1.18167-RA	66.0	65.06363636363636	OG0005496	0	2	2
Tlei_v1.29728-RA	34	36.91304347826087	OG0005496	0	2	2
Tlei_v1.21812-RA	62.5	63.766666666666666	OG0003409	2	1	1
Tlei_v1.07102-RA	53	49.04920405209841	OG0005493	0	1	3
Tlei_v1.07529-RA	59	58.76980063187711	OG0005493	0	1	3
Tlei_v1.13923-RA	53.0	48.70169082125604	OG0005493	0	1	3
Tlei_v1.06163-RA	56	53.32205400125584	OG0015239	1	1	1
Tlei_v1.26925-RA	56.0	54.066326530612244	OG0018816	0	1	1
Tlei_v1.25891-RA	49	54.926072934755645	OG0019811	0	0	2
Tlei_v1.26138-RA	72.0	73.55689102564102	OG0019811	0	0	2
Tlei_v1.11543-RA	52.0	52.47940584684578	OG0013500	1	1	1
Tlei_v1.02311-RA	43.0	45.208872458410355	OG0002803	0	1	4
Tlei_v1.13799-RA	12.0	10.743119266055047	OG0002803	0	1	4
Tlei_v1.13798-RA	33	29.617696160267112	OG0002803	0	1	4
Tlei_v1.22178-RA	59.0	57.978476821192054	OG0002803	0	1	4
Tlei_v1.31526-RA	42	41.79892280071813	OG0009501	1	1	1
Tlei_v1.11704-RA	58	58.22784810126582	OG0002805	0	1	4
Tlei_v1.02325-RA	57	57.4162092347433	OG0002805	0	1	4
Tlei_v1.08954-RA	67	64.81555153707052	OG0002805	0	1	4
Tlei_v1.00554-RA	53.0	54.475247524752476	OG0002805	0	1	4
Tlei_v1.20606-RA	50.0	49.41381716678297	OG0009438	1	1	1
Tlei_v1.05986-RA	53	48.17583632844899	OG0015236	1	1	1
Tlei_v1.04541-RA	60	62.32192477126398	OG0002804	0	4	1
Tlei_v1.05170-RA	46.0	45.54787878787879	OG0007895	1	1	1
Tlei_v1.05172-RA	37	37.07959697732998	OG0007894	1	1	1
Tlei_v1.05176-RA	49.0	47.00792572463768	OG0007897	1	1	1
Tlei_v1.05177-RA	55.0	53.21907735697018	OG0007896	1	1	1
Tlei_v1.05164-RA	38	38.92389479574706	OG0007891	1	1	1
Tlei_v1.18512-RA	35.0	33.42290748898679	OG0002807	0	4	1
Tlei_v1.05181-RA	58.0	56.431747992588015	OG0007893	1	1	1
Tlei_v1.05183-RA	45	40.901803607214426	OG0007892	1	1	1
Tlei_v1.08533-RA	42.0	42.91695030633084	OG0008458	1	1	1
Tlei_v1.08536-RA	48	45.019471859162444	OG0008459	1	1	1
Tlei_v1.16376-RA	94.0	97.00763358778626	OG0002806	0	3	2
Tlei_v1.23011-RA	55	54.97569964298054	OG0002806	0	3	2
Tlei_v1.21573-RA	54	52.57892215568862	OG0007899	1	1	1
Tlei_v1.21044-RA	71	72.59315301683374	OG0019907	0	0	2
Tlei_v1.21035-RA	53	47.5960396039604	OG0019907	0	0	2
Tlei_v1.30037-RA	43	43.21231641329554	OG0019039	0	1	1
Tlei_v1.00282-RA	51	51.63502304147465	OG0000205	0	0	19
Tlei_v1.24597-RA	45.0	45.338740458015266	OG0000205	0	0	19
Tlei_v1.01766-RA	50.0	50.57130281690141	OG0000205	0	0	19
Tlei_v1.19412-RA	52.0	45.61926605504587	OG0000205	0	0	19
Tlei_v1.18586-RA	50	47.356792934520115	OG0000205	0	0	19
Tlei_v1.03774-RA	42	36.39886501824078	OG0000205	0	0	19
Tlei_v1.10321-RA	56	60.20807700658609	OG0000205	0	0	19
Tlei_v1.00457-RA	48.0	43.866976351351354	OG0000205	0	0	19
Tlei_v1.27910-RA	45	40.53755406999607	OG0000205	0	0	19
Tlei_v1.23100-RA	44.0	38.64301310043668	OG0000205	0	0	19
Tlei_v1.16237-RA	57.0	54.760047846889954	OG0000205	0	0	19
Tlei_v1.13532-RA	66	66.96221198156682	OG0000205	0	0	19
Tlei_v1.00214-RA	42	44.39815668202765	OG0000205	0	0	19
Tlei_v1.24566-RA	41	42.65953531170923	OG0000205	0	0	19
Tlei_v1.18486-RA	56	56.363133640552995	OG0000205	0	0	19
Tlei_v1.20222-RA	53.0	52.70599739243807	OG0000205	0	0	19
Tlei_v1.17936-RA	39	38.58498435870699	OG0000205	0	0	19
Tlei_v1.05807-RA	50	50.389750822755055	OG0000205	0	0	19
Tlei_v1.22141-RA	53.0	51.49236983842011	OG0000205	0	0	19
Tlei_v1.03811-RA	50.0	51.18278228321896	OG0000204	0	18	1
Tlei_v1.10496-RA	48.0	52.76580459770115	OG0000206	0	0	19
Tlei_v1.12129-RA	43	42.643954575818306	OG0000206	0	0	19
Tlei_v1.02413-RA	58	56.256513026052104	OG0000206	0	0	19
Tlei_v1.25802-RA	55.0	54.56333333333333	OG0000206	0	0	19
Tlei_v1.15227-RA	48	48.82006688963211	OG0000206	0	0	19
Tlei_v1.02461-RA	52.0	54.266949152542374	OG0000206	0	0	19
Tlei_v1.13700-RA	48	47.984474241354974	OG0000206	0	0	19
Tlei_v1.22580-RA	44	41.58951965065502	OG0000206	0	0	19
Tlei_v1.16341-RA	47.0	45.81456953642384	OG0000206	0	0	19
Tlei_v1.13608-RA	54.0	55.844686648501366	OG0000206	0	0	19
Tlei_v1.15225-RA	2	2.806688963210702	OG0000206	0	0	19
Tlei_v1.02827-RA	58	58.710896960711636	OG0000206	0	0	19
Tlei_v1.02815-RA	45	44.43916486681066	OG0000206	0	0	19
Tlei_v1.15572-RA	44.0	44.089080459770116	OG0000206	0	0	19
Tlei_v1.15573-RA	52.0	52.82941176470588	OG0000206	0	0	19
Tlei_v1.24619-RA	88.0	89.29378531073446	OG0000206	0	0	19
Tlei_v1.00500-RA	77.0	75.5	OG0000206	0	0	19
Tlei_v1.00501-RA	57.0	56.843023255813954	OG0000206	0	0	19
Tlei_v1.07235-RA	46.0	45.016129032258064	OG0000206	0	0	19
Tlei_v1.00352-RA	43.0	41.09090909090909	OG0000200	0	11	8
Tlei_v1.29105-RA	51.0	49.27023411371238	OG0000200	0	11	8
Tlei_v1.02505-RA	42.0	38.802120141342755	OG0000200	0	11	8
Tlei_v1.27965-RA	40.0	39.127106227106225	OG0000200	0	11	8
Tlei_v1.13604-RA	58	59.20980533525595	OG0000200	0	11	8
Tlei_v1.09238-RA	37	33.36138728323699	OG0000200	0	11	8
Tlei_v1.13603-RA	43.0	41.60684170180146	OG0000200	0	11	8
Tlei_v1.00401-RA	39.0	37.664564220183486	OG0000200	0	11	8
Tlei_v1.00934-RA	52	50.92685404673214	OG0013919	1	1	1
Tlei_v1.00944-RA	16	17.78512795750845	OG0013918	1	1	1
Tlei_v1.22540-RA	64.0	70.65040540540541	OG0018160	0	1	1
Tlei_v1.29141-RA	39.0	39.58423913043478	OG0019608	0	1	1
Tlei_v1.30505-RA	45.0	47.18988491823138	OG0000209	8	5	5
Tlei_v1.31224-RA	44.0	44.856413529036374	OG0000209	8	5	5
Tlei_v1.30259-RA	47.0	45.23753066230581	OG0000209	8	5	5
Tlei_v1.31221-RA	37	35.81926576717917	OG0000209	8	5	5
