"gene_id" "median_cov" "mean_cov" "og_id" "Acom_count" "Tfas_count" "Tlei_count" "duplicated"
"3156" "Tfasc_v1.29352-RA" 17 16.024202184622 "OG0002149" 2 2 1 "multi-copy"
"3206" "Tfasc_v1.25591-RA" 25 25.2326403620421 "OG0004843" 1 2 1 "multi-copy"
"3249" "Tfasc_v1.28793-RA" 27.5 28.1383495145631 "OG0002856" 0 2 3 "multi-copy"
"3260" "Tfasc_v1.11271-RA" 29 28.3529411764706 "OG0002851" 0 2 3 "multi-copy"
"3261" "Tfasc_v1.11653-RA" 18 17.3632538569425 "OG0002851" 0 2 3 "multi-copy"
"3263" "Tfasc_v1.18686-RA" 25 25.7409523809524 "OG0014578" 1 2 0 "multi-copy"
"3264" "Tfasc_v1.18693-RA" 13 12.6254752851711 "OG0014578" 1 2 0 "multi-copy"
"3286" "Tfasc_v1.23717-RA" 14 13.0670926517572 "OG0016302" 0 2 1 "multi-copy"
"3287" "Tfasc_v1.11157-RA" 23 24.504 "OG0016302" 0 2 1 "multi-copy"
"3311" "Tfasc_v1.21313-RA" 19 19.6752655538695 "OG0004465" 1 2 1 "multi-copy"
"3312" "Tfasc_v1.21311-RA" 18 18.4339908952959 "OG0004465" 1 2 1 "multi-copy"
"3328" "Tfasc_v1.14657-RA" 21 20.9449748743719 "OG0002708" 2 2 1 "multi-copy"
"3329" "Tfasc_v1.14654-RA" 22 22.6760421898543 "OG0002708" 2 2 1 "multi-copy"
"3330" "Tfasc_v1.14691-RA" 19 18.8254364089776 "OG0002709" 2 2 1 "multi-copy"
"3331" "Tfasc_v1.14700-RA" 27 27.8670411985019 "OG0002709" 2 2 1 "multi-copy"
"3332" "Tfasc_v1.14562-RA" 23 22.6548437153624 "OG0002706" 1 2 2 "multi-copy"
"3333" "Tfasc_v1.14569-RA" 16 15.7097566421076 "OG0002706" 1 2 2 "multi-copy"
"3336" "Tfasc_v1.10345-RA" 29 27.8600615729079 "OG0002704" 1 2 2 "multi-copy"
"3337" "Tfasc_v1.10340-RA" 25 27.0262350936968 "OG0002704" 1 2 2 "multi-copy"
"3343" "Tfasc_v1.15541-RA" 31 32.4350132625995 "OG0000565" 0 9 1 "multi-copy"
"3344" "Tfasc_v1.17802-RA" 13 12.1683168316832 "OG0000565" 0 9 1 "multi-copy"
"3345" "Tfasc_v1.27069-RA" 14 14.2227272727273 "OG0000565" 0 9 1 "multi-copy"
"3348" "Tfasc_v1.02605-RA" 15 15.5807365439093 "OG0000565" 0 9 1 "multi-copy"
"3350" "Tfasc_v1.02600-RA" 0 0 "OG0000565" 0 9 1 "multi-copy"
"3351" "Tfasc_v1.02608-RA" 6 7.71014492753623 "OG0000565" 0 9 1 "multi-copy"
"3379" "Tfasc_v1.12903-RA" 24 24.1162790697674 "OG0000563" 0 3 7 "multi-copy"
"3383" "Tfasc_v1.12985-RA" 21 21.7703369519244 "OG0004894" 1 2 1 "multi-copy"
"3384" "Tfasc_v1.12983-RA" 24 23.0694484550967 "OG0004894" 1 2 1 "multi-copy"
"3392" "Tfasc_v1.28946-RA" 18 17.3215258855586 "OG0001179" 0 5 2 "multi-copy"
"3393" "Tfasc_v1.24506-RB" 18 27.7771989879446 "OG0001179" 0 5 2 "multi-copy"
"3394" "Tfasc_v1.29431-RA" 4 11.7902135712355 "OG0001179" 0 5 2 "multi-copy"
"3405" "Tfasc_v1.11659-RA" 27 28.5781683626272 "OG0001175" 0 5 2 "multi-copy"
"3407" "Tfasc_v1.11656-RA" 15 14.8859060402685 "OG0001175" 0 5 2 "multi-copy"
"3408" "Tfasc_v1.11657-RA" 21 19.9822451317297 "OG0001175" 0 5 2 "multi-copy"
"3409" "Tfasc_v1.11660-RA" 17 20.6857142857143 "OG0001175" 0 5 2 "multi-copy"
"3421" "Tfasc_v1.04756-RA" 24 26.5171283884421 "OG0001170" 0 2 5 "multi-copy"
"3422" "Tfasc_v1.03002-RA" 17 15.9187848729076 "OG0001171" 0 6 1 "multi-copy"
"3424" "Tfasc_v1.29237-RA" 37 34.2036613272311 "OG0001171" 0 6 1 "multi-copy"
"3427" "Tfasc_v1.23661-RA" 24 24.4856661045531 "OG0001171" 0 6 1 "multi-copy"
"3428" "Tfasc_v1.08722-RA" 24 24.7169811320755 "OG0001172" 0 3 4 "multi-copy"
"3430" "Tfasc_v1.26089-RA" 30 29.1228571428571 "OG0001172" 0 3 4 "multi-copy"
"3431" "Tfasc_v1.26273-RA" 18 18.6815789473684 "OG0004897" 1 2 1 "multi-copy"
"3432" "Tfasc_v1.26272-RA" 25 26.1689110749942 "OG0004897" 1 2 1 "multi-copy"
"3446" "Tfasc_v1.26253-RA" 25 23.4816495659037 "OG0004898" 1 2 1 "multi-copy"
"3447" "Tfasc_v1.26256-RA" 29 30.829287640806 "OG0004898" 1 2 1 "multi-copy"
"3449" "Tfasc_v1.22874-RA" 11 15.4223168136212 "OG0004282" 1 2 1 "multi-copy"
"3450" "Tfasc_v1.22871-RA" 23 23.768048258416 "OG0004282" 1 2 1 "multi-copy"
"3453" "Tfasc_v1.02710-RA" 23 25.3632639125982 "OG0004287" 1 3 0 "multi-copy"
"3455" "Tfasc_v1.02712-RA" 19 19.9128440366972 "OG0004287" 1 3 0 "multi-copy"
"3461" "Tfasc_v1.05694-RA" 21 21.4334470989761 "OG0003039" 1 2 1 "multi-copy"
"3462" "Tfasc_v1.05691-RA" 24 24.5903922683343 "OG0003039" 1 2 1 "multi-copy"
"3470" "Tfasc_v1.05777-RA" 22 23.646949602122 "OG0003032" 1 2 1 "multi-copy"
"3472" "Tfasc_v1.07907-RA" 26 27.9721518987342 "OG0003030" 1 2 1 "multi-copy"
"3485" "Tfasc_v1.10342-RA" 28 26.9033087054288 "OG0004488" 1 2 1 "multi-copy"
"3501" "Tfasc_v1.27714-RA" 21 22.9248954647797 "OG0003155" 1 2 1 "multi-copy"
"3502" "Tfasc_v1.27712-RA" 21 21.7538829151732 "OG0003155" 1 2 1 "multi-copy"
"3503" "Tfasc_v1.27715-RA" 22 22.9913856756092 "OG0003156" 1 2 1 "multi-copy"
"3504" "Tfasc_v1.27713-RA" 21 20.8664527277216 "OG0003156" 1 2 1 "multi-copy"
"3513" "Tfasc_v1.23247-RA" 20 20.3403565640194 "OG0004378" 1 2 1 "multi-copy"
"3514" "Tfasc_v1.23246-RA" 26 26.1801125703565 "OG0004378" 1 2 1 "multi-copy"
"3527" "Tfasc_v1.14353-RA" 26 24.735432016075 "OG0001882" 1 2 2 "multi-copy"
"3530" "Tfasc_v1.14377-RA" 28 32.600422832981 "OG0001883" 1 2 2 "multi-copy"
"3532" "Tfasc_v1.02525-RA" 11 11.9352941176471 "OG0001884" 1 3 1 "multi-copy"
"3533" "Tfasc_v1.02521-RA" 20 21.2 "OG0001884" 1 3 1 "multi-copy"
"3537" "Tfasc_v1.14517-RA" 22 22.8653136531365 "OG0001887" 1 3 1 "multi-copy"
"3538" "Tfasc_v1.14520-RA" 18 17.2332702020202 "OG0001887" 1 3 1 "multi-copy"
"3539" "Tfasc_v1.14516-RA" 25 26.159143075746 "OG0001887" 1 3 1 "multi-copy"
"3578" "Tfasc_v1.25664-RA" 22 21.8841259209645 "OG0001777" 1 4 1 "multi-copy"
"3580" "Tfasc_v1.25660-RA" 29 29.2090900262212 "OG0001777" 1 4 1 "multi-copy"
"3582" "Tfasc_v1.12059-RA" 21 23.2245489690722 "OG0002289" 1 3 1 "multi-copy"
"3585" "Tfasc_v1.09215-RA" 22 21.7542372881356 "OG0002288" 2 2 1 "multi-copy"
"3588" "Tfasc_v1.17135-RA" 30 30.0245979186377 "OG0001771" 1 4 1 "multi-copy"
"3589" "Tfasc_v1.17137-RA" 22 23.0759085580305 "OG0001771" 1 4 1 "multi-copy"
"3590" "Tfasc_v1.17140-RA" 21 21.0786937131348 "OG0001771" 1 4 1 "multi-copy"
"3595" "Tfasc_v1.04722-RA" 24 20.8319123020706 "OG0002287" 1 3 1 "multi-copy"
"3596" "Tfasc_v1.06232-RA" 26 26.1012658227848 "OG0002287" 1 3 1 "multi-copy"
"3598" "Tfasc_v1.24765-RA" 12 13.53 "OG0002286" 1 3 1 "multi-copy"
"3600" "Tfasc_v1.11974-RA" 27 25.6813406703352 "OG0002286" 1 3 1 "multi-copy"
"3602" "Tfasc_v1.28232-RA" 15 14.6987075928918 "OG0000829" 2 4 2 "multi-copy"
"3603" "Tfasc_v1.28227-RA" 23 22.8792011261658 "OG0000829" 2 4 2 "multi-copy"
"3604" "Tfasc_v1.28228-RA" 14 13.8658333333333 "OG0000829" 2 4 2 "multi-copy"
"3605" "Tfasc_v1.28233-RA" 28 28.7980259281084 "OG0000829" 2 4 2 "multi-copy"
"3613" "Tfasc_v1.01725-RA" 21 20.8723487824038 "OG0000820" 3 4 1 "multi-copy"
"3614" "Tfasc_v1.01731-RA" 20 19.4014167650531 "OG0000820" 3 4 1 "multi-copy"
"3615" "Tfasc_v1.01732-RA" 21 21.1720174395561 "OG0000820" 3 4 1 "multi-copy"
"3616" "Tfasc_v1.01723-RA" 21 21.346495119787 "OG0000820" 3 4 1 "multi-copy"
"3617" "Tfasc_v1.00534-RA" 18 15.6705118961788 "OG0000823" 1 4 3 "multi-copy"
"3618" "Tfasc_v1.00518-RA" 22 21.823086574655 "OG0000823" 1 4 3 "multi-copy"
"3620" "Tfasc_v1.00500-RA" 26 25.7081736909323 "OG0000823" 1 4 3 "multi-copy"
"3621" "Tfasc_v1.03682-RA" 27 26.3532467532468 "OG0000822" 1 4 3 "multi-copy"
"3622" "Tfasc_v1.03684-RA" 22 23.4218737102765 "OG0000822" 1 4 3 "multi-copy"
"3623" "Tfasc_v1.03672-RA" 18 18.0615866388309 "OG0000822" 1 4 3 "multi-copy"
"3624" "Tfasc_v1.03661-RA" 16 15.4679930795848 "OG0000822" 1 4 3 "multi-copy"
"3625" "Tfasc_v1.12204-RA" 19 20.061494015683 "OG0000825" 1 4 3 "multi-copy"
"3626" "Tfasc_v1.12194-RA" 19 20.0705736690054 "OG0000825" 1 4 3 "multi-copy"
"3627" "Tfasc_v1.12203-RA" 21 21.848534874123 "OG0000825" 1 4 3 "multi-copy"
"3628" "Tfasc_v1.12193-RA" 22 22.1571306575576 "OG0000825" 1 4 3 "multi-copy"
"3629" "Tfasc_v1.00498-RA" 16 19.3009708737864 "OG0000824" 3 2 3 "multi-copy"
"3630" "Tfasc_v1.00489-RA" 18 17.9442538593482 "OG0000824" 3 2 3 "multi-copy"
"3633" "Tfasc_v1.29567-RA" 26 30.8610208062419 "OG0000826" 4 3 1 "multi-copy"
"3635" "Tfasc_v1.10211-RA" 17 14.191937210132 "OG0005250" 1 2 1 "multi-copy"
"3636" "Tfasc_v1.10166-RA" 21 25.1440374755634 "OG0005250" 1 2 1 "multi-copy"
"3638" "Tfasc_v1.24687-RA" 20 20.8745963401507 "OG0005252" 1 2 1 "multi-copy"
"3652" "Tfasc_v1.15584-RA" 23 25.8561018055253 "OG0001413" 1 4 1 "multi-copy"
"3653" "Tfasc_v1.15580-RA" 19 17.5636363636364 "OG0001413" 1 4 1 "multi-copy"
"3664" "Tfasc_v1.09792-RA" 17 16.8233024691358 "OG0001415" 1 4 1 "multi-copy"
"3665" "Tfasc_v1.09784-RA" 11 13.1811105345096 "OG0001415" 1 4 1 "multi-copy"
"3666" "Tfasc_v1.09791-RA" 14 14.0415180845644 "OG0001415" 1 4 1 "multi-copy"
"3667" "Tfasc_v1.09797-RA" 10 10.3638095238095 "OG0001415" 1 4 1 "multi-copy"
"3671" "Tfasc_v1.09656-RA" 21 20.7435356200528 "OG0001419" 1 4 1 "multi-copy"
"3672" "Tfasc_v1.09666-RA" 22 21.2040626453714 "OG0001419" 1 4 1 "multi-copy"
"3674" "Tfasc_v1.09655-RA" 11 12.5594549958712 "OG0001419" 1 4 1 "multi-copy"
"3724" "Tfasc_v1.12040-RA" 13 16.188829787234 "OG0004071" 1 2 1 "multi-copy"
"3725" "Tfasc_v1.12041-RA" 17 15.9086092715232 "OG0004071" 1 2 1 "multi-copy"
"3769" "Tfasc_v1.24386-RA" 15 16.1589690107271 "OG0004615" 1 2 1 "multi-copy"
"3779" "Tfasc_v1.24387-RA" 22 22.2820080862534 "OG0004619" 1 2 1 "multi-copy"
"3780" "Tfasc_v1.24383-RA" 22 23.127338510413 "OG0004619" 1 2 1 "multi-copy"
"3788" "Tfasc_v1.23311-RA" 12 11.809481216458 "OG0004374" 1 2 1 "multi-copy"
"3789" "Tfasc_v1.23310-RA" 12 13.1153846153846 "OG0004374" 1 2 1 "multi-copy"
"3791" "Tfasc_v1.23275-RA" 21 22.1891754326434 "OG0004377" 1 2 1 "multi-copy"
"3792" "Tfasc_v1.23274-RA" 18 17.955612244898 "OG0004377" 1 2 1 "multi-copy"
"3803" "Tfasc_v1.15078-RA" 21 20.9021229050279 "OG0003410" 1 2 1 "multi-copy"
"3804" "Tfasc_v1.15082-RA" 24 22.9937318110589 "OG0003410" 1 2 1 "multi-copy"
"3808" "Tfasc_v1.23340-RA" 10 8.5868772782503 "OG0004372" 1 2 1 "multi-copy"
"3809" "Tfasc_v1.23331-RA" 12 11.853164556962 "OG0004372" 1 2 1 "multi-copy"
"3842" "Tfasc_v1.13106-RA" 25 25.7033916612659 "OG0002512" 2 2 1 "multi-copy"
"3845" "Tfasc_v1.30516-RA" 19 17.9368321810182 "OG0002510" 2 2 1 "multi-copy"
"3848" "Tfasc_v1.23462-RA" 18 18.8396072013093 "OG0002515" 2 2 1 "multi-copy"
"3849" "Tfasc_v1.23466-RA" 24 26.4643441282303 "OG0002515" 2 2 1 "multi-copy"
"3891" "Tfasc_v1.12167-RA" 36 33.7304656669298 "OG0001969" 2 2 1 "multi-copy"
"3901" "Tfasc_v1.11848-RA" 34 33.7888986269354 "OG0000612" 5 2 2 "multi-copy"
"3906" "Tfasc_v1.24074-RA" 32 33.9080272993175 "OG0000613" 4 4 1 "multi-copy"
"3907" "Tfasc_v1.17751-RA" 20 21.2321032466223 "OG0000610" 2 5 2 "multi-copy"
"3908" "Tfasc_v1.17752-RA" 4 5.66272792095345 "OG0000610" 2 5 2 "multi-copy"
"3909" "Tfasc_v1.13216-RA" 23 22.9157451290153 "OG0000610" 2 5 2 "multi-copy"
"3914" "Tfasc_v1.23177-RA" 27 30.3001543209877 "OG0000615" 4 3 2 "multi-copy"
"3915" "Tfasc_v1.16464-RA" 15 15.1989771833202 "OG0000615" 4 3 2 "multi-copy"
"3916" "Tfasc_v1.12118-RA" 36.5 29.28 "OG0000615" 4 3 2 "multi-copy"
"3922" "Tfasc_v1.29300-RA" 32 33.1969230769231 "OG0000619" 4 3 2 "multi-copy"
"3992" "Tfasc_v1.05266-RA" 26 27.6391163293681 "OG0003837" 1 2 1 "multi-copy"
"3998" "Tfasc_v1.03537-RA" 15 14.4315196998124 "OG0003832" 1 2 1 "multi-copy"
"3999" "Tfasc_v1.03538-RA" 7 7.64915572232645 "OG0003832" 1 2 1 "multi-copy"
"4004" "Tfasc_v1.28423-RA" 23 22.8919725455088 "OG0004829" 1 2 1 "multi-copy"
"4005" "Tfasc_v1.28417-RA" 18 17.968115942029 "OG0004829" 1 2 1 "multi-copy"
"4006" "Tfasc_v1.11466-RA" 22 23.2871142894981 "OG0004828" 1 2 1 "multi-copy"
"4007" "Tfasc_v1.11467-RA" 22 22.7088979028221 "OG0004828" 1 2 1 "multi-copy"
"4034" "Tfasc_v1.02005-RA" 19 20.7306889352818 "OG0000633" 5 2 2 "multi-copy"
"4035" "Tfasc_v1.06715-RA" 30 29.7155756207675 "OG0000633" 5 2 2 "multi-copy"
"4072" "Tfasc_v1.18198-RA" 18 18.0017019667171 "OG0005068" 1 2 1 "multi-copy"
"4073" "Tfasc_v1.18194-RA" 16 16.6226043345871 "OG0005068" 1 2 1 "multi-copy"
"4074" "Tfasc_v1.18190-RA" 24 25.9853988174249 "OG0005069" 1 2 1 "multi-copy"
"4075" "Tfasc_v1.18191-RA" 10 11.4942349267355 "OG0005069" 1 2 1 "multi-copy"
"4086" "Tfasc_v1.18217-RA" 22 23.3280611063961 "OG0005067" 1 2 1 "multi-copy"
"4087" "Tfasc_v1.18220-RA" 19 19.0963557751699 "OG0005067" 1 2 1 "multi-copy"
"4095" "Tfasc_v1.15886-RA" 24 27.5376693766938 "OG0004442" 1 2 1 "multi-copy"
"4096" "Tfasc_v1.15881-RA" 31 32.3137440758294 "OG0004442" 1 2 1 "multi-copy"
"4104" "Tfasc_v1.10260-RB" 24 25.6230425348357 "OG0004449" 1 2 1 "multi-copy"
"4105" "Tfasc_v1.10257-RA" 19 18.8064210241127 "OG0004449" 1 2 1 "multi-copy"
"4110" "Tfasc_v1.22811-RA" 11 12.4795321637427 "OG0002720" 2 2 1 "multi-copy"
"4111" "Tfasc_v1.22809-RA" 15 16.283885209713 "OG0002720" 2 2 1 "multi-copy"
"4113" "Tfasc_v1.22777-RA" 21 21.6275491949911 "OG0002722" 2 2 1 "multi-copy"
"4114" "Tfasc_v1.22779-RA" 22 21.3867924528302 "OG0002722" 2 2 1 "multi-copy"
"4130" "Tfasc_v1.17699-RA" 22 21.9318479685452 "OG0000581" 6 2 1 "multi-copy"
"4131" "Tfasc_v1.17690-RA" 18 18.6183107672469 "OG0000581" 6 2 1 "multi-copy"
"4137" "Tfasc_v1.05787-RA" 33 32.5090296908479 "OG0000584" 1 4 4 "multi-copy"
"4139" "Tfasc_v1.05785-RA" 34 33.1243133265514 "OG0000584" 1 4 4 "multi-copy"
"4144" "Tfasc_v1.30375-RA" 19 18.3530809205642 "OG0014357" 1 2 0 "multi-copy"
"4145" "Tfasc_v1.30373-RA" 19 20.2041684389621 "OG0014357" 1 2 0 "multi-copy"
"4188" "Tfasc_v1.29808-RA" 35 34.445145631068 "OG0001198" 0 4 3 "multi-copy"
"4189" "Tfasc_v1.12976-RA" 19 21.8736735725114 "OG0001198" 0 4 3 "multi-copy"
"4210" "Tfasc_v1.24225-RA" 17 15.636552200968 "OG0003587" 1 2 1 "multi-copy"
"4211" "Tfasc_v1.24228-RA" 24 25.1087759815242 "OG0003587" 1 2 1 "multi-copy"
"4212" "Tfasc_v1.24203-RA" 12 11.556512378902 "OG0003586" 1 2 1 "multi-copy"
"4213" "Tfasc_v1.24207-RA" 9 11.4578606158833 "OG0003586" 1 2 1 "multi-copy"
"4214" "Tfasc_v1.24209-RA" 20 20.2873247181743 "OG0003585" 1 2 1 "multi-copy"
"4215" "Tfasc_v1.24205-RA" 17 17.0243768830457 "OG0003585" 1 2 1 "multi-copy"
"4220" "Tfasc_v1.24158-RA" 21 21.1521802466738 "OG0003580" 1 2 1 "multi-copy"
"4221" "Tfasc_v1.24151-RA" 20 19.4999513855129 "OG0003580" 1 2 1 "multi-copy"
"4254" "Tfasc_v1.01078-RA" 26 28.7229212435923 "OG0003054" 1 2 1 "multi-copy"
"4255" "Tfasc_v1.01077-RA" 20 20.3284164446136 "OG0003054" 1 2 1 "multi-copy"
"4265" "Tfasc_v1.01082-RA" 13 13.5403860807722 "OG0003059" 1 2 1 "multi-copy"
"4266" "Tfasc_v1.01088-RA" 17 16.3766197183099 "OG0003059" 1 2 1 "multi-copy"
"4267" "Tfasc_v1.01081-RA" 25 28.0376868096166 "OG0003058" 1 2 1 "multi-copy"
"4268" "Tfasc_v1.01085-RA" 22 21.4758144126357 "OG0003058" 1 2 1 "multi-copy"
"4281" "Tfasc_v1.27950-RA" 24 22.9196729196729 "OG0003135" 1 2 1 "multi-copy"
"4282" "Tfasc_v1.27947-RA" 17 16.5218219935201 "OG0003135" 1 2 1 "multi-copy"
"4284" "Tfasc_v1.27949-RA" 20 22.1045655375552 "OG0003133" 1 2 1 "multi-copy"
"4285" "Tfasc_v1.27946-RA" 20 19.2430044182621 "OG0003133" 1 2 1 "multi-copy"
"4334" "Tfasc_v1.07106-RA" 24 27.3891102257636 "OG0001759" 1 3 2 "multi-copy"
"4348" "Tfasc_v1.13370-RA" 20 20.5040933635255 "OG0001751" 1 4 1 "multi-copy"
"4349" "Tfasc_v1.13369-RA" 20 18.8882541133455 "OG0001751" 1 4 1 "multi-copy"
"4350" "Tfasc_v1.13368-RA" 15 15.2948960302457 "OG0001751" 1 4 1 "multi-copy"
"4351" "Tfasc_v1.13365-RA" 23 23.7127272727273 "OG0001751" 1 4 1 "multi-copy"
"4352" "Tfasc_v1.02253-RA" 20 20.4806346243584 "OG0001752" 2 3 1 "multi-copy"
"4353" "Tfasc_v1.02256-RA" 8 8.49450806263146 "OG0001752" 2 3 1 "multi-copy"
"4354" "Tfasc_v1.20614-RA" 14 14.5094604064471 "OG0001752" 2 3 1 "multi-copy"
"4357" "Tfasc_v1.28843-RA" 21 20.5981781376518 "OG0002261" 1 3 1 "multi-copy"
"4358" "Tfasc_v1.28844-RA" 21 20.9198832306195 "OG0002261" 1 3 1 "multi-copy"
"4359" "Tfasc_v1.28849-RA" 22 23.0665760869565 "OG0002261" 1 3 1 "multi-copy"
"4360" "Tfasc_v1.09044-RA" 26 29.1350793650794 "OG0002260" 1 3 1 "multi-copy"
"4364" "Tfasc_v1.28552-RA" 23 23.0937283950617 "OG0002262" 2 2 1 "multi-copy"
"4365" "Tfasc_v1.28556-RA" 19 19.4557142857143 "OG0002262" 2 2 1 "multi-copy"
"4366" "Tfasc_v1.28607-RA" 24 22.8731237162269 "OG0002265" 2 2 1 "multi-copy"
"4367" "Tfasc_v1.28604-RA" 23 22.1422488566472 "OG0002265" 2 2 1 "multi-copy"
"4369" "Tfasc_v1.28598-RA" 25 22.9277620396601 "OG0002267" 2 2 1 "multi-copy"
"4370" "Tfasc_v1.28600-RA" 22 21.4426616328457 "OG0002267" 2 2 1 "multi-copy"
"4371" "Tfasc_v1.28608-RA" 19 19.0032894736842 "OG0002266" 2 2 1 "multi-copy"
"4372" "Tfasc_v1.28605-RA" 17 16.8222621184919 "OG0002266" 2 2 1 "multi-copy"
"4373" "Tfasc_v1.28376-RA" 14 15.5538342370256 "OG0002269" 1 3 1 "multi-copy"
"4374" "Tfasc_v1.05955-RA" 34 34.2823259372609 "OG0002269" 1 3 1 "multi-copy"
"4375" "Tfasc_v1.28374-RA" 24 24.3134130146082 "OG0002269" 1 3 1 "multi-copy"
"4383" "Tfasc_v1.02480-RA" 16 16.7596053997923 "OG0000809" 2 4 2 "multi-copy"
"4384" "Tfasc_v1.02496-RA" 22 21.6616590463749 "OG0000809" 2 4 2 "multi-copy"
"4385" "Tfasc_v1.02484-RA" 17 17.7409888357257 "OG0000809" 2 4 2 "multi-copy"
"4386" "Tfasc_v1.02457-RA" 26 25.5487012987013 "OG0000809" 2 4 2 "multi-copy"
"4388" "Tfasc_v1.18349-RA" 19 17.0826075481657 "OG0000808" 2 4 2 "multi-copy"
"4389" "Tfasc_v1.18350-RA" 21 21.0720314318976 "OG0000808" 2 4 2 "multi-copy"
"4397" "Tfasc_v1.20609-RA" 21 21.2854013658034 "OG0000804" 5 2 1 "multi-copy"
"4398" "Tfasc_v1.20610-RA" 21 20.8125779440584 "OG0000804" 5 2 1 "multi-copy"
"4407" "Tfasc_v1.13419-RA" 8 11.4088785046729 "OG0005276" 1 2 1 "multi-copy"
"4408" "Tfasc_v1.13420-RA" 17 17.3169164882227 "OG0005276" 1 2 1 "multi-copy"
"4410" "Tfasc_v1.13388-RA" 15 15.1563959955506 "OG0005274" 1 2 1 "multi-copy"
"4411" "Tfasc_v1.13387-RA" 27 30.3424405782896 "OG0005274" 1 2 1 "multi-copy"
"4412" "Tfasc_v1.13386-RA" 20 18.5120990433315 "OG0005273" 1 2 1 "multi-copy"
"4413" "Tfasc_v1.13389-RA" 21 21.5347384855582 "OG0005273" 1 2 1 "multi-copy"
"4414" "Tfasc_v1.13385-RA" 23 23.1456102783726 "OG0005272" 1 2 1 "multi-copy"
"4415" "Tfasc_v1.13390-RA" 20 21.4201902748414 "OG0005272" 1 2 1 "multi-copy"
"4421" "Tfasc_v1.10044-RA" 23 25.6355726167626 "OG0005279" 1 2 1 "multi-copy"
"4422" "Tfasc_v1.10050-RA" 14 14.3068450039339 "OG0005279" 1 2 1 "multi-copy"
"4424" "Tfasc_v1.13443-RA" 34 33.9678169833269 "OG0005278" 1 2 1 "multi-copy"
"4444" "Tfasc_v1.29883-RA" 14 16.0976853668105 "OG0005433" 1 2 1 "multi-copy"
"4445" "Tfasc_v1.30719-RA" 9 9.49377916018662 "OG0005433" 1 2 1 "multi-copy"
"4487" "Tfasc_v1.24476-RA" 22 23.3260922626312 "OG0005387" 1 2 1 "multi-copy"
"4488" "Tfasc_v1.24474-RA" 23 23.7480646475621 "OG0005387" 1 2 1 "multi-copy"
"4506" "Tfasc_v1.07026-RA" 9 8.81060606060606 "OG0004058" 1 2 1 "multi-copy"
"4507" "Tfasc_v1.07027-RA" 22 24.0310786106033 "OG0004058" 1 2 1 "multi-copy"
"4509" "Tfasc_v1.07005-RA" 6 6.0792864222002 "OG0004059" 1 2 1 "multi-copy"
"4519" "Tfasc_v1.07060-RA" 7 7.71234162365087 "OG0004054" 1 2 1 "multi-copy"
"4520" "Tfasc_v1.07056-RA" 30 32.0136930308604 "OG0004054" 1 2 1 "multi-copy"
"4521" "Tfasc_v1.07064-RA" 21 21.6860219188618 "OG0004055" 1 2 1 "multi-copy"
"4522" "Tfasc_v1.07061-RA" 24.5 24.6569086651054 "OG0004055" 1 2 1 "multi-copy"
"4523" "Tfasc_v1.07045-RA" 18 18.7980269989616 "OG0004056" 1 2 1 "multi-copy"
"4524" "Tfasc_v1.07044-RA" 21 21.295590636908 "OG0004056" 1 2 1 "multi-copy"
"4525" "Tfasc_v1.07024-RA" 17 15.907428903076 "OG0004057" 1 2 1 "multi-copy"
"4526" "Tfasc_v1.07025-RA" 27 27.3762532225723 "OG0004057" 1 2 1 "multi-copy"
"4560" "Tfasc_v1.25504-RA" 31 32.1854475209272 "OG0005187" 1 2 1 "multi-copy"
"4561" "Tfasc_v1.25497-RA" 28 25.1546323771843 "OG0005187" 1 2 1 "multi-copy"
"4563" "Tfasc_v1.11249-RA" 21 19.8044822256569 "OG0005181" 1 2 1 "multi-copy"
"4564" "Tfasc_v1.11254-RA" 23 22.9295100584036 "OG0005181" 1 2 1 "multi-copy"
"4565" "Tfasc_v1.11241-RA" 23 22.8733267228557 "OG0005180" 1 2 1 "multi-copy"
"4566" "Tfasc_v1.11245-RA" 21 19.097205346294 "OG0005180" 1 2 1 "multi-copy"
"4567" "Tfasc_v1.11242-RA" 27 34.0299509699424 "OG0005183" 1 2 1 "multi-copy"
"4569" "Tfasc_v1.11243-RA" 33 34.0998439937597 "OG0005182" 1 2 1 "multi-copy"
"4574" "Tfasc_v1.11535-RA" 25 24.7335109216835 "OG0004638" 1 2 1 "multi-copy"
"4579" "Tfasc_v1.26475-RA" 16 14.6707877075238 "OG0004637" 1 2 1 "multi-copy"
"4580" "Tfasc_v1.26477-RA" 23 23.0744949494949 "OG0004637" 1 2 1 "multi-copy"
"4603" "Tfasc_v1.00609-RA" 16 15.0605259496313 "OG0004523" 1 2 1 "multi-copy"
"4604" "Tfasc_v1.05029-RA" 9 13.0181467181467 "OG0004523" 1 2 1 "multi-copy"
"4616" "Tfasc_v1.09546-RA" 23 25.0020547945205 "OG0000249" 2 10 4 "multi-copy"
"4617" "Tfasc_v1.09538-RA" 25 24.4088397790055 "OG0000249" 2 10 4 "multi-copy"
"4618" "Tfasc_v1.09543-RA" 23 24.0027397260274 "OG0000249" 2 10 4 "multi-copy"
"4619" "Tfasc_v1.09545-RA" 25 26.5783456624075 "OG0000249" 2 10 4 "multi-copy"
"4620" "Tfasc_v1.09547-RA" 21 21.6387755102041 "OG0000249" 2 10 4 "multi-copy"
