"gene_id" "median_cov" "mean_cov" "og_id" "Acom_count" "Tfas_count" "Tlei_count" "duplicated"
"10884" "Tfasc_v1.08348-RA" 442 436.272580645161 "OG0000010" 0 126 0 "unique-multi-copy"
"10885" "Tfasc_v1.25316-RA" 135 120.745362563238 "OG0000010" 0 126 0 "unique-multi-copy"
"10889" "Tfasc_v1.12743-RA" 147 128.973352033661 "OG0000010" 0 126 0 "unique-multi-copy"
"10890" "Tfasc_v1.23522-RA" 109 105.151472650771 "OG0000010" 0 126 0 "unique-multi-copy"
"10891" "Tfasc_v1.16734-RA" 135 143.262272089762 "OG0000010" 0 126 0 "unique-multi-copy"
"10893" "Tfasc_v1.22045-RA" 275 256.544179523142 "OG0000010" 0 126 0 "unique-multi-copy"
"10894" "Tfasc_v1.19746-RA" 563 586.246844319776 "OG0000010" 0 126 0 "unique-multi-copy"
"10895" "Tfasc_v1.15799-RA" 629 662.619915848527 "OG0000010" 0 126 0 "unique-multi-copy"
"10896" "Tfasc_v1.15798-RA" 256 261.514726507714 "OG0000010" 0 126 0 "unique-multi-copy"
"10897" "Tfasc_v1.00970-RA" 548 527.112201963534 "OG0000010" 0 126 0 "unique-multi-copy"
"10898" "Tfasc_v1.00969-RA" 326 312.821879382889 "OG0000010" 0 126 0 "unique-multi-copy"
"10899" "Tfasc_v1.08403-RA" 148 151.061711079944 "OG0000010" 0 126 0 "unique-multi-copy"
"10905" "Tfasc_v1.24821-RA" 220 227.371669004208 "OG0000010" 0 126 0 "unique-multi-copy"
"10910" "Tfasc_v1.30450-RA" 234 220.039473684211 "OG0000010" 0 126 0 "unique-multi-copy"
"10915" "Tfasc_v1.23591-RA" 134 149.639204545455 "OG0000010" 0 126 0 "unique-multi-copy"
"10916" "Tfasc_v1.25418-RA" 154 151.070126227209 "OG0000010" 0 126 0 "unique-multi-copy"
"10923" "Tfasc_v1.03976-RA" 146 132.897360703812 "OG0000010" 0 126 0 "unique-multi-copy"
"10924" "Tfasc_v1.27288-RA" 101.5 130.919889502762 "OG0000010" 0 126 0 "unique-multi-copy"
"10927" "Tfasc_v1.28559-RA" 1347 1216.19635343619 "OG0000010" 0 126 0 "unique-multi-copy"
"10929" "Tfasc_v1.22059-RA" 135 132.098176718093 "OG0000010" 0 126 0 "unique-multi-copy"
"10933" "Tfasc_v1.30280-RA" 155 147.605890603086 "OG0000010" 0 126 0 "unique-multi-copy"
"11077" "Tfasc_v1.29145-RA" 169 182.476363636364 "OG0018290" 0 2 0 "unique-multi-copy"
"11078" "Tfasc_v1.29144-RA" 123 126.949090909091 "OG0018290" 0 2 0 "unique-multi-copy"
"11400" "Tfasc_v1.05094-RA" 6963 6280.03167420814 "OG0016238" 0 1 2 "single-copy"
"11469" "Tfasc_v1.21882-RA" 101 100.455357142857 "OG0000014" 0 105 0 "unique-multi-copy"
"11606" "Tfasc_v1.10454-RA" 103 101.98003992016 "OG0005474" 0 3 1 "multi-copy"
"11608" "Tfasc_v1.10500-RA" 163 141.674050632911 "OG0005474" 0 3 1 "multi-copy"
"11637" "Tfasc_v1.10550-RA" 110 120.386271870794 "OG0005473" 0 4 0 "unique-multi-copy"
"11776" "Tfasc_v1.05432-RA" 743 850.745614035088 "OG0018465" 0 1 1 "single-copy"
"11823" "Tfasc_v1.05430-RA" 863 933.829832572298 "OG0002403" 3 1 1 "single-copy"
"11875" "Tfasc_v1.20935-RA" 4739 3958.48341232227 "OG0000929" 6 1 0 "single-copy"
"12102" "Tfasc_v1.26323-RA" 1138 1110.28263624842 "OG0002674" 2 2 0 "multi-copy"
"12112" "Tfasc_v1.25470-RA" 980 959.588662790698 "OG0014414" 1 1 1 "ancestral-single-copy"
"12237" "Tfasc_v1.24738-RA" 835 807.381258023107 "OG0005056" 3 1 0 "single-copy"
"12277" "Tfasc_v1.26324-RA" 6274 4700.69589041096 "OG0004928" 2 1 1 "single-copy"
"12280" "Tfasc_v1.13178-RA" 128 126.168848167539 "OG0016381" 0 3 0 "unique-multi-copy"
"12281" "Tfasc_v1.14537-RA" 145 160.92166344294 "OG0016381" 0 3 0 "unique-multi-copy"
"12282" "Tfasc_v1.14541-RA" 130 141.946267087277 "OG0016381" 0 3 0 "unique-multi-copy"
"12363" "Tfasc_v1.27261-RA" 6556 6705.26756756757 "OG0004914" 2 1 1 "single-copy"
"12380" "Tfasc_v1.26359-RA" 1176 1174.03296703297 "OG0005320" 1 2 1 "multi-copy"
"12381" "Tfasc_v1.26360-RB" 1140 1136.8 "OG0005320" 1 2 1 "multi-copy"
"12423" "Tfasc_v1.26870-RA" 108 101.604606294465 "OG0001526" 2 4 0 "multi-copy"
"12618" "Tfasc_v1.15699-RA" 108 106.381906825569 "OG0002798" 0 4 1 "multi-copy"
"12795" "Tfasc_v1.24731-RA" 1028 1030.62091503268 "OG0011028" 2 1 0 "single-copy"
"12835" "Tfasc_v1.22213-RA" 131 135.213651877133 "OG0018202" 0 1 1 "single-copy"
"13513" "Tfasc_v1.29910-RB" 389 388.889901372213 "OG0000517" 1 8 1 "multi-copy"
"13517" "Tfasc_v1.23924-RA" 323 327.683115139308 "OG0000517" 1 8 1 "multi-copy"
"13518" "Tfasc_v1.29876-RA" 357 329.720394736842 "OG0000517" 1 8 1 "multi-copy"
"13700" "Tfasc_v1.25477-RA" 1686 1866.56493506494 "OG0016195" 0 2 1 "multi-copy"
"13701" "Tfasc_v1.25468-RA" 510 492.644859813084 "OG0016195" 0 2 1 "multi-copy"
"13780" "Tfasc_v1.24733-RA" 812 790.648762506582 "OG0001480" 4 2 0 "multi-copy"
"13782" "Tfasc_v1.24732-RA" 1007 1030.22901554404 "OG0001481" 3 2 1 "multi-copy"
"13856" "Tfasc_v1.26328-RA" 205 265.73597359736 "OG0014734" 1 1 1 "ancestral-single-copy"
"14302" "Tfasc_v1.13503-RA" 138 137.696629213483 "OG0005582" 0 3 1 "multi-copy"
"14372" "Tfasc_v1.10560-RA" 107 107.218045112782 "OG0000538" 1 4 5 "multi-copy"
"14381" "Tfasc_v1.23925-RA" 459 446.015759312321 "OG0000532" 2 6 2 "multi-copy"
"14388" "Tfasc_v1.13555-RA" 135 140.402863651155 "OG0000531" 2 6 2 "multi-copy"
"14389" "Tfasc_v1.13557-RA" 104 101.843496318671 "OG0000531" 2 6 2 "multi-copy"
"14390" "Tfasc_v1.13556-RA" 211 210.097826086957 "OG0000531" 2 6 2 "multi-copy"
"14856" "Tfasc_v1.24749-RA" 143 130.067567567568 "OG0002560" 4 1 0 "single-copy"
"14858" "Tfasc_v1.15812-RA" 6474 5695.0323943662 "OG0002567" 3 1 1 "single-copy"
"15043" "Tfasc_v1.25475-RA" 1107 1127.34362492853 "OG0005340" 1 2 1 "multi-copy"
"15044" "Tfasc_v1.25474-RA" 1198 1187.28499025341 "OG0005340" 1 2 1 "multi-copy"
"15092" "Tfasc_v1.01140-RA" 125 120.829351535836 "OG0002820" 0 4 1 "multi-copy"
"15174" "Tfasc_v1.00682-RA" 115 112.184983295235 "OG0000086" 0 29 5 "multi-copy"
"15216" "Tfasc_v1.10424-RA" 111 106.341384282624 "OG0000085" 0 30 4 "multi-copy"
"15243" "Tfasc_v1.02813-RA" 114 113.053803339518 "OG0000084" 0 33 1 "multi-copy"
"15258" "Tfasc_v1.04088-RA" 113 114.351785714286 "OG0000083" 0 34 0 "unique-multi-copy"
"15261" "Tfasc_v1.21732-RA" 113 124.496428571429 "OG0000083" 0 34 0 "unique-multi-copy"
"15263" "Tfasc_v1.15652-RA" 157 147.25 "OG0000083" 0 34 0 "unique-multi-copy"
"15375" "Tfasc_v1.24615-RA" 110 97.1787259436073 "OG0002779" 0 5 0 "unique-multi-copy"
"15481" "Tfasc_v1.10350-RA" 229 1089.22925828203 "OG0001141" 2 3 2 "multi-copy"
"15482" "Tfasc_v1.10361-RA" 3444 3128.51565495208 "OG0001141" 2 3 2 "multi-copy"
"15483" "Tfasc_v1.10352-RA" 3103 3213.7795765878 "OG0001141" 2 3 2 "multi-copy"
"15551" "Tfasc_v1.10743-RA" 105 168.592059685585 "OG0019236" 0 1 1 "single-copy"
"15685" "Tfasc_v1.27027-RA" 199 187.36632996633 "OG0001704" 1 4 1 "multi-copy"
"15686" "Tfasc_v1.29018-RB" 155 210.528345959596 "OG0001704" 1 4 1 "multi-copy"
"15934" "Tfasc_v1.24752-RA" 145 189.030411449016 "OG0005478" 0 3 1 "multi-copy"
"15935" "Tfasc_v1.24723-RA" 836.5 771.179785330948 "OG0005478" 0 3 1 "multi-copy"
"16002" "Tfasc_v1.10597-RA" 7887.5 5739.77692307692 "OG0014863" 1 1 1 "ancestral-single-copy"
"16383" "Tfasc_v1.24725-RA" 474 483.402571041949 "OG0016173" 0 1 2 "single-copy"
"16468" "Tfasc_v1.13234-RA" 313.5 357.391719745223 "OG0004366" 1 2 1 "multi-copy"
"16533" "Tfasc_v1.15357-RA" 193 187.932810074176 "OG0001762" 2 2 2 "ancestral-multi-copy"
"16552" "Tfasc_v1.27260-RA" 6878 6698.4985862394 "OG0004365" 2 1 1 "single-copy"
"16653" "Tfasc_v1.00467-RA" 118 115.170568561873 "OG0000380" 3 6 3 "multi-copy"
"16701" "Tfasc_v1.13440-RA" 130 134.155579021471 "OG0015697" 1 1 1 "ancestral-single-copy"
"16711" "Tfasc_v1.26006-RA" 123 109.641129032258 "OG0018604" 0 1 1 "single-copy"
"17163" "Tfasc_v1.03400-RA" 1258.5 1085.125 "OG0005078" 1 1 2 "single-copy"
"17176" "Tfasc_v1.15013-RA" 7073 6649.43824701195 "OG0005075" 1 1 2 "single-copy"
"17253" "Tfasc_v1.27190-RA" 128 133.208931419458 "OG0001180" 0 3 4 "multi-copy"
"17254" "Tfasc_v1.24543-RA" 102 96.4577352472089 "OG0001180" 0 3 4 "multi-copy"
"17286" "Tfasc_v1.15651-RA" 112 112.316489361702 "OG0001186" 0 7 0 "unique-multi-copy"
"17287" "Tfasc_v1.02811-RA" 122 121.082446808511 "OG0001186" 0 7 0 "unique-multi-copy"
"17291" "Tfasc_v1.21731-RA" 107 106.648936170213 "OG0001186" 0 7 0 "unique-multi-copy"
"17446" "Tfasc_v1.07903-RA" 141 143.553334295612 "OG0015690" 1 1 1 "ancestral-single-copy"
"17472" "Tfasc_v1.10351-RA" 1509.5 1686.00435729848 "OG0001744" 1 3 2 "multi-copy"
"17473" "Tfasc_v1.26604-RA" 2538 2654.86428571429 "OG0001744" 1 3 2 "multi-copy"
"17474" "Tfasc_v1.19868-RA" 6024.5 4936.91082802548 "OG0001744" 1 3 2 "multi-copy"
"17810" "Tfasc_v1.25644-RA" 6129 6215.65306122449 "OG0000627" 6 2 1 "multi-copy"
"18055" "Tfasc_v1.02623-RA" 104 105.219482120838 "OG0000020" 0 85 1 "multi-copy"
"18062" "Tfasc_v1.18115-RA" 208 205.70990237099 "OG0000020" 0 85 1 "multi-copy"
"18078" "Tfasc_v1.07204-RA" 172 154.731860559384 "OG0000020" 0 85 1 "multi-copy"
"18079" "Tfasc_v1.18116-RA" 181 178.580285343709 "OG0000020" 0 85 1 "multi-copy"
"18087" "Tfasc_v1.08311-RB" 123.5 134.330097087379 "OG0000020" 0 85 1 "multi-copy"
"18096" "Tfasc_v1.24775-RA" 116 118.754125412541 "OG0000020" 0 85 1 "multi-copy"
"18227" "Tfasc_v1.23866-RA" 261.5 205.789106145251 "OG0000026" 0 72 0 "unique-multi-copy"
"18232" "Tfasc_v1.15795-RA" 261 318.578343949045 "OG0000026" 0 72 0 "unique-multi-copy"
"18244" "Tfasc_v1.17926-RA" 500.5 542.956703910615 "OG0000026" 0 72 0 "unique-multi-copy"
"18246" "Tfasc_v1.19631-RA" 109 125.491620111732 "OG0000026" 0 72 0 "unique-multi-copy"
"18247" "Tfasc_v1.12844-RA" 194.5 166.701117318436 "OG0000026" 0 72 0 "unique-multi-copy"
"18248" "Tfasc_v1.05415-RA" 244 286.837988826816 "OG0000026" 0 72 0 "unique-multi-copy"
"18543" "Tfasc_v1.19051-RA" 943 914.845679012346 "OG0000819" 6 1 1 "single-copy"
"18755" "Tfasc_v1.23543-RA" 117 117.2576 "OG0000256" 1 12 3 "multi-copy"
"18878" "Tfasc_v1.29019-RA" 389.5 335.122974963181 "OG0000644" 5 3 1 "multi-copy"
"19288" "Tfasc_v1.15307-RA" 115 117.989991659716 "OG0000787" 4 3 1 "multi-copy"
"19524" "Tfasc_v1.09469-RA" 4694 4130.05882352941 "OG0018017" 0 1 1 "single-copy"
"19630" "Tfasc_v1.03558-RA" 111 160.482677902622 "OG0000274" 0 15 0 "unique-multi-copy"
"19654" "Tfasc_v1.26381-RA" 152 150.090909090909 "OG0000276" 0 13 2 "multi-copy"
"19656" "Tfasc_v1.25587-RA" 103 95.7272727272727 "OG0000276" 0 13 2 "multi-copy"
"19712" "Tfasc_v1.26333-RA" 786 772.23642172524 "OG0016275" 0 2 1 "multi-copy"
"19713" "Tfasc_v1.26319-RA" 641.5 1042.5622406639 "OG0016275" 0 2 1 "multi-copy"
"19979" "Tfasc_v1.26015-RA" 112 116.493155493155 "OG0000069" 0 23 15 "multi-copy"
"20088" "Tfasc_v1.08339-RA" 109 107.708256880734 "OG0000063" 1 26 13 "multi-copy"
"20248" "Tfasc_v1.26331-RA" 1430 1216.63306451613 "OG0002689" 1 3 1 "multi-copy"
"20249" "Tfasc_v1.06633-RA" 403 402.403225806452 "OG0002689" 1 3 1 "multi-copy"
"20250" "Tfasc_v1.28522-RA" 3144 3168.20161290323 "OG0002689" 1 3 1 "multi-copy"
"20475" "Tfasc_v1.05633-RA" 5480 5138.68023255814 "OG0004997" 1 2 1 "multi-copy"
"20476" "Tfasc_v1.05626-RA" 824 836.933139534884 "OG0004997" 1 2 1 "multi-copy"
"20611" "Tfasc_v1.21997-RA" 111 105.378468368479 "OG0005482" 0 1 3 "single-copy"
"20661" "Tfasc_v1.21176-RA" 138 136.383017997231 "OG0000216" 2 11 5 "multi-copy"
"20663" "Tfasc_v1.21179-RA" 102 103.67626250305 "OG0000216" 2 11 5 "multi-copy"
"20722" "Tfasc_v1.25436-RA" 101 100.332089552239 "OG0000219" 0 17 1 "multi-copy"
"20727" "Tfasc_v1.21733-RA" 185 181.789179104478 "OG0000219" 0 17 1 "multi-copy"
"20841" "Tfasc_v1.22862-RA" 291 279.684650317893 "OG0003747" 1 3 0 "multi-copy"
"20842" "Tfasc_v1.29911-RA" 376 378.201228878648 "OG0003747" 1 3 0 "multi-copy"
"20843" "Tfasc_v1.22040-RA" 138 163.857654889913 "OG0003747" 1 3 0 "multi-copy"
"21025" "Tfasc_v1.30300-RA" 100.5 101.142857142857 "OG0000043" 0 50 8 "multi-copy"
"21229" "Tfasc_v1.28491-RA" 106 107.902208201893 "OG0000048" 0 48 3 "multi-copy"
"21231" "Tfasc_v1.07406-RA" 168 165.703170028818 "OG0000048" 0 48 3 "multi-copy"
"21234" "Tfasc_v1.22051-RA" 147 152.927272727273 "OG0000048" 0 48 3 "multi-copy"
"21576" "Tfasc_v1.24616-RA" 101 101.822358346095 "OG0016167" 0 3 0 "unique-multi-copy"
"21723" "Tfasc_v1.20024-RA" 120 118.853149770547 "OG0000235" 1 8 8 "multi-copy"
"21751" "Tfasc_v1.24741-RA" 762.5 781.450606585789 "OG0001048" 3 2 2 "multi-copy"
"21766" "Tfasc_v1.05357-RA" 406 410.644839857651 "OG0001047" 3 3 1 "multi-copy"
"21767" "Tfasc_v1.05358-RA" 405 413.508185053381 "OG0001047" 3 3 1 "multi-copy"
"21768" "Tfasc_v1.05356-RA" 130 134.263157894737 "OG0001047" 3 3 1 "multi-copy"
"22251" "Tfasc_v1.19714-RA" 107 175.381436663234 "OG0000890" 0 2 6 "multi-copy"
"22331" "Tfasc_v1.02391-RA" 4925 3942.45208845209 "OG0016312" 0 2 1 "multi-copy"
"22332" "Tfasc_v1.13636-RA" 1863 1872.48044692737 "OG0016312" 0 2 1 "multi-copy"
"22986" "Tfasc_v1.07585-RA" 105 108.092478421702 "OG0019115" 0 2 0 "unique-multi-copy"
"22989" "Tfasc_v1.25643-RA" 6100 5987.25670498084 "OG0013743" 1 1 1 "ancestral-single-copy"
"22994" "Tfasc_v1.26194-RA" 7268.5 7262.00873362445 "OG0013745" 1 1 1 "ancestral-single-copy"
"23032" "Tfasc_v1.05155-RA" 110 102.30985915493 "OG0001774" 1 3 2 "multi-copy"
"23275" "Tfasc_v1.10363-RA" 2215 1828.95419847328 "OG0001083" 6 1 0 "single-copy"
"23554" "Tfasc_v1.10804-RA" 159 144.744109813563 "OG0010988" 1 1 1 "ancestral-single-copy"
"23970" "Tfasc_v1.24724-RA" 762 732.458594730238 "OG0016172" 0 2 1 "multi-copy"
"23971" "Tfasc_v1.24751-RA" 107 214.999372647428 "OG0016172" 0 2 1 "multi-copy"
"24039" "Tfasc_v1.05433-RA" 1156.5 1068.93842364532 "OG0001579" 2 1 3 "single-copy"
"24161" "Tfasc_v1.29016-RA" 107 106.405837387074 "OG0019639" 0 1 1 "single-copy"
"24376" "Tfasc_v1.25472-RA" 1105 1109.84237726098 "OG0014783" 1 1 1 "ancestral-single-copy"
"24416" "Tfasc_v1.25872-RA" 153 153.580186764109 "OG0018283" 0 2 0 "unique-multi-copy"
"24455" "Tfasc_v1.26332-RA" 984 991.177464788732 "OG0011253" 1 1 1 "ancestral-single-copy"
"24585" "Tfasc_v1.21827-RA" 227 282.263674614306 "OG0000003" 0 363 0 "unique-multi-copy"
"24586" "Tfasc_v1.07299-RA" 118 136.230014025245 "OG0000003" 0 363 0 "unique-multi-copy"
"24611" "Tfasc_v1.21751-RA" 110 112.415147265077 "OG0000003" 0 363 0 "unique-multi-copy"
"24612" "Tfasc_v1.21931-RA" 265 266.099579242637 "OG0000003" 0 363 0 "unique-multi-copy"
"24613" "Tfasc_v1.13409-RA" 208 290.422159887798 "OG0000003" 0 363 0 "unique-multi-copy"
"24615" "Tfasc_v1.26351-RA" 120 141.869565217391 "OG0000003" 0 363 0 "unique-multi-copy"
"24616" "Tfasc_v1.05386-RA" 718 705.758765778401 "OG0000003" 0 363 0 "unique-multi-copy"
"24636" "Tfasc_v1.12627-RA" 145 156.694186046512 "OG0000003" 0 363 0 "unique-multi-copy"
"24637" "Tfasc_v1.24689-RA" 144 137.931210191083 "OG0000003" 0 363 0 "unique-multi-copy"
"24638" "Tfasc_v1.07135-RA" 381 360.045859872611 "OG0000003" 0 363 0 "unique-multi-copy"
"24665" "Tfasc_v1.19730-RA" 120 114.929873772791 "OG0000003" 0 363 0 "unique-multi-copy"
"24666" "Tfasc_v1.21779-RA" 123 139.642356241234 "OG0000003" 0 363 0 "unique-multi-copy"
"24667" "Tfasc_v1.03998-RA" 799 769.493688639551 "OG0000003" 0 363 0 "unique-multi-copy"
"24677" "Tfasc_v1.02833-RA" 201 279.890603085554 "OG0000003" 0 363 0 "unique-multi-copy"
"24678" "Tfasc_v1.27439-RA" 313 282.915848527349 "OG0000003" 0 363 0 "unique-multi-copy"
"24679" "Tfasc_v1.16700-RA" 165 155.523141654979 "OG0000003" 0 363 0 "unique-multi-copy"
"24680" "Tfasc_v1.02836-RA" 465 452.485273492286 "OG0000003" 0 363 0 "unique-multi-copy"
"24682" "Tfasc_v1.25524-RA" 113 114.820476858345 "OG0000003" 0 363 0 "unique-multi-copy"
"24685" "Tfasc_v1.16764-RA" 418.5 406.326568265683 "OG0000003" 0 363 0 "unique-multi-copy"
"24687" "Tfasc_v1.07194-RA" 301 272.84572230014 "OG0000003" 0 363 0 "unique-multi-copy"
"24688" "Tfasc_v1.25387-RA" 436 387.081346423562 "OG0000003" 0 363 0 "unique-multi-copy"
"24692" "Tfasc_v1.22073-RA" 116 111.140252454418 "OG0000003" 0 363 0 "unique-multi-copy"
"24694" "Tfasc_v1.05392-RA" 685 673.925666199159 "OG0000003" 0 363 0 "unique-multi-copy"
"24695" "Tfasc_v1.00850-RA" 117 119.458625525947 "OG0000003" 0 363 0 "unique-multi-copy"
"24708" "Tfasc_v1.16750-RA" 234 240.635343618513 "OG0000003" 0 363 0 "unique-multi-copy"
"24712" "Tfasc_v1.01100-RA" 173 224.203366058906 "OG0000003" 0 363 0 "unique-multi-copy"
"24718" "Tfasc_v1.01009-RA" 196 209.321178120617 "OG0000003" 0 363 0 "unique-multi-copy"
"24719" "Tfasc_v1.07284-RA" 341 324.837307152875 "OG0000003" 0 363 0 "unique-multi-copy"
"24727" "Tfasc_v1.03968-RA" 344 307.604488078541 "OG0000003" 0 363 0 "unique-multi-copy"
"24729" "Tfasc_v1.03957-RA" 138 139.461430575035 "OG0000003" 0 363 0 "unique-multi-copy"
"24732" "Tfasc_v1.03975-RA" 220 297.412342215989 "OG0000003" 0 363 0 "unique-multi-copy"
"24733" "Tfasc_v1.12681-RA" 227 229.99711815562 "OG0000003" 0 363 0 "unique-multi-copy"
"24772" "Tfasc_v1.07070-RA" 131.5 124.819832402235 "OG0000003" 0 363 0 "unique-multi-copy"
"24780" "Tfasc_v1.03979-RA" 155 146.048882681564 "OG0000003" 0 363 0 "unique-multi-copy"
"24781" "Tfasc_v1.01012-RA" 174.5 182.206703910615 "OG0000003" 0 363 0 "unique-multi-copy"
"24784" "Tfasc_v1.24589-RA" 201.5 201.530726256983 "OG0000003" 0 363 0 "unique-multi-copy"
"24811" "Tfasc_v1.19136-RA" 257 239.580976863753 "OG0000003" 0 363 0 "unique-multi-copy"
"24815" "Tfasc_v1.19150-RA" 114 142.793828892006 "OG0000003" 0 363 0 "unique-multi-copy"
"24823" "Tfasc_v1.23621-RA" 109 93.5876577840112 "OG0000003" 0 363 0 "unique-multi-copy"
"24824" "Tfasc_v1.19068-RA" 1868 1794.34782608696 "OG0000003" 0 363 0 "unique-multi-copy"
"24826" "Tfasc_v1.02922-RA" 206 202.856942496494 "OG0000003" 0 363 0 "unique-multi-copy"
"24830" "Tfasc_v1.18815-RA" 436 431.460028050491 "OG0000003" 0 363 0 "unique-multi-copy"
"24831" "Tfasc_v1.22126-RA" 180 173.499298737728 "OG0000003" 0 363 0 "unique-multi-copy"
"24832" "Tfasc_v1.22125-RA" 292 315.914446002805 "OG0000003" 0 363 0 "unique-multi-copy"
"24833" "Tfasc_v1.11400-RA" 219 235.234221598878 "OG0000003" 0 363 0 "unique-multi-copy"
"24834" "Tfasc_v1.08541-RA" 208 207.928471248247 "OG0000003" 0 363 0 "unique-multi-copy"
"24835" "Tfasc_v1.02865-RA" 167 165.444600280505 "OG0000003" 0 363 0 "unique-multi-copy"
"24836" "Tfasc_v1.16792-RA" 564 618.992987377279 "OG0000003" 0 363 0 "unique-multi-copy"
"24837" "Tfasc_v1.05439-RA" 880 947.131837307153 "OG0000003" 0 363 0 "unique-multi-copy"
"24838" "Tfasc_v1.21829-RA" 285 284.844319775596 "OG0000003" 0 363 0 "unique-multi-copy"
"24839" "Tfasc_v1.22055-RA" 170 162.284712482468 "OG0000003" 0 363 0 "unique-multi-copy"
"24840" "Tfasc_v1.00955-RA" 240 242.603085553997 "OG0000003" 0 363 0 "unique-multi-copy"
"24844" "Tfasc_v1.00999-RA" 136.5 146.047297297297 "OG0000003" 0 363 0 "unique-multi-copy"
"24845" "Tfasc_v1.21168-RA" 136 138.227378190255 "OG0000003" 0 363 0 "unique-multi-copy"
"24847" "Tfasc_v1.11145-RA" 292 398.827489481066 "OG0000003" 0 363 0 "unique-multi-copy"
"24849" "Tfasc_v1.22057-RA" 428 466.467040673212 "OG0000003" 0 363 0 "unique-multi-copy"
"24879" "Tfasc_v1.02864-RA" 223 225.678663239075 "OG0000003" 0 363 0 "unique-multi-copy"
"24882" "Tfasc_v1.04071-RA" 221 189.346423562412 "OG0000003" 0 363 0 "unique-multi-copy"
"24884" "Tfasc_v1.13496-RA" 330 321.357643758766 "OG0000003" 0 363 0 "unique-multi-copy"
"24885" "Tfasc_v1.21781-RA" 214 186.200561009818 "OG0000003" 0 363 0 "unique-multi-copy"
"24886" "Tfasc_v1.05414-RA" 130 105.633941093969 "OG0000003" 0 363 0 "unique-multi-copy"
"24889" "Tfasc_v1.04056-RA" 352 337.368863955119 "OG0000003" 0 363 0 "unique-multi-copy"
"24890" "Tfasc_v1.04103-RA" 149 169.843167701863 "OG0000003" 0 363 0 "unique-multi-copy"
"24891" "Tfasc_v1.24649-RA" 314 291.598387096774 "OG0000003" 0 363 0 "unique-multi-copy"
"24893" "Tfasc_v1.17940-RA" 216 231.277699859748 "OG0000003" 0 363 0 "unique-multi-copy"
"24894" "Tfasc_v1.15486-RA" 198 197.694249649369 "OG0000003" 0 363 0 "unique-multi-copy"
"24895" "Tfasc_v1.24588-RA" 397 401.798036465638 "OG0000003" 0 363 0 "unique-multi-copy"
"24896" "Tfasc_v1.13497-RA" 441 445.321178120617 "OG0000003" 0 363 0 "unique-multi-copy"
"24897" "Tfasc_v1.15661-RA" 142 157.072931276297 "OG0000003" 0 363 0 "unique-multi-copy"
"24898" "Tfasc_v1.23865-RA" 448 395.440392706872 "OG0000003" 0 363 0 "unique-multi-copy"
"24899" "Tfasc_v1.23831-RA" 270 267.786816269285 "OG0000003" 0 363 0 "unique-multi-copy"
"24900" "Tfasc_v1.17978-RA" 149 158.338008415147 "OG0000003" 0 363 0 "unique-multi-copy"
"24903" "Tfasc_v1.00807-RA" 217 214.164095371669 "OG0000003" 0 363 0 "unique-multi-copy"
"24905" "Tfasc_v1.30452-RA" 229 218.284712482468 "OG0000003" 0 363 0 "unique-multi-copy"
"24907" "Tfasc_v1.03946-RA" 136 122.112201963534 "OG0000003" 0 363 0 "unique-multi-copy"
"24908" "Tfasc_v1.21748-RA" 209 197.086956521739 "OG0000003" 0 363 0 "unique-multi-copy"
"24909" "Tfasc_v1.07286-RA" 333 317.489481065919 "OG0000003" 0 363 0 "unique-multi-copy"
"24910" "Tfasc_v1.21797-RA" 261 252.287517531557 "OG0000003" 0 363 0 "unique-multi-copy"
"24911" "Tfasc_v1.02664-RA" 168 167.691444600281 "OG0000003" 0 363 0 "unique-multi-copy"
"24912" "Tfasc_v1.07296-RA" 279 246.316970546985 "OG0000003" 0 363 0 "unique-multi-copy"
"24915" "Tfasc_v1.07136-RA" 131 135.286115007013 "OG0000003" 0 363 0 "unique-multi-copy"
"24917" "Tfasc_v1.17917-RA" 716 650.429172510519 "OG0000003" 0 363 0 "unique-multi-copy"
"24918" "Tfasc_v1.21825-RA" 337 455.133239831697 "OG0000003" 0 363 0 "unique-multi-copy"
"24922" "Tfasc_v1.21820-RA" 293 280.618513323983 "OG0000003" 0 363 0 "unique-multi-copy"
"24923" "Tfasc_v1.00979-RA" 235 242.722300140252 "OG0000003" 0 363 0 "unique-multi-copy"
"24924" "Tfasc_v1.08497-RA" 116 126.396914446003 "OG0000003" 0 363 0 "unique-multi-copy"
"24926" "Tfasc_v1.02688-RA" 147 203.670406732118 "OG0000003" 0 363 0 "unique-multi-copy"
"24928" "Tfasc_v1.10089-RA" 195 184.62412342216 "OG0000003" 0 363 0 "unique-multi-copy"
"24929" "Tfasc_v1.30295-RA" 124 120.725105189341 "OG0000003" 0 363 0 "unique-multi-copy"
"24933" "Tfasc_v1.07191-RA" 114 149.95652173913 "OG0000003" 0 363 0 "unique-multi-copy"
"24937" "Tfasc_v1.15561-RA" 822 935.262272089762 "OG0000003" 0 363 0 "unique-multi-copy"
"24938" "Tfasc_v1.21801-RA" 434 395.869565217391 "OG0000003" 0 363 0 "unique-multi-copy"
"24939" "Tfasc_v1.26363-RA" 376 443.925666199159 "OG0000003" 0 363 0 "unique-multi-copy"
"24940" "Tfasc_v1.26371-RA" 482 479.75175315568 "OG0000003" 0 363 0 "unique-multi-copy"
"24941" "Tfasc_v1.21822-RA" 196 192.948106591865 "OG0000003" 0 363 0 "unique-multi-copy"
