"chrom" "V2" "V3" "V4"
"440" "Scaffold_15" "13000001" "1.4e+07" "6.7276"
"441" "Scaffold_15" "14000001" "1.5e+07" "15.54"
"442" "Scaffold_15" "15000001" "1.6e+07" "5.7324"
"443" "Scaffold_15" "16000001" "1.7e+07" "10.8322"
"444" "Scaffold_15" "17000001" "1.8e+07" "2.5928"
"445" "Scaffold_15" "18000001" "1.9e+07" "19.8378"
"446" "Scaffold_15" "19000001" "2e+07" "17.3799"
"447" "Scaffold_15" "20000001" "2.1e+07" "27.0072"
"448" "Scaffold_15" "21000001" "2.2e+07" "41.1075"
"449" "Scaffold_15" "22000001" "2.3e+07" "48.4866"
"450" "Scaffold_15" "23000001" "2.4e+07" "29.089"
"451" "Scaffold_2073" "1" "1e+06" "1.8693"
"452" "Scaffold_2073" "1000001" "2e+06" "8.5992"
"453" "Scaffold_2073" "2000001" "3e+06" "3.3307"
"454" "Scaffold_2073" "3000001" "4e+06" "2.5337"
"455" "Scaffold_2073" "4000001" "5e+06" "3.3697"
"456" "Scaffold_2073" "5000001" "6e+06" "1.5763"
"457" "Scaffold_2073" "6000001" "7e+06" "6.3181"
"458" "Scaffold_2073" "7000001" "8e+06" "9.4224"
"459" "Scaffold_2073" "8000001" "9e+06" "12.2925"
"460" "Scaffold_2073" "9000001" "1e+07" "28.1434"
"461" "Scaffold_2073" "10000001" "1.1e+07" "21.7999"
"462" "Scaffold_2073" "11000001" "1.2e+07" "2.1225"
"463" "Scaffold_2073" "12000001" "1.3e+07" "10.3348"
"464" "Scaffold_2073" "13000001" "1.4e+07" "5.4782"
"465" "Scaffold_2073" "14000001" "1.5e+07" "16.0732"
"466" "Scaffold_2073" "15000001" "1.6e+07" "6.9868"
"467" "Scaffold_2073" "16000001" "1.7e+07" "24.6496"
"468" "Scaffold_2073" "17000001" "1.8e+07" "40.4218"
"469" "Scaffold_2073" "18000001" "1.9e+07" "42.8829"
"470" "Scaffold_2073" "19000001" "2e+07" "47.9388"
"471" "Scaffold_2073" "20000001" "2.1e+07" "40.4171"
"472" "Scaffold_2073" "21000001" "2.2e+07" "27.733"
"473" "Scaffold_2321" "1" "1e+06" "52.6828"
"474" "Scaffold_2321" "1000001" "2e+06" "46.965"
"475" "Scaffold_2321" "2000001" "3e+06" "36.8672"
"476" "Scaffold_2321" "3000001" "4e+06" "31.4023"
"477" "Scaffold_2321" "4000001" "5e+06" "20.3385"
"478" "Scaffold_2321" "5000001" "6e+06" "17.7595"
"479" "Scaffold_2321" "6000001" "7e+06" "8.4773"
"480" "Scaffold_2321" "7000001" "8e+06" "2.7485"
"481" "Scaffold_2321" "8000001" "9e+06" "6.6753"
"482" "Scaffold_2321" "9000001" "1e+07" "3.1005"
"483" "Scaffold_2321" "10000001" "1.1e+07" "7.8447"
"484" "Scaffold_2321" "11000001" "1.2e+07" "7.8964"
"485" "Scaffold_2321" "12000001" "1.3e+07" "8.1004"
"486" "Scaffold_2321" "13000001" "1.4e+07" "14.3272"
"487" "Scaffold_2321" "14000001" "1.5e+07" "14.4273"
"488" "Scaffold_2321" "15000001" "1.6e+07" "21.3781"
"489" "Scaffold_2321" "16000001" "1.7e+07" "34.4511"
"490" "Scaffold_2321" "17000001" "1.8e+07" "12.6824"
"491" "Scaffold_2321" "18000001" "1.9e+07" "4.317"
"492" "Scaffold_2321" "19000001" "2e+07" "15.0887"
"493" "Scaffold_2321" "20000001" "2.1e+07" "18.257"
"494" "Scaffold_2321" "21000001" "2.2e+07" "7.763"
"495" "Scaffold_2320" "1" "1e+06" "53.9147"
"496" "Scaffold_2320" "1000001" "2e+06" "50.7599"
"497" "Scaffold_2320" "2000001" "3e+06" "47.0374"
"498" "Scaffold_2320" "3000001" "4e+06" "33.3438"
"499" "Scaffold_2320" "4000001" "5e+06" "24.6439"
"500" "Scaffold_2320" "5000001" "6e+06" "18.3994"
"501" "Scaffold_2320" "6000001" "7e+06" "26.1864"
"502" "Scaffold_2320" "7000001" "8e+06" "7.0337"
"503" "Scaffold_2320" "8000001" "9e+06" "9.5301"
"504" "Scaffold_2320" "9000001" "1e+07" "11.341"
"505" "Scaffold_2320" "10000001" "1.1e+07" "15.1053"
"506" "Scaffold_2320" "11000001" "1.2e+07" "5.1463"
"507" "Scaffold_2320" "12000001" "1.3e+07" "14.2881"
"508" "Scaffold_2320" "13000001" "1.4e+07" "14.3548"
"509" "Scaffold_2320" "14000001" "1.5e+07" "6.4759"
"510" "Scaffold_2320" "15000001" "1.6e+07" "11.1204"
"511" "Scaffold_2320" "16000001" "1.7e+07" "11.0883"
"512" "Scaffold_2320" "17000001" "1.8e+07" "14.0515"
"513" "Scaffold_2320" "18000001" "1.9e+07" "9.3015"
"514" "Scaffold_2320" "19000001" "2e+07" "3.253"
"515" "Scaffold_346" "1" "1e+06" "42.2606"
"516" "Scaffold_346" "1000001" "2e+06" "34.5316"
"517" "Scaffold_346" "2000001" "3e+06" "26.1561"
"518" "Scaffold_346" "3000001" "4e+06" "16.6864"
"519" "Scaffold_346" "4000001" "5e+06" "16.0147"
"520" "Scaffold_346" "5000001" "6e+06" "9.2485"
"521" "Scaffold_346" "6000001" "7e+06" "5.8515"
"522" "Scaffold_346" "7000001" "8e+06" "5.0452"
"523" "Scaffold_346" "8000001" "9e+06" "2.9097"
"524" "Scaffold_346" "9000001" "1e+07" "6.8597"
"525" "Scaffold_346" "10000001" "1.1e+07" "0.6252"
"526" "Scaffold_346" "11000001" "1.2e+07" "17.3538"
"527" "Scaffold_346" "12000001" "1.3e+07" "6.0492"
"528" "Scaffold_346" "13000001" "1.4e+07" "6.6544"
"529" "Scaffold_346" "14000001" "1.5e+07" "14.86"
"530" "Scaffold_346" "15000001" "1.6e+07" "19.3906"
"531" "Scaffold_346" "16000001" "1.7e+07" "25.4792"
"532" "Scaffold_346" "17000001" "1.8e+07" "29.0603"
"533" "Scaffold_346" "18000001" "1.9e+07" "43.838"
"534" "Scaffold_346" "19000001" "2e+07" "16.983"
"535" "Scaffold_845" "1" "1e+06" "30.7369"
"536" "Scaffold_845" "1000001" "2e+06" "28.2324"
"537" "Scaffold_845" "2000001" "3e+06" "25.8039"
"538" "Scaffold_845" "3000001" "4e+06" "19.9191"
"539" "Scaffold_845" "4000001" "5e+06" "25.2549"
"540" "Scaffold_845" "5000001" "6e+06" "11.3312"
"541" "Scaffold_845" "6000001" "7e+06" "14.8644"
"542" "Scaffold_845" "7000001" "8e+06" "10.6757"
"543" "Scaffold_845" "8000001" "9e+06" "4.5726"
"544" "Scaffold_845" "9000001" "1e+07" "4.9489"
"545" "Scaffold_845" "10000001" "1.1e+07" "2.9453"
"546" "Scaffold_845" "11000001" "1.2e+07" "9.0006"
"547" "Scaffold_845" "12000001" "1.3e+07" "18.772"
"548" "Scaffold_845" "13000001" "1.4e+07" "25.6871"
"549" "Scaffold_845" "14000001" "1.5e+07" "27.5999"
"550" "Scaffold_845" "15000001" "1.6e+07" "42.052"
"551" "Scaffold_845" "16000001" "1.7e+07" "53.6339"
"552" "Scaffold_845" "17000001" "1.8e+07" "42.4934"
"553" "Scaffold_845" "18000001" "1.9e+07" "1.016"
"554" "Scaffold_2316" "1" "1e+06" "33.4448"
"555" "Scaffold_2316" "1000001" "2e+06" "25.39"
"556" "Scaffold_2316" "2000001" "3e+06" "30.6555"
"557" "Scaffold_2316" "3000001" "4e+06" "4.3732"
"558" "Scaffold_2316" "4000001" "5e+06" "10.1206"
"559" "Scaffold_2316" "5000001" "6e+06" "6.4061"
"560" "Scaffold_2316" "6000001" "7e+06" "11.0773"
"561" "Scaffold_2316" "7000001" "8e+06" "11.9021"
"562" "Scaffold_2316" "8000001" "9e+06" "20.4899"
"563" "Scaffold_2316" "9000001" "1e+07" "19.3792"
"564" "Scaffold_2316" "10000001" "1.1e+07" "22.3763"
"565" "Scaffold_2316" "11000001" "1.2e+07" "11.6179"
"566" "Scaffold_2316" "12000001" "1.3e+07" "30.8007"
"567" "Scaffold_2316" "13000001" "1.4e+07" "37.6093"
"568" "Scaffold_2316" "14000001" "1.5e+07" "36.5917"
"569" "Scaffold_2316" "15000001" "1.6e+07" "47.7764"
"570" "Scaffold_2316" "16000001" "1.7e+07" "42.974"
"571" "Scaffold_2316" "17000001" "1.8e+07" "3.8465"
"572" "Scaffold_2312" "1" "1e+06" "34.4491"
"573" "Scaffold_2312" "1000001" "2e+06" "47.0277"
"574" "Scaffold_2312" "2000001" "3e+06" "41.1554"
"575" "Scaffold_2312" "3000001" "4e+06" "26.7073"
"576" "Scaffold_2312" "4000001" "5e+06" "16.0915"
"577" "Scaffold_2312" "5000001" "6e+06" "12.5879"
"578" "Scaffold_2312" "6000001" "7e+06" "7.8496"
"579" "Scaffold_2312" "7000001" "8e+06" "13.5798"
"580" "Scaffold_2312" "8000001" "9e+06" "6.1535"
"581" "Scaffold_2312" "9000001" "1e+07" "8.0967"
"582" "Scaffold_2312" "10000001" "1.1e+07" "7.3665"
"583" "Scaffold_2312" "11000001" "1.2e+07" "7.2652"
"584" "Scaffold_2312" "12000001" "1.3e+07" "15.4025"
"585" "Scaffold_2312" "13000001" "1.4e+07" "16.0113"
"586" "Scaffold_2312" "14000001" "1.5e+07" "40.746"
"587" "Scaffold_2312" "15000001" "1.6e+07" "52.6666"
"588" "Scaffold_2312" "16000001" "1.7e+07" "34.2307"
"589" "Scaffold_53" "1" "1e+06" "13.0207"
"590" "Scaffold_53" "1000001" "2e+06" "16.4984"
"591" "Scaffold_53" "2000001" "3e+06" "19.8536"
"592" "Scaffold_53" "3000001" "4e+06" "12.8123"
"593" "Scaffold_53" "4000001" "5e+06" "6.2292"
"594" "Scaffold_53" "5000001" "6e+06" "23.2022"
"595" "Scaffold_53" "6000001" "7e+06" "24.5725"
"596" "Scaffold_53" "7000001" "8e+06" "18.4922"
"597" "Scaffold_53" "8000001" "9e+06" "31.7197"
"598" "Scaffold_53" "9000001" "1e+07" "39.2353"
"599" "Scaffold_53" "10000001" "1.1e+07" "35.8503"
"600" "Scaffold_53" "11000001" "1.2e+07" "41.6493"
"601" "Scaffold_53" "12000001" "1.3e+07" "36.1498"
"602" "Scaffold_53" "13000001" "1.4e+07" "22.2052"
"603" "Scaffold_2319" "1" "1e+06" "42.8903"
"604" "Scaffold_2319" "1000001" "2e+06" "42.5885"
"605" "Scaffold_2319" "2000001" "3e+06" "28.4356"
"606" "Scaffold_2319" "3000001" "4e+06" "20.6309"
"607" "Scaffold_2319" "4000001" "5e+06" "13.5229"
"608" "Scaffold_2319" "5000001" "6e+06" "19.1106"
"609" "Scaffold_2319" "6000001" "7e+06" "19.6265"
"610" "Scaffold_2319" "7000001" "8e+06" "30.5058"
"611" "Scaffold_2319" "8000001" "9e+06" "7.896"
"612" "Scaffold_2319" "9000001" "1e+07" "33.6681"
"613" "Scaffold_2319" "10000001" "1.1e+07" "26.8483"
"614" "Scaffold_2319" "11000001" "1.2e+07" "35.4629"
"615" "Scaffold_2319" "12000001" "1.3e+07" "12.631"
